,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
19,990025,-0.3663162441249125,-0.6338098631068894,-0.5274665247492625,-0.02169409400009514,-0.7189420206859658,-0.32769410824972,-0.809287388719933,-1.0432041631840727,-0.06693468721523112,0.15898215219097137,0.19051011025801348,1.0679386467013479,-0.30447062217264775,-0.5117104524462667,0.9890019411738439,1.048519138164049,0.2689420609079925,-0.030143178768347913,0.6965237989290971,-0.4655820515488292,-0.7833183230729529,0.28633129432624455,0.43631057282805213,0.48409957710660356,2.5643302532034435,-0.0733145989927996,0.09361765681439077,0.12352782939136142,-1.380962375660775,-1.7736807386450266,-0.23552148345197105,-0.18754915004570585,-0.7518549152310761,-0.869962432915649,-2.1399139422281594,1.931317061016789,0.7098621887993615,-0.09615757231599137,0.2936178248840732,0.33647876675935395,0.18281250537969954,-0.2623017050420797,0.20111157025348553,-0.10948937457510126,-0.24655086877878904,-1.1183321311330179,1.3511878966498498,-0.8128348400061515,-0.89243812684442,-0.6734535759104695,-0.17970738704186767,0.10839308272752207,-0.22487857218007204,0.1979568976181218,-0.42734194956861726,0.1291344153143302,0.8822965746047514,-1.0654444176094284,-0.844134112214573,0.7211805756177833,0.45707653720879876,-0.32177525788439043,-0.7535015127148539,-0.6830035499391852,-0.0028886624193801276,-0.9823334468062886,-0.6548101433163116,-0.2729365926749464,-0.5579760675350169,-0.15221363297031057,-1.6414936412163559,0.17297601774190943,-0.3326194460470242,0.04388452882043481,0.019437080097839027,-0.6621283539079266,0.500681295985735,0.0586574622280609
183,991020,-0.6056918414432769,-0.4482434286104972,-0.05097957023670677,-0.01642948505174877,-0.9786399241102373,-0.2532471374991454,-0.5017952730324771,-0.9227135100007038,-0.18421745926736388,0.15898215219097137,0.19051011025801348,0.5678503235499425,-0.05448503870478717,-0.4875651836690146,0.8072939079729343,0.820754946569022,0.2232556293175124,-0.24307119458021798,0.6068739119397614,-0.32370100042463856,-0.6610625112178551,-0.44671121736278807,0.39095209394470437,0.457541785138473,2.7208931318836447,-0.20577395141313876,-0.10499537517098351,0.12275792962018132,-1.307502843175636,-1.6765947925258007,-0.20930171945243958,-0.13369006200506187,-0.5752437243046706,-0.7650897558845611,-2.123984512011475,1.9712818985546496,0.4637485302001144,-0.055831877250028306,0.21918424488125204,0.3767641815117651,0.08188300118347545,-0.2550389381466897,-0.09568039629447647,-0.07494268537844595,-0.4303133150257408,-1.1183321311330179,0.9490022671918419,-0.8761482022542421,-0.7855494982957629,-0.6927345851149258,-0.2038000540674083,0.0270815741716229,-0.2885205071546402,0.1979568976181218,-0.42734194956861726,0.1291344153143302,0.5102841505259411,-0.7558566390948639,-0.6604477552176843,0.3501520450293143,0.31987948801191923,-0.4331531128378917,-0.7535015127148539,-0.7056688005898382,-0.0028886624193801276,-0.9823334468062886,-0.6548101433163116,-0.2729365926749464,-0.5579760675350169,-0.15221363297031057,-1.6414936412163559,0.17297601774190943,-0.3326194460470242,0.1976029591499068,0.12879180496837395,-0.5967967543484979,0.500681295985735,0.05869344971226542
457,992016,-0.5224349088224828,0.2569141112348062,-0.4537516521252516,-0.11153411119415509,-0.3539109115180987,-0.7372884976429244,-0.4004854752150896,-0.6376973971777548,0.37666388095948106,0.15898215219097137,0.19051011025801348,0.5678503235499425,-0.05448503870478717,-0.4875651836690146,0.8072939079729343,0.820754946569022,0.2232556293175124,-0.24307119458021798,0.6068739119397614,-0.32370100042463856,-0.6610625112178551,-0.44671121736278807,0.39095209394470437,0.457541785138473,2.5643302532034435,-0.0733145989927996,0.09361765681439077,0.12352782939136142,-1.307502843175636,-1.6765947925258007,-0.23552148345197105,-0.13369006200506187,-0.7518549152310761,-0.7650897558845611,-2.1399139422281594,1.931317061016789,0.7098621887993615,-0.055831877250028306,0.21918424488125204,0.3767641815117651,0.08188300118347545,-0.2550389381466897,-0.09568039629447647,-0.07494268537844595,-0.4303133150257408,-1.1183321311330179,0.9490022671918419,-0.8761482022542421,-0.7855494982957629,-0.6927345851149258,-0.2038000540674083,0.0270815741716229,-0.2885205071546402,0.1979568976181218,-0.42734194956861726,0.1291344153143302,0.5102841505259411,-0.7558566390948639,-0.6604477552176843,0.3501520450293143,0.31987948801191923,-0.4331531128378917,-0.7535015127148539,-0.7056688005898382,-0.0028886624193801276,-0.9823334468062886,-0.6548101433163116,-0.2729365926749464,-0.5579760675350169,-0.15221363297031057,-1.6414936412163559,0.17297601774190943,-0.3326194460470242,0.1976029591499068,0.12879180496837395,-0.5967967543484979,0.500681295985735,0.0586755520956681
614,993012,0.03425527683985447,-0.04182134531759114,0.06788868625913698,0.050187298950276606,-0.29790666105229147,-0.4159838046673976,-0.05188702656186278,-0.1939100204666735,0.5929354953766788,0.15898215219097137,0.19051011025801348,-0.062205823843315786,0.24508672440420384,-0.5239130740101876,0.7075382323752699,0.6772204351877749,0.2929337061033525,-0.14816624372154277,0.5665561643546821,-0.15219505836892366,-0.48917718665926097,-1.3760663718805097,0.3207987896454747,0.36701036462061326,2.5643302532034435,-0.0733145989927996,0.09361765681439077,0.12352782939136142,-1.1760745743624126,-1.5013807051256578,-0.23552148345197105,-0.05747218380722946,-0.7518549152310761,-0.6603345907875657,-2.1399139422281594,1.931317061016789,0.7098621887993615,-0.04348577816057108,0.11343751524234151,0.4887145816497427,-0.1546916565925266,-0.2896899254601658,-0.42059475588591305,-0.1785345484030082,-0.5771186782707209,-1.1183321311330179,0.5959636698750406,-1.0007556265134179,-0.4958299409496704,-0.743725633771112,-0.21743737906077967,-0.12106949901763654,-0.39009097231067824,0.1979568976181218,-0.42734194956861726,0.1291344153143302,0.2006891222572045,-0.47579388130362266,-0.4443662687444625,-0.15078670515594397,0.28478500300855963,-0.5347942933361248,-0.7535015127148539,-0.7326620654325428,-0.0028886624193801276,-0.9823334468062886,-0.6548101433163116,-0.2729365926749464,-0.5579760675350169,-0.15221363297031057,-1.6414936412163559,0.17297601774190943,-0.3326194460470242,0.4104408860400963,0.39453644403448057,-0.5312579199973199,0.500681295985735,0.05845881746838288
832,994009,-0.44643780346546225,-0.08922359607792298,-0.6612997145130078,-0.4078433432781714,-0.40871643283260584,-0.6158013927754232,-0.1675563456122291,-0.6984216844868014,0.2970405800308494,0.15898215219097137,0.19051011025801348,-0.062205823843315786,0.24508672440420384,-0.5239130740101876,0.7075382323752699,0.6772204351877749,0.2929337061033525,-0.14816624372154277,0.5665561643546821,-0.15219505836892366,-0.48917718665926097,-1.3760663718805097,0.3207987896454747,0.36701036462061326,2.408564250067516,0.0895521273313999,0.37558730731102036,0.1379791731533197,-1.1760745743624126,-1.5013807051256578,-0.32926168265087946,-0.05747218380722946,-1.0202140187517217,-0.6603345907875657,-2.174482370616404,1.7101445173509768,1.0446058146183541,-0.04348577816057108,0.11343751524234151,0.4887145816497427,-0.1546916565925266,-0.2896899254601658,-0.42059475588591305,-0.1785345484030082,-0.5771186782707209,-1.1183321311330179,0.5959636698750406,-1.0007556265134179,-0.4958299409496704,-0.743725633771112,-0.21743737906077967,-0.12106949901763654,-0.39009097231067824,0.1979568976181218,-0.42734194956861726,0.1291344153143302,0.2006891222572045,-0.47579388130362266,-0.4443662687444625,-0.15078670515594397,0.28478500300855963,-0.5347942933361248,-0.7535015127148539,-0.7326620654325428,-0.0028886624193801276,-0.9823334468062886,-0.6548101433163116,-0.2729365926749464,-0.5579760675350169,-0.15221363297031057,-1.6414936412163559,0.17297601774190943,-0.3326194460470242,0.4104408860400963,0.39453644403448057,-0.5312579199973199,0.500681295985735,0.058239436924627526
1048,995006,0.10362311200721913,-0.12912874093626947,-0.4767412820346195,0.22403374310702504,-0.46382023148274737,-0.795898577869126,0.052528687398413945,-0.851686155735835,0.4212989044604686,0.15898215219097137,0.19051011025801348,-0.30174863024051857,0.346772341107767,-0.6025801782991982,0.7119028422914423,0.6498121621050282,0.41410472087849265,0.20711919837833964,0.5779758648306591,-0.07579581960402205,-0.45276962199873505,-2.159340164930919,0.2768712448752578,0.25777102581195466,2.0718681188172816,0.24663362170963782,0.6370300208727785,0.15166061714409787,-1.082261764721629,-1.408651389894728,-0.4045938011168325,0.024167178281606385,-1.2141939707823985,-0.4670579517733606,-2.220007924201044,1.5459500838127032,1.3006075947475955,-0.05984551617052886,0.05328434843200392,0.6657446495181123,-0.29033681017230456,-0.3376299383322453,-0.611174328725106,-0.3013261579539202,-0.6328807720550529,-1.2060157505045745,0.468591403357844,-1.1095191834803813,-0.26261300217900163,-0.8076405460583271,-0.2251651370197721,-0.2814781625073714,-0.4129720261727357,0.17904036414166982,-0.44868634469572966,0.028509985228966306,-0.0851878887350501,-0.24173042410577694,-0.32965438251642526,-0.5311662998453622,0.34740627157330023,-0.639403946941369,-0.3993756168263623,-0.7443518791271501,-0.0028886624193801276,-0.9823334468062886,-0.6548101433163116,-0.2729365926749464,-0.6125142210489257,-0.2851242355420894,-1.7474272131965045,-0.02692809230248792,-0.44493712904542665,0.5759793460459081,0.6521624112076173,-0.5310506852055712,0.6399265127012574,0.05808828008555
1225,996004,-0.15919542114967686,-0.3810260229122048,-0.32357877424541603,-0.1884718289703909,-0.4368807238272455,-0.3004588991517606,-0.062455409564756426,-0.685653088861897,0.1194888435520854,0.15898215219097137,0.19051011025801348,-0.3265079765336174,0.38624594718037103,-0.4711836001657606,0.5153826696429196,0.6060057983713599,0.14151231282900975,-0.2650081187972844,0.49331044633530213,-0.01707295564045457,-0.34228516414683824,-1.374913251226306,0.3406422608267561,0.40442620120221123,2.5439811849439904,0.07068677984929826,0.47084751897522037,0.14044625780128317,-1.1716461097130557,-1.5167475197182312,-0.3230954817667206,-0.030076611808885354,-1.0956147290968157,-0.7360338835041663,-2.115605839696376,1.8343741133513893,1.1293310824957141,0.026892123092679802,0.08158207161535332,0.1714485782956818,-0.18566990002824288,-0.2731913755782239,-0.5439901554244169,-0.16504343156291212,-0.819396045994628,-1.1183321311330179,0.42359331868921457,-1.0081230749237142,-0.46991359420335344,-0.7299334146707774,-0.23471144312688616,-0.122323333945852,-0.4011442000130351,0.1979568976181218,-0.42734194956861726,0.1291344153143302,0.18083161646860016,-0.36757138686144913,-0.29623344573663296,-0.4241701366164257,-0.07477318408545072,-0.5404897443255191,-0.7535015127148539,-0.8210037434230475,-0.0028886624193801276,-0.9823334468062886,-0.6548101433163116,-0.2729365926749464,-0.5579760675350169,-0.15221363297031057,-1.6414936412163559,0.17297601774190943,-0.3326194460470242,0.4494643973331339,0.3326046150840829,-0.4790165422620653,0.500681295985735,0.05853417596047305
1294,997002,-0.44117297183594595,-0.21519972250162273,0.22211925719514602,0.17408225101485467,-0.18618318844555104,-0.8348015555267814,-0.4207872600881774,-0.7646635206261146,-0.2505327717131726,0.15898215219097137,0.19051011025801348,-0.3265079765336174,0.38624594718037103,-0.4711836001657606,0.5153826696429196,0.6060057983713599,0.14151231282900975,-0.2650081187972844,0.49331044633530213,-0.01707295564045457,-0.34228516414683824,-1.374913251226306,0.3406422608267561,0.40442620120221123,2.5439811849439904,0.07068677984929826,0.47084751897522037,0.14044625780128317,-1.1716461097130557,-1.5167475197182312,-0.3230954817667206,-0.030076611808885354,-1.0956147290968157,-0.7360338835041663,-2.115605839696376,1.8343741133513893,1.1293310824957141,0.026892123092679802,0.08158207161535332,0.1714485782956818,-0.18566990002824288,-0.2731913755782239,-0.5439901554244169,-0.16504343156291212,-0.819396045994628,-0.9485843482587406,0.42359331868921457,-1.0081230749237142,-0.46991359420335344,-0.7299334146707774,-0.23471144312688616,-0.122323333945852,-0.4011442000130351,0.1979568976181218,-0.42734194956861726,0.1291344153143302,0.18083161646860016,-0.36757138686144913,-0.29623344573663296,-0.4241701366164257,-0.07477318408545072,-0.5404897443255191,-0.7535015127148539,-0.8210037434230475,-0.0028886624193801276,-0.9823334468062886,-0.6548101433163116,-0.2729365926749464,-0.5579760675350169,-0.15221363297031057,-1.6414936412163559,0.17297601774190943,-0.3326194460470242,0.4494643973331339,0.3326046150840829,-0.4790165422620653,0.500681295985735,0.058388937180955724
1596,998001,-0.07099528696529096,0.1569251529454147,-0.7164824982675222,0.19096423799926027,-0.3028989271357382,-0.6179860251527619,-0.2010034196963127,-0.3033729186604875,0.23532539976795713,0.15898215219097137,0.19051011025801348,-0.3679443431620703,0.6132620919724941,-0.3152832809216043,0.18409724861926338,0.551140100243339,-0.26401315249869134,-0.7000255562559171,0.36504667725735457,0.116013863507262,-0.10719514245715037,-0.46000955562136725,0.488146222548858,0.50832806960344,3.0744250599234832,-0.1994068455140842,0.4499051126476843,0.13727567126074583,-1.307789757469546,-1.7419477901838614,-0.23376737476612916,-0.06623448331253155,-0.9855971173008676,-0.9780732442309389,-1.9282109276373174,2.301759216736579,0.9557733379282276,0.1491491078605441,0.08797863492256706,-0.5221850691327198,-0.08867697146461788,-0.15015850431250768,-0.5001919557539511,0.0875941820374427,-1.0042000818434076,-0.9584107765246536,0.13510687834700813,-0.8620957873112935,-0.6916789816359445,-0.6031846134099704,-0.31104267457261897,0.001258359172291894,-0.4033374736460214,0.27120717402689387,-0.3668172089080896,0.28682842625375626,0.6146655585791061,-0.35926813821649767,-0.14662962641087302,-0.38947991674620797,-0.5634592201979995,-0.4233317856060449,-1.1326124553581247,-1.103724783486173,-0.0028886624193801276,-0.9823334468062886,-0.6548101433163116,-0.2729365926749464,-0.5194898013125102,0.06372772511019481,-1.5307560044866937,0.34968963519795127,-0.1307730212870511,0.27965807647209145,-0.10932909248542327,-0.39544238811971155,0.2457314147049458,0.05800593815430344
1621,999000,0.06656401459297699,-0.038989019013599246,0.1703380257353417,-0.24477595121596607,-0.1506934091698257,-0.4116039574508432,-0.6157581967056109,-0.267400324389132,0.12604550944115764,0.15898215219097137,0.19051011025801348,-0.39750541293790137,0.6132620919724941,-0.3152832809216043,0.18409724861926338,0.551140100243339,-0.26401315249869134,-0.7000255562559171,0.36504667725735457,0.116013863507262,-0.10719514245715037,-0.46000955562136725,0.488146222548858,0.50832806960344,3.0561751692261687,-0.1909974096759349,0.5406164172898769,0.13727567126074583,-1.307789757469546,-1.7419477901838614,-0.2439502638448417,-0.06623448331253155,-0.9914789698641355,-0.9780732442309389,-1.9232677038935544,2.2638574337162205,0.9557733379282276,0.1491491078605441,0.08797863492256706,-0.5221850691327198,-0.08867697146461788,-0.15015850431250768,-0.5001919557539511,0.0875941820374427,-1.0042000818434076,-0.9106606406486408,0.13510687834700813,-0.8620957873112935,-0.6916789816359445,-0.6031846134099704,-0.31104267457261897,0.001258359172291894,-0.4033374736460214,0.27120717402689387,-0.3668172089080896,0.28682842625375626,0.6146655585791061,-0.35926813821649767,-0.14662962641087302,-0.38947991674620797,-0.5634592201979995,-0.4233317856060449,-1.1326124553581247,-1.103724783486173,-0.0028886624193801276,-0.9823334468062886,-0.6548101433163116,-0.2729365926749464,-0.5194898013125102,0.06372772511019481,-1.5307560044866937,0.34968963519795127,-0.1307730212870511,0.27965807647209145,-0.10932909248542327,-0.39544238811971155,0.2457314147049458,0.057970882299926425
