,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
73,990025,0.24411929099251126,0.34044474051230805,0.43659834966924155,0.5094126122751421,0.45387264763870583,0.35837520660417216,0.5528751335760469,0.33481078693276345,-1.166927803038762,0.22444902771767072,0.36014143467052295,-0.7524563365723063,-0.47318747160513885,0.9901709983941596,-0.5164623357390337,-0.6401466447378341,0.5802449143103644,0.11033196437131892,-0.3255055364744392,0.40653306080534646,0.006835422892402579,-0.6877079780620942,-0.10636475499462608,-0.7731417320910063,-0.3021309409524722,-0.8772464989716608,0.5392253363719944,-0.6182603853800339,-0.7193528604604386,-0.0947277576069376,0.25624956748109357,-0.401856952879631,-0.32961208631354716,-0.5098060203115103,-0.3065055019749621,-0.278233696634209,0.5438369523467848,-0.034013049942980475,-0.6957030762680252,0.1341754576660802,-0.20868373347522548,0.5590483142333026,-1.3784466595647447,-0.12071685646804396,-0.29333420678793815,-0.346359651302846,-0.8552798727911993,0.49346232028900433,0.702094073761149,0.42180442131489615,0.7127372744825177,-0.061115065978305565,-0.6711844167928385,0.39969020804489264,0.4298584299631986,0.23915258625847038,0.6325247595574646,0.5970607352224282,0.11933136015180706,-0.38832422306234604,0.04009362595698718,0.25553030267964044,0.273619182184093,-0.6332799014920345,-0.655736175178754,-0.1292021842331248,-0.07856127462994351,0.4302431359270257,0.47060320374309716,0.5849915816976838,0.02807326901730046,-0.754547633102988,-0.8495992602429469,0.4082283128307911,-0.29632659950016016,-0.5789737400029416,0.13582571708763813
247,991020,0.7280089635571637,1.0660645061981668,0.6699967110599482,0.21982847768754518,0.4731833208034479,0.6035491662376516,0.4291208002606336,0.45380678669573216,-0.6671569229789034,0.22444902771767072,0.36014143467052295,-0.4650318544695829,-0.7603818531747609,0.8846463357019013,-0.38240301813395705,-0.5213289661344643,0.576862543840593,-0.19682639752936368,0.1298802478005329,0.4389217008918485,0.13803219807273778,-0.5069735938643823,-0.12433787741018315,-0.6496375263313938,-0.3833553878130872,-1.035285399615641,0.6329265948986247,-0.627979198407642,-0.5393421770647104,-0.01954324714038688,0.21186857252806207,-0.2597228018018295,-0.36173672087234876,-0.523613953790149,-0.24057449197427264,-0.428993864452774,1.0573665864089625,-0.14349242841989515,-0.6962948839543508,0.0728024396671915,-0.11384121562189257,0.6871129542548418,-1.0857127688167818,0.08121497525942585,-0.2664607892058951,-0.346359651302846,-0.6604597581034309,0.532833706481317,0.7475914743170374,0.3080580377768967,0.6057358507448136,-0.10361880944077623,-0.7085799058664105,0.39969020804489264,0.4298584299631986,0.2589792714649188,0.480442245366904,0.578375324669337,0.2648771759326822,-0.4529088986403471,-0.17810403749866688,0.1584390667681239,0.273619182184093,-0.25745704429607025,-0.655736175178754,-0.1292021842331248,-0.07856127462994351,0.4302431359270257,0.47060320374309716,0.5849915816976838,0.02807326901730046,-0.754547633102988,-0.8495992602429469,0.31182021397138204,-0.17223298637778392,-0.5789737400029416,0.1374859801681103
479,992016,0.0015808684799180715,0.42257987800249214,0.7465728319710745,0.2919124481734947,0.17019792380586388,0.9545553791659899,0.4175000220486898,0.38437401247263486,-0.4207595290168062,0.22444902771767072,0.36014143467052295,-0.4650318544695829,-0.7603818531747609,0.8846463357019013,-0.38240301813395705,-0.5213289661344643,0.576862543840593,-0.19682639752936368,0.1298802478005329,0.4389217008918485,0.13803219807273778,-0.5069735938643823,-0.12433787741018315,-0.6496375263313938,-0.3021309409524722,-0.8772464989716608,0.5392253363719944,-0.6182603853800339,-0.5393421770647104,-0.01954324714038688,0.25624956748109357,-0.2597228018018295,-0.32961208631354716,-0.523613953790149,-0.3065055019749621,-0.278233696634209,0.5438369523467848,-0.14349242841989515,-0.6962948839543508,0.0728024396671915,-0.11384121562189257,0.6871129542548418,-1.0857127688167818,0.08121497525942585,-0.2664607892058951,-0.346359651302846,-0.6604597581034309,0.532833706481317,0.7475914743170374,0.3080580377768967,0.6057358507448136,-0.10361880944077623,-0.7085799058664105,0.39969020804489264,0.4298584299631986,0.2589792714649188,0.480442245366904,0.578375324669337,0.2648771759326822,-0.4529088986403471,-0.17810403749866688,0.1584390667681239,0.273619182184093,-0.25745704429607025,-0.655736175178754,-0.1292021842331248,-0.07856127462994351,0.4302431359270257,0.47060320374309716,0.5849915816976838,0.02807326901730046,-0.754547633102988,-0.8495992602429469,0.31182021397138204,-0.17223298637778392,-0.5789737400029416,0.13975691576662108
618,993012,0.4883821720101632,0.32843382597295345,0.5440664132769194,0.3976039105967618,0.2012897607593512,0.7293348490266909,0.8098259130126054,0.26727630955131787,-1.1636380498684598,0.22444902771767072,0.36014143467052295,-0.03044987537356432,-0.909635613925359,0.7541374202082051,-0.1843947828511867,-0.3755776081179616,0.5880377766232675,-0.5906426678046102,1.0471596685862685,0.4642138083043678,0.2736047211569705,-0.34850403489280035,-0.1627091377383103,-0.47865542877690354,-0.3021309409524722,-0.8772464989716608,0.5392253363719944,-0.6182603853800339,-0.3984629322206471,0.1243302179047972,0.25624956748109357,-0.031093153287214313,-0.32961208631354716,-0.5152033476399237,-0.3065055019749621,-0.278233696634209,0.5438369523467848,-0.3078811920062489,-0.7260890274261393,-0.017415133232024683,-0.039849765925218876,0.7941249258106805,-0.5261266587399086,0.3243178140043693,-0.24926937475208347,-0.346359651302846,-0.3205780446813058,0.5542300985657866,0.7977384359973081,0.17929208315387324,0.43153649008627804,-0.047848681936736304,-0.7927197562819487,0.39969020804489264,0.4298584299631986,0.4287362963343931,0.3732919517744337,0.5887586052334722,0.3618704306562268,-0.5800774218375706,-0.5305715043419111,0.037509187870571316,0.273619182184093,0.014655039420950667,-0.655736175178754,-0.1292021842331248,-0.07856127462994351,0.4302431359270257,0.47060320374309716,0.5849915816976838,0.02807326901730046,-0.754547633102988,-0.8495992602429469,0.06506683076495878,-0.033722391433171024,-0.5789737400029416,0.14040091997315074
798,994009,0.4175854109475613,0.7500037061796512,0.8066479949828893,0.649708165899966,0.20462154399698532,0.7338675606909943,0.6531669650897346,0.5471295111170279,-1.0051910588218973,0.22444902771767072,0.36014143467052295,-0.03044987537356432,-0.909635613925359,0.7541374202082051,-0.1843947828511867,-0.3755776081179616,0.5880377766232675,-0.5906426678046102,1.0471596685862685,0.4642138083043678,0.2736047211569705,-0.34850403489280035,-0.1627091377383103,-0.47865542877690354,-0.11397371946881533,-0.6054763818638453,0.3130445563361032,-0.6232184970997448,-0.3984629322206471,0.1243302179047972,0.24496582552943164,-0.031093153287214313,-0.2764515034188097,-0.5152033476399237,-0.46415651268341185,-0.031252811102558405,0.16655520020827722,-0.3078811920062489,-0.7260890274261393,-0.017415133232024683,-0.039849765925218876,0.7941249258106805,-0.5261266587399086,0.3243178140043693,-0.24926937475208347,-0.346359651302846,-0.3205780446813058,0.5542300985657866,0.7977384359973081,0.17929208315387324,0.43153649008627804,-0.047848681936736304,-0.7927197562819487,0.39969020804489264,0.4298584299631986,0.4287362963343931,0.3732919517744337,0.5887586052334722,0.3618704306562268,-0.5800774218375706,-0.5305715043419111,0.037509187870571316,0.273619182184093,0.014655039420950667,-0.655736175178754,-0.1292021842331248,-0.07856127462994351,0.4302431359270257,0.47060320374309716,0.5849915816976838,0.02807326901730046,-0.754547633102988,-0.8495992602429469,0.06506683076495878,-0.033722391433171024,-0.5789737400029416,0.14082520406679644
1055,995006,0.3301620115431351,0.5935910078691831,0.35327056205766744,0.786662099512819,0.5594769103897862,0.8345877650268647,0.9333163155818898,0.6685907805943415,-0.9910470655102809,0.22444902771767072,0.36014143467052295,0.3339986111677407,-0.9121691208716053,0.6638987096599211,0.004611967636677344,-0.2931196018413981,0.6068526114119708,-0.8742087113167963,1.8584930844439789,0.47309123820671395,0.36360522048248806,-0.31039950432023267,-0.19772489863302406,-0.34568648820477943,0.025682050194863137,-0.35586010684610087,0.16171663649051726,-0.635976152794272,-0.3050021403308411,0.20500862790386273,0.18836077679543317,0.09516402215214077,-0.20538206529959144,-0.4876728462319708,-0.6159340412801056,0.13232632993734053,0.06451987025499571,-0.35014528760904473,-0.7604729533806086,-0.07086448074122939,-0.047832755873760874,0.8934607253452973,-0.04609877842933157,0.40776757558618093,-0.2524022676121963,-0.3100536772016509,-0.04603769797661712,0.5528967427458644,0.8495851375266495,-0.007415427428515951,0.3498219397772344,0.046135179221771246,-0.8269989545993905,0.31578303983230077,0.5644974255477115,0.5786666359974192,0.22040824574027235,0.6369964296998715,0.36181449696066864,-0.7229782314760924,-0.6942135966331057,-0.17636212195447581,0.13708262608607089,0.2737603775647018,-0.655736175178754,-0.1292021842331248,-0.07856127462994351,0.4302431359270257,0.378678245855027,0.6237941799594569,-0.08230032257726683,-0.7751080723735607,-0.7009172042184347,-0.085278453582055,0.11105750327811287,-0.5244079842649921,0.14131264503420016
1253,996004,0.7753004201631821,0.4201001927454667,0.7464878377699179,0.7259556033487178,0.6932212334464871,1.2526114090817888,0.554794980114791,0.428818603975062,-0.7059045965912257,0.22444902771767072,0.36014143467052295,0.0038469320272938676,-0.75532275611276,0.7448239482187964,-0.16678843442044078,-0.3395803410086544,0.5872403415594778,-0.669625108676886,1.1358211243460525,0.5693577785195861,0.3568776665299962,-0.3373273027349559,-0.17109788632184386,-0.48636946078863075,-0.0339562742572701,-0.5883457093944825,0.31358528949109477,-0.6117403541070787,-0.14222894154340593,0.1705427461756705,0.32841038932928446,0.039105582952299156,-0.29577170922075774,-0.5452180648556372,-0.4169421315173345,-0.028274232368490047,0.03193789177867857,-0.39855695598661933,-0.6713496981537458,-0.15028437906695602,0.09199726921033145,0.844051600240017,-0.39308450262328753,0.3821664834859724,-0.23417794519230536,-0.346359651302846,-0.2106724455984643,0.5951062225656533,0.8285546954486241,0.14853227043701633,0.42057574188798097,-0.14479741917421576,-0.7898567656753341,0.39969020804489264,0.4298584299631986,0.3769929522067184,0.3210315740502441,0.5674834688185898,0.47509137638431553,-0.532138917656294,-0.6301154531908759,0.0453078021909014,0.273619182184093,0.14211681441789806,-0.655736175178754,-0.1292021842331248,-0.07856127462994351,0.4302431359270257,0.47060320374309716,0.5849915816976838,0.02807326901730046,-0.754547633102988,-0.8495992602429469,0.06733895746709097,-0.07789522972305314,-0.5789737400029416,0.14193683420645986
1344,997002,0.6415706947033823,0.38109998389680394,0.8543655824711769,0.27078618437827395,0.6129346127707358,0.31403362025411036,0.5410799401594562,0.6834590491773621,-0.7186905632069032,0.22444902771767072,0.36014143467052295,0.0038469320272938676,-0.75532275611276,0.7448239482187964,-0.16678843442044078,-0.3395803410086544,0.5872403415594778,-0.669625108676886,1.1358211243460525,0.5693577785195861,0.3568776665299962,-0.3373273027349559,-0.17109788632184386,-0.48636946078863075,-0.0339562742572701,-0.5883457093944825,0.31358528949109477,-0.6117403541070787,-0.14222894154340593,0.1705427461756705,0.32841038932928446,0.039105582952299156,-0.29577170922075774,-0.5452180648556372,-0.4169421315173345,-0.028274232368490047,0.03193789177867857,-0.39855695598661933,-0.6713496981537458,-0.15028437906695602,0.09199726921033145,0.844051600240017,-0.39308450262328753,0.3821664834859724,-0.23417794519230536,-0.569956138705279,-0.2106724455984643,0.5951062225656533,0.8285546954486241,0.14853227043701633,0.42057574188798097,-0.14479741917421576,-0.7898567656753341,0.39969020804489264,0.4298584299631986,0.3769929522067184,0.3210315740502441,0.5674834688185898,0.47509137638431553,-0.532138917656294,-0.6301154531908759,0.0453078021909014,0.273619182184093,0.14211681441789806,-0.655736175178754,-0.1292021842331248,-0.07856127462994351,0.4302431359270257,0.47060320374309716,0.5849915816976838,0.02807326901730046,-0.754547633102988,-0.8495992602429469,0.06733895746709097,-0.07789522972305314,-0.5789737400029416,0.1430354428419348
1446,998001,0.8345362881282443,0.055338517464209896,0.7267616744278679,0.7131068144175956,0.590767232614219,0.9538288429291356,0.9577286384096432,0.5372629970809459,-0.8738406894846578,0.22444902771767072,0.36014143467052295,-0.3378667008626933,-0.004360956351047833,0.8471826348246416,-0.3522673908166636,-0.3425951837483801,0.5590595528281304,-0.6545679402104352,0.43490734809155285,0.6545342955143942,0.4058312891030841,-0.1577348738394834,-0.15981321774633145,-0.6799080421293986,-0.03789436751536882,-0.8139790429551184,0.5324146807862918,-0.5160766720601683,0.11744733304800327,0.13993767147516295,0.687849969694986,0.04356937466350637,-0.46287174502154327,-0.6458098471412047,-0.04791202318622525,-0.2727800596112284,-0.12352571020381008,-0.5060311645779576,-0.47314574123282915,-0.43049731571684946,0.2967916643155372,0.855511049950594,-0.6820353087787128,0.5194950812038358,-0.17798230731376072,-0.4816687530924197,-0.20925803115303546,0.727362054912287,0.8334258960641698,0.2658439346736514,0.5410545262062488,-0.34146011376195085,-0.7028866123003735,0.3964490382541864,0.2632883228044165,0.1028829210509124,0.35235050698523224,0.4564952225897389,0.6033595033858778,-0.29551781436973606,-0.662302196283963,0.2548290326217552,0.4226308305923336,0.11303733410460252,-0.655736175178754,-0.1292021842331248,-0.07856127462994351,0.4302431359270257,0.5564972211097506,0.4222414924953618,0.2298757961265848,-0.7627208159197252,-0.9453632146408171,0.25642530566448196,-0.2843519682273719,-0.6100720527836365,0.14409853039958986
1745,999000,0.3802125874758381,0.6176062913835314,1.016341028217301,0.3630183741678401,0.7827532346048396,1.047724342784604,0.6819415066722786,0.883940637281795,-0.7996218776702766,0.22444902771767072,0.36014143467052295,-0.3378667008626933,-0.004360956351047833,0.8471826348246416,-0.3522673908166636,-0.3425951837483801,0.5590595528281304,-0.6545679402104352,0.43490734809155285,0.6545342955143942,0.4058312891030841,-0.1577348738394834,-0.15981321774633145,-0.6799080421293986,-0.04325954921211314,-0.8108370047759995,0.5277972831710613,-0.5262205355582347,0.11744733304800327,0.13993767147516295,0.7050411445948745,0.04356937466350637,-0.44204576460343536,-0.6458098471412047,0.014337869701395854,-0.2390616386712803,-0.19111695165219877,-0.5060311645779576,-0.47314574123282915,-0.43049731571684946,0.2967916643155372,0.855511049950594,-0.6820353087787128,0.5194950812038358,-0.17798230731376072,-0.3997785398727543,-0.20925803115303546,0.727362054912287,0.8334258960641698,0.2658439346736514,0.5410545262062488,-0.34146011376195085,-0.7028866123003735,0.3964490382541864,0.2632883228044165,0.1028829210509124,0.35235050698523224,0.4564952225897389,0.6033595033858778,-0.29551781436973606,-0.662302196283963,0.2548290326217552,0.4226308305923336,0.11303733410460252,-0.655736175178754,-0.1292021842331248,-0.07856127462994351,0.4302431359270257,0.5564972211097506,0.4222414924953618,0.2298757961265848,-0.7627208159197252,-0.9453632146408171,0.25642530566448196,-0.2843519682273719,-0.6100720527836365,0.14522140434342035
