,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
1,990025,-0.43832414909615025,0.10732466044774633,0.18782144313626203,0.06217472715664397,-0.9845817895782912,-1.1096420508375011,0.009642214017054833,-1.0219857351148882,0.1708174988438038,0.27400519498585746,0.04094130647398324,0.5156998534941571,-0.9885836214218099,0.2724206664781086,0.659792581700057,0.2150210018976739,-0.354901472709998,0.28304118628164665,0.06649765616271044,-0.55472898252892,-0.46955607393883375,-1.091724535119996,0.3710231826882416,0.12673501955508532,0.20864383022290928,0.3360262714854937,0.059841694050829834,0.5367667481090416,-0.6408820671677546,-1.1271350744886637,-0.7515871417576548,0.8159272745651442,-0.6151975097326254,-0.48443847145154784,-2.1740943052048896,-0.058916612214008374,0.07600243704786343,-0.07729965555688693,0.34295861100911745,0.5917054733913204,0.617181376400687,-0.18006798061681095,-0.0753691696201668,0.3525528473872144,-0.9035854502146785,-1.0173074638461355,0.16437778719075644,-0.6393295798444303,-0.6293595570114446,-0.8745716633058573,-0.4689134526687014,0.3172777956539714,-0.05883771359584654,-0.08032508115082733,-0.051582081544230725,-0.06434969531720945,-0.7486126278018576,-0.5024727655842878,-0.5967348405220565,0.033501328794723687,-0.6909358241497937,-0.797081104950691,0.4027469016158413,0.19662414853330937,-0.1066715782302137,-0.858712549350314,-0.29928862656508426,-0.490549432329002,-0.17910408089504146,0.03829259976810825,-1.1127433312276516,0.08811088785106894,-0.07586605608595164,-0.19768868530467149,-0.09090796412901275,0.6345181194478117,0.05986803016773545
235,991020,-0.20580594059440283,-0.4092469534389566,0.16093557038615305,0.20918691889394922,-0.49838031233016566,-0.9289669088998544,-0.19243888200411266,-0.6194972816658293,-0.21061947540317097,0.27400519498585746,0.04094130647398324,0.2716090875153677,-0.6390589750122381,0.17007873568380472,0.6299825558482324,0.27412885582552127,-0.22611098754984726,0.376490023014058,-0.04775375079380804,-0.47251901563883275,-0.4181188501294754,-0.85318998776377,0.30374626511589464,0.06387445615274406,-0.033626128873124675,0.43349466470555914,-0.026761510464927016,0.5043649890051942,-0.7066722500982172,-1.17637340724588,-0.756298195242856,0.6127174120066923,-0.44497365805668615,-0.48701579970646386,-2.2516525102586953,-0.06032117291952353,0.16160469782531459,-0.14003591780181124,0.2586698915405801,0.8249271156190465,0.9146338059572328,-0.20103987294323633,-0.2127123918535018,0.17438970928410033,-0.6486446056685528,-1.0173074638461355,-0.17176545775047247,-0.5502797148449736,-0.4114777521538548,-0.8410255285182034,-0.3760861773286179,0.3340854459184564,-0.0744687040172836,-0.08032508115082733,-0.051582081544230725,-0.06434969531720945,-0.5757713605273453,-0.5395288003920417,-0.6121683303353742,0.11777052214069203,-0.3314711918737707,-0.7501220884258791,0.4027469016158413,0.25720821409521355,-0.1066715782302137,-0.858712549350314,-0.29928862656508426,-0.490549432329002,-0.17910408089504146,0.03829259976810825,-1.1127433312276516,0.08811088785106894,-0.07586605608595164,-0.2933437038311014,-0.10333959715217345,0.6345181194478117,0.059995383215340925
477,992016,-0.5716627201851,-0.27390123762013885,0.03236114286803995,0.26057972954583436,-0.7014808636071906,-0.651185098555167,-0.1411287541877027,-0.5684331363759266,-0.2544575442473994,0.27400519498585746,0.04094130647398324,0.2716090875153677,-0.6390589750122381,0.17007873568380472,0.6299825558482324,0.27412885582552127,-0.22611098754984726,0.376490023014058,-0.04775375079380804,-0.47251901563883275,-0.4181188501294754,-0.85318998776377,0.30374626511589464,0.06387445615274406,0.20864383022290928,0.3360262714854937,0.059841694050829834,0.5367667481090416,-0.7066722500982172,-1.17637340724588,-0.7515871417576548,0.6127174120066923,-0.6151975097326254,-0.48701579970646386,-2.1740943052048896,-0.058916612214008374,0.07600243704786343,-0.14003591780181124,0.2586698915405801,0.8249271156190465,0.9146338059572328,-0.20103987294323633,-0.2127123918535018,0.17438970928410033,-0.6486446056685528,-1.0173074638461355,-0.17176545775047247,-0.5502797148449736,-0.4114777521538548,-0.8410255285182034,-0.3760861773286179,0.3340854459184564,-0.0744687040172836,-0.08032508115082733,-0.051582081544230725,-0.06434969531720945,-0.5757713605273453,-0.5395288003920417,-0.6121683303353742,0.11777052214069203,-0.3314711918737707,-0.7501220884258791,0.4027469016158413,0.25720821409521355,-0.1066715782302137,-0.858712549350314,-0.29928862656508426,-0.490549432329002,-0.17910408089504146,0.03829259976810825,-1.1127433312276516,0.08811088785106894,-0.07586605608595164,-0.2933437038311014,-0.10333959715217345,0.6345181194478117,0.05993439026041891
552,993012,-0.6582975210543138,0.03839817405297841,-0.4809577012201061,-0.07902682021305377,-0.057475948634924605,-0.44219227842694947,-0.48069683772147326,-0.5065430544760394,-0.1934419731590067,0.27400519498585746,0.04094130647398324,0.0006747305041798979,-0.02385393468699655,0.0763225320068209,0.6024534849721058,0.5257978736899284,-0.08055073990692757,0.4782982397929697,-0.4668371194841502,-0.44086728445185747,-0.45120913967670945,-0.5858471003999479,0.25544492047185785,-0.02826540356966783,0.20864383022290928,0.3360262714854937,0.059841694050829834,0.5367667481090416,-0.8293324473375666,-1.17637340724588,-0.7515871417576548,0.4113024763031735,-0.6151975097326254,-0.5262903214798402,-2.1740943052048896,-0.058916612214008374,0.07600243704786343,-0.24213452433602162,0.24040233953813833,1.191194138863555,1.464544785385391,-0.3137170075967597,-0.1957802840956064,-0.06792457955855585,-0.20992983145780353,-1.0173074638461355,-0.6377260630439044,-0.4616691115921398,-0.3235608794621923,-0.8434816008713883,-0.31245907208457896,0.3910908967744286,-0.09699426422856483,-0.08032508115082733,-0.051582081544230725,-0.06434969531720945,-0.48767084180433684,-0.5819287212708958,-0.630496031711348,0.2991631388327346,0.23389817840912686,-0.7321087719259125,0.4027469016158413,0.3481444398526257,-0.1066715782302137,-0.858712549350314,-0.29928862656508426,-0.490549432329002,-0.17910408089504146,0.03829259976810825,-1.1127433312276516,0.08811088785106894,-0.07586605608595164,-0.3845502273622439,-0.10333959715217345,0.6345181194478117,0.05973363676514309
769,994009,-0.17694584461997195,-0.31910945375189753,-0.1816781855049506,-0.07246909200250633,-0.8818784978622513,-0.5374021562050861,0.0622881683314941,-0.6954259631027918,-0.05716719342904086,0.27400519498585746,0.04094130647398324,0.0006747305041798979,-0.02385393468699655,0.0763225320068209,0.6024534849721058,0.5257978736899284,-0.08055073990692757,0.4782982397929697,-0.4668371194841502,-0.44086728445185747,-0.45120913967670945,-0.5858471003999479,0.25544492047185785,-0.02826540356966783,0.3869978620268033,0.2332225337013963,0.3901666139081459,0.6229323270483734,-0.8293324473375666,-1.17637340724588,-0.7434670678937765,0.4113024763031735,-0.7609890878916897,-0.5262903214798402,-2.0132171264903276,0.028274136336176304,-0.04384951373184564,-0.24213452433602162,0.24040233953813833,1.191194138863555,1.464544785385391,-0.3137170075967597,-0.1957802840956064,-0.06792457955855585,-0.20992983145780353,-1.0173074638461355,-0.6377260630439044,-0.4616691115921398,-0.3235608794621923,-0.8434816008713883,-0.31245907208457896,0.3910908967744286,-0.09699426422856483,-0.08032508115082733,-0.051582081544230725,-0.06434969531720945,-0.48767084180433684,-0.5819287212708958,-0.630496031711348,0.2991631388327346,0.23389817840912686,-0.7321087719259125,0.4027469016158413,0.3481444398526257,-0.1066715782302137,-0.858712549350314,-0.29928862656508426,-0.490549432329002,-0.17910408089504146,0.03829259976810825,-1.1127433312276516,0.08811088785106894,-0.07586605608595164,-0.3845502273622439,-0.10333959715217345,0.6345181194478117,0.059479376601637934
1070,995006,-0.32724649470579664,-0.24942404745811145,0.4675297029499937,0.25651011234457055,-0.7844801106605567,-0.22933241879091082,-0.26017439056915354,-0.283562817465527,0.02166786684683099,0.27400519498585746,0.04094130647398324,-0.19728529653528476,0.476190284114479,-0.00333287374831467,0.6088128208183409,0.6989998824061491,-0.06378097742415832,0.5043633966705854,-0.7095826562268123,-0.4859208712528877,-0.5614735449033734,-0.4841270638385812,0.2502698210781499,-0.09264559883160972,0.7770740156900281,0.1629585126421456,0.608478720029912,0.6700680254269862,-0.9329301558328743,-1.1267352089135574,-0.7393813746931084,0.31238993530634745,-0.8286357058436968,-0.5736987482092206,-1.9298981528295722,0.10735334352313936,-0.13802517912395812,-0.2992531480225617,0.30642350700423393,1.6689614241104624,1.7628292502093503,-0.4930600213210431,-0.04401341451295309,-0.19816144543700429,0.050142319808690834,-1.1029884886699766,-0.945052225412652,-0.39318901525322525,-0.26303925412951745,-0.8801536459267328,-0.3014737020264941,0.46729214001179326,-0.12140871418273882,-0.30017893101884013,0.015923212511886373,-0.06434969531720945,-0.40976447886721024,-0.5946465066252752,-0.6449656336167251,0.5108503200895728,0.5381280242912883,-0.749677640477095,0.5213400099713997,0.4640836360551101,-0.1066715782302137,-0.858712549350314,-0.29928862656508426,-0.490549432329002,-0.20833083480429176,0.17120698472067322,-1.2064220703745125,0.1225866173994711,0.015281866985591447,-0.4827090713394909,-0.09081273264391035,0.6866217543567201,0.05934079975060469
1084,996004,0.15542453188125058,-0.486058246754862,0.5544644187552159,0.4754501865224078,-0.08401398623367776,-0.6836903205460347,-0.3022901978344919,-0.2939705402143479,0.12505536977078718,0.27400519498585746,0.04094130647398324,-0.08433294861151991,0.3955881430368053,0.048588096441431444,0.5409413936313625,0.5119611957037197,-0.014198420307676351,0.5368342825536049,-0.6663045687627194,-0.3382233828887823,-0.31387675235852375,-0.3738686724731486,0.20571597671602077,-0.02700822547910413,0.2496721366126995,0.2034764700347368,0.33489318493680953,0.6192380861458205,-0.8072101386393757,-1.2752574786576922,-0.7334709131762966,0.20350266128734254,-0.8205904307028191,-0.49156466167678475,-2.070121433015125,-0.0033853724314743604,-0.16959622358743065,-0.23969644500094606,0.15808439245837252,1.1807618413262957,1.4462577583192038,-0.23580815599560245,-0.31786829234757435,-0.2389425606039133,-0.16825594387297724,-1.0173074638461355,-0.7044940813739842,-0.4355389890441394,-0.26946585905669174,-0.8331636593782872,-0.23168911181067972,0.35860159611035575,-0.023752875702978765,-0.08032508115082733,-0.051582081544230725,-0.06434969531720945,-0.43065883853582904,-0.5833978501868579,-0.6525109607543009,0.30294097843621354,0.3514068380986132,-0.6870846893399265,0.4027469016158413,0.32767406798278875,-0.1066715782302137,-0.858712549350314,-0.29928862656508426,-0.490549432329002,-0.17910408089504146,0.03829259976810825,-1.1127433312276516,0.08811088785106894,-0.07586605608595164,-0.3924047148249796,-0.03154313254901736,0.6345181194478117,0.05931782733199464
1263,997002,-0.2977363323737629,-0.32726826238884577,0.5968822749800018,0.3711233588143232,-0.05565596536128181,-0.8999706857539966,-0.18519729881821456,-0.5430514563156578,-0.10019920447505735,0.27400519498585746,0.04094130647398324,-0.08433294861151991,0.3955881430368053,0.048588096441431444,0.5409413936313625,0.5119611957037197,-0.014198420307676351,0.5368342825536049,-0.6663045687627194,-0.3382233828887823,-0.31387675235852375,-0.3738686724731486,0.20571597671602077,-0.02700822547910413,0.2496721366126995,0.2034764700347368,0.33489318493680953,0.6192380861458205,-0.8072101386393757,-1.2752574786576922,-0.7334709131762966,0.20350266128734254,-0.8205904307028191,-0.49156466167678475,-2.070121433015125,-0.0033853724314743604,-0.16959622358743065,-0.23969644500094606,0.15808439245837252,1.1807618413262957,1.4462577583192038,-0.23580815599560245,-0.31786829234757435,-0.2389425606039133,-0.16825594387297724,-0.8825858807466606,-0.7044940813739842,-0.4355389890441394,-0.26946585905669174,-0.8331636593782872,-0.23168911181067972,0.35860159611035575,-0.023752875702978765,-0.08032508115082733,-0.051582081544230725,-0.06434969531720945,-0.43065883853582904,-0.5833978501868579,-0.6525109607543009,0.30294097843621354,0.3514068380986132,-0.6870846893399265,0.4027469016158413,0.32767406798278875,-0.1066715782302137,-0.858712549350314,-0.29928862656508426,-0.490549432329002,-0.17910408089504146,0.03829259976810825,-1.1127433312276516,0.08811088785106894,-0.07586605608595164,-0.3924047148249796,-0.03154313254901736,0.6345181194478117,0.05920337433104495
1466,998001,-0.07425685329978994,0.053164252204177594,0.22967407606839146,0.30535443040354576,-0.3306459636155744,-0.3218975108745239,-0.11321895630120125,-0.5250002624100569,-0.12107557538961479,0.27400519498585746,0.04094130647398324,-0.09974163672826512,0.5313704054667278,0.03950263134620796,0.3185440769830284,0.2534634909734285,0.12150949676157369,0.638095978014487,-0.8488647492706504,-0.11390377279596674,-0.042524080697604036,0.06276112549380276,0.08548066906397976,0.07834980309851551,-0.5714619630531866,0.22321832140298148,-0.0770004629207807,0.5345179353159243,-0.6174659401881752,-1.556669934813791,-0.7260507659443709,-0.11166637800750964,-0.9182720656519916,-0.39289579996441787,-2.4203424742081996,-0.17666347293600512,-0.2468809758046811,-0.13973377256916839,-0.09857310969525634,0.7752653020872401,0.7471319717708103,0.01056959181916406,-0.9456072384383317,-0.4594521117083088,-0.43067523429590315,-0.8645757128152013,-0.5271069817792293,-0.3771427750091626,-0.282450014716564,-0.7555834605412645,-0.10554620518619723,0.14822233783114153,0.09055096442192831,0.1952700000830233,-0.16575389279115543,-0.06434969531720945,-0.4352743651692581,-0.5534269397162676,-0.6855927382260194,0.14438890604866386,0.10408947540771737,-0.5662983110851495,0.340391594299323,0.14541856495024305,-0.1066715782302137,-0.858712549350314,-0.29928862656508426,-0.490549432329002,-0.16517745601642594,-0.07847413186097346,-0.9889896980844002,0.0774829621643668,-0.25095223504524156,-0.2851134721851406,0.1023636541793747,0.5892050766098277,0.059114959214561676
1689,999000,0.048056257907522326,0.1660023813909825,0.14352664945109117,0.0381947700200256,-0.04977145046370139,-0.3212926700963622,0.06718990085820534,-0.7853619194028292,-0.13298053091129303,0.27400519498585746,0.04094130647398324,-0.09195515626036413,0.5313704054667278,0.03950263134620796,0.3185440769830284,0.2534634909734285,0.12150949676157369,0.638095978014487,-0.8488647492706504,-0.11390377279596674,-0.042524080697604036,0.06276112549380276,0.08548066906397976,0.07834980309851551,-0.6496326262174067,0.19630844847604298,-0.0423515851931865,0.5041417591743389,-0.6174659401881752,-1.556669934813791,-0.7071901513716284,-0.11166637800750964,-0.9554928811066525,-0.39289579996441787,-2.3997606141820746,-0.17557534646084808,-0.2435387896871427,-0.13973377256916839,-0.09857310969525634,0.7752653020872401,0.7471319717708103,0.01056959181916406,-0.9456072384383317,-0.4594521117083088,-0.43067523429590315,-0.8230786487561841,-0.5271069817792293,-0.3771427750091626,-0.282450014716564,-0.7555834605412645,-0.10554620518619723,0.14822233783114153,0.09055096442192831,0.1952700000830233,-0.16575389279115543,-0.06434969531720945,-0.4352743651692581,-0.5534269397162676,-0.6855927382260194,0.14438890604866386,0.10408947540771737,-0.5662983110851495,0.340391594299323,0.14541856495024305,-0.1066715782302137,-0.858712549350314,-0.29928862656508426,-0.490549432329002,-0.16517745601642594,-0.07847413186097346,-0.9889896980844002,0.0774829621643668,-0.25095223504524156,-0.2851134721851406,0.1023636541793747,0.5892050766098277,0.05906399438430199
