,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
80,990025,-0.15598943387948885,0.022395915646805917,1.0104017784564074,-0.0026568896017416218,0.2138364075627426,0.1961807178343675,0.6517289800328959,0.08933623683497734,-0.7088869138013101,-0.02533271047736273,0.026545760363000798,0.8712986950976123,-0.2077068422173787,0.6140543018656303,-0.056296276156132564,-0.023285015563115935,0.4482046705089719,-0.11586660191903024,0.3718415699859067,-0.5680090119042767,-0.29380191658380034,0.2920826621553325,-0.3318257180289686,0.2888895969193911,-0.38211131180145264,-0.7778490225795233,-0.18609148245999182,-0.079950144691535,0.128095348956747,0.45530202716298684,-0.13282434578364938,0.09025305101545872,0.4442076735975371,0.37465084636941154,0.6100503941042359,0.040595511459991754,0.24649446950003487,0.1905006282792636,1.0609821360753173,0.10050087279598757,-0.5042054181059521,0.5314864750102682,1.1655996465744771,-0.34785682423141795,-0.45106553374002234,-0.0387861390056506,0.48047190686824626,0.2382055074528725,0.36385241480399394,0.20978334181090064,0.25810736895576275,0.36977313178875393,-0.5790747844137676,0.3231270589677635,0.5394180942212392,0.3980137839379434,0.10554048653440443,0.3552040294751018,0.48643312278211837,0.44381884708850833,-0.6177589108505327,0.5457357043343697,0.36408032474627233,0.0028587844594560674,0.14831122349725728,-0.6716745049694356,-0.4951096551478829,-0.2403578193265389,-0.011189915624643632,-0.15319642361490157,0.870138985308164,-0.6761098268896562,0.2433750305405554,-1.314887761844563,-0.9399784162206177,0.6331040909252803,-0.03308773765631262,0.09087712816322667
303,991020,-0.11916798977256313,-0.0014615409412952513,0.0903674275070851,0.3786273008906173,0.4395542099077991,0.3543090358076372,0.2762466145927411,0.5673570224904234,-0.7424928736872959,-0.02533271047736273,0.026545760363000798,0.6910027630516992,-0.3025295150321233,0.646020134532122,-0.03326454997077126,-0.01097541102716525,0.5809412226104453,0.2980523928781021,0.32063139620385867,-0.5501025917923561,-0.17903425622841257,-0.08562825053815444,-0.3771131495831874,0.19953853292383275,-0.23376772924875222,-0.9290730309416761,-0.2997058969571014,0.07426696988604427,0.12221421334628753,0.34732327606185476,-0.12505469248627976,-0.023061053528970442,0.8228619636761497,0.5042561614843823,0.31197640023028356,-0.040391408616520505,0.14476363759724756,0.19326328968303008,1.1464912328259336,0.10050087279598757,-0.5042054181059521,0.4532228055231624,0.9517285061469157,-0.34785682423141795,-0.42203206594339515,-0.0387861390056506,0.48047190686824626,0.20199734368719827,0.435070042433579,0.20978334181090064,0.25810736895576275,0.30682484277487104,-0.5804755064251974,0.3231270589677635,0.5394180942212392,0.2692724037076177,0.10554048653440443,0.4604070876172344,0.6215658677352863,0.3316798574984787,-0.6177589108505327,0.47812985493035387,0.36408032474627233,0.05597949803344897,0.14831122349725728,-0.6716745049694356,-0.4951096551478829,-0.2403578193265389,-0.011189915624643632,-0.15319642361490157,0.870138985308164,-0.6761098268896562,0.2433750305405554,-1.314887761844563,-0.9071603613765014,0.6331040909252803,-0.03308773765631262,0.08968885980955432
516,992016,-0.13517315498877353,-0.44675751129976093,0.40903262957779396,0.2597027281867731,0.40013413153680905,0.29074044714774816,0.04402848391793721,-0.002334376508438239,-0.9492330758407334,-0.02533271047736273,0.026545760363000798,0.6910027630516992,-0.3025295150321233,0.646020134532122,-0.03326454997077126,-0.01097541102716525,0.5809412226104453,0.2980523928781021,0.32063139620385867,-0.5501025917923561,-0.17903425622841257,-0.08562825053815444,-0.3771131495831874,0.19953853292383275,-0.38211131180145264,-0.7778490225795233,-0.18609148245999182,-0.079950144691535,0.12221421334628753,0.34732327606185476,-0.13282434578364938,-0.023061053528970442,0.4442076735975371,0.5042561614843823,0.6100503941042359,0.040595511459991754,0.24649446950003487,0.19326328968303008,1.1464912328259336,0.10050087279598757,-0.5042054181059521,0.4532228055231624,0.9517285061469157,-0.34785682423141795,-0.42203206594339515,-0.0387861390056506,0.48047190686824626,0.20199734368719827,0.435070042433579,0.20978334181090064,0.25810736895576275,0.30682484277487104,-0.5804755064251974,0.3231270589677635,0.5394180942212392,0.2692724037076177,0.10554048653440443,0.4604070876172344,0.6215658677352863,0.3316798574984787,-0.6177589108505327,0.47812985493035387,0.36408032474627233,0.05597949803344897,0.14831122349725728,-0.6716745049694356,-0.4951096551478829,-0.2403578193265389,-0.011189915624643632,-0.15319642361490157,0.870138985308164,-0.6761098268896562,0.2433750305405554,-1.314887761844563,-0.9071603613765014,0.6331040909252803,-0.03308773765631262,0.08843782405102141
659,993012,-0.36397536107254863,-0.8668969623437647,0.28139911388697186,0.6263943591732737,0.25385937884136295,0.25541391176949685,0.1474061231244927,0.36540560030891894,-0.7629963848032886,-0.02533271047736273,0.026545760363000798,0.6867487451387663,-0.4021726419708763,0.6807606304730272,-0.0226234853991259,-0.0017679038546885891,0.7969443208959703,0.9545864958586533,0.2982208979697829,-0.6380304805267387,-0.024652769735140998,-0.8777613664765941,-0.46615647786610537,0.03989064675697634,-0.38211131180145264,-0.7778490225795233,-0.18609148245999182,-0.079950144691535,0.11744974806524335,0.14046518233328004,-0.13282434578364938,-0.07146459893800446,0.4442076735975371,0.6118660959649311,0.6100503941042359,0.040595511459991754,0.24649446950003487,0.20815260430400825,1.1823102548657949,0.10050087279598757,-0.5042054181059521,0.1986204484886469,0.8213589932303735,-0.34785682423141795,-0.4324083963953009,-0.0387861390056506,0.48047190686824626,0.10369796774565025,0.44351442695467164,0.20978334181090064,0.25810736895576275,0.23506708267684484,-0.6086992581809628,0.3231270589677635,0.5394180942212392,0.1614266409304367,0.10554048653440443,0.6727288247954077,0.7404905591961719,0.2160841568228318,-0.6177589108505327,0.3482679778877729,0.36408032474627233,0.4556717082430973,0.14831122349725728,-0.6716745049694356,-0.4951096551478829,-0.2403578193265389,-0.011189915624643632,-0.15319642361490157,0.870138985308164,-0.6761098268896562,0.2433750305405554,-1.314887761844563,-0.8536910346495943,0.6331040909252803,-0.03308773765631262,0.08776980336681317
764,994009,-0.18126660333015693,-0.13888631425414794,-0.5697381263933472,0.5381381403953306,-0.3257504729414015,0.40331474671656875,0.1547289737346466,0.09530435640122009,-0.8071961908598746,-0.02533271047736273,0.026545760363000798,0.6867487451387663,-0.4021726419708763,0.6807606304730272,-0.0226234853991259,-0.0017679038546885891,0.7969443208959703,0.9545864958586533,0.2982208979697829,-0.6380304805267387,-0.024652769735140998,-0.8777613664765941,-0.46615647786610537,0.03989064675697634,-0.6758660965091688,-0.524662597735931,-0.13286161108871325,-0.27658069992853845,0.11744974806524335,0.14046518233328004,-0.2966330318218089,-0.07146459893800446,0.12924636677053342,0.6118660959649311,1.0109429662627076,0.14338085204235448,0.35101572084628174,0.20815260430400825,1.1823102548657949,0.10050087279598757,-0.5042054181059521,0.1986204484886469,0.8213589932303735,-0.34785682423141795,-0.4324083963953009,-0.0387861390056506,0.48047190686824626,0.10369796774565025,0.44351442695467164,0.20978334181090064,0.25810736895576275,0.23506708267684484,-0.6086992581809628,0.3231270589677635,0.5394180942212392,0.1614266409304367,0.10554048653440443,0.6727288247954077,0.7404905591961719,0.2160841568228318,-0.6177589108505327,0.3482679778877729,0.36408032474627233,0.4556717082430973,0.14831122349725728,-0.6716745049694356,-0.4951096551478829,-0.2403578193265389,-0.011189915624643632,-0.15319642361490157,0.870138985308164,-0.6761098268896562,0.2433750305405554,-1.314887761844563,-0.8536910346495943,0.6331040909252803,-0.03308773765631262,0.08714293670193796
945,995006,-0.3808303318903984,0.09742670059904984,0.5668289600629078,0.6162721625328967,-0.1848033518767908,0.44172879547051624,-0.07768773265285224,0.4301924744615948,-0.5793615254027658,-0.02533271047736273,0.026545760363000798,0.8601039111162104,-0.5909496381356599,0.6967697683915938,-0.030960408128405458,0.0009452664697174406,0.9624977616649828,1.31138144803869,0.32090861945391624,-0.7678451226642364,0.04181001057548579,-1.1748305155084435,-0.5661502661419111,-0.09122441776360003,-0.8457568640564949,-0.37867268949073607,-0.1596272880853159,-0.37262065565260033,0.11816937962123833,0.04158583970583666,-0.5345764075816787,-0.11142838818884974,-0.10349482110915488,0.7885352097561382,1.1834819918791322,0.20433559277005772,0.43510044689237803,0.2318598355597585,1.14238900434773,0.44652110407266293,-0.38764229367669323,0.0010648978550278783,0.8225219810046291,-0.6195353696483129,-0.47700635986978657,0.22304982588841316,0.15675696159585012,0.024511211927768436,0.3920003632076359,0.20978334181090064,0.25810736895576275,0.22027779825119945,-0.6496341638031804,0.37137628072437406,0.7058320597978979,0.08082036400505781,0.10554048653440443,0.7798475038314472,0.88284876098507,0.1548295953993907,-0.9579340892170716,0.2860119502492072,0.04700690806032654,0.7430295441069532,0.14831122349725728,-0.6716745049694356,-0.4951096551478829,-0.2403578193265389,-0.011189915624643632,-0.15319642361490157,0.870138985308164,-0.6761098268896562,0.2433750305405554,-1.8384421120110304,-0.7992696616761257,0.512414023748518,0.04078224647150381,0.08691037248787614
1236,996004,0.07865539251063311,-0.06602277483593588,0.055342999450063095,0.15096123636519632,0.06632105896762552,0.33975796619682624,0.4113010862334026,0.35497791726431943,-0.8564780182119759,-0.02533271047736273,0.026545760363000798,0.48306083023781476,-0.3389237940480088,0.7044580941490827,0.013236301660468899,0.02890306903313952,0.817187280308106,1.1779359204836861,0.21800505790725616,-0.5772765728760018,-0.003783226025046015,-0.9958209545016186,-0.4477146656212257,0.023556241221890848,-0.8174216057882066,-0.37398293152120177,-0.0806374955166635,-0.3466853065312272,0.0877462958161976,0.09171699437396097,-0.22326574875860195,-0.20803752213534576,-0.037386100666189345,0.6477604701338484,1.054630364348378,0.08437113357219894,0.4279555869572467,0.185812342304536,1.2551114365589455,0.10050087279598757,-0.5042054181059521,0.25599251747332047,0.6394673672673719,-0.34785682423141795,-0.4242058076075972,-0.0387861390056506,0.48047190686824626,0.1489333692267023,0.5313452679612696,0.20978334181090064,0.25810736895576275,0.14693582319318568,-0.5964879229821612,0.3231270589677635,0.5394180942212392,0.12093943626363317,0.10554048653440443,0.6796475065771628,0.7284773429604873,0.05190047226151969,-0.6177589108505327,0.32003132179851307,0.36408032474627233,0.3790517128103224,0.14831122349725728,-0.6716745049694356,-0.4951096551478829,-0.2403578193265389,-0.011189915624643632,-0.15319642361490157,0.870138985308164,-0.6761098268896562,0.2433750305405554,-1.314887761844563,-0.8804205833704013,0.6331040909252803,-0.03308773765631262,0.0864126856547689
1288,997002,-0.18479886822130132,-0.29738342996955974,0.2674514134641694,-0.10149324086453558,-0.05651476216150012,0.7996155517981085,-0.07672639685680263,0.10428510378294861,-0.4274422586684396,-0.02533271047736273,0.026545760363000798,0.48306083023781476,-0.3389237940480088,0.7044580941490827,0.013236301660468899,0.02890306903313952,0.817187280308106,1.1779359204836861,0.21800505790725616,-0.5772765728760018,-0.003783226025046015,-0.9958209545016186,-0.4477146656212257,0.023556241221890848,-0.8174216057882066,-0.37398293152120177,-0.0806374955166635,-0.3466853065312272,0.0877462958161976,0.09171699437396097,-0.22326574875860195,-0.20803752213534576,-0.037386100666189345,0.6477604701338484,1.054630364348378,0.08437113357219894,0.4279555869572467,0.185812342304536,1.2551114365589455,0.10050087279598757,-0.5042054181059521,0.25599251747332047,0.6394673672673719,-0.34785682423141795,-0.4242058076075972,-0.6775351108154163,0.48047190686824626,0.1489333692267023,0.5313452679612696,0.20978334181090064,0.25810736895576275,0.14693582319318568,-0.5964879229821612,0.3231270589677635,0.5394180942212392,0.12093943626363317,0.10554048653440443,0.6796475065771628,0.7284773429604873,0.05190047226151969,-0.6177589108505327,0.32003132179851307,0.36408032474627233,0.3790517128103224,0.14831122349725728,-0.6716745049694356,-0.4951096551478829,-0.2403578193265389,-0.011189915624643632,-0.15319642361490157,0.870138985308164,-0.6761098268896562,0.2433750305405554,-1.314887761844563,-0.8804205833704013,0.6331040909252803,-0.03308773765631262,0.0863209634480262
1490,998001,-0.3321318274622751,-0.12127753844415076,0.6541905864354116,0.1318532103888238,0.03508942161676355,0.6641601424569125,0.5688603553508764,0.32944338592488165,0.19639867584994414,-0.02533271047736273,0.026545760363000798,-0.2916616938616695,-0.09785832196356091,0.7277075933605623,0.09015119931316111,0.09132274258109334,0.6294249358255536,1.2498017266206114,-0.10598551189232172,-0.3459125535193674,0.027355263058108675,-0.7309705971815912,-0.35546481858767204,0.08866321135935934,-0.8614842751184306,-0.29684369546457323,0.04929777041189853,-0.4098513240937575,-0.022743077767283394,0.06029577168941942,0.05451576619833956,-0.3323102376701444,-0.13765864834744984,0.5560039034404102,0.8984320688709535,-0.18558547283082366,0.45171152889549426,0.15431960207902518,1.39630403136167,-0.17789330761674638,-0.6533323128111361,0.46830342984137,0.4418532354573967,0.10042251618870512,-0.33235254763893435,-0.5579732141357383,1.00261625912474,0.3711743132933456,0.7747035601181588,0.20978334181090064,0.25810736895576275,-0.04191678166634826,-0.5367955740297276,0.26313571826388094,0.35725523580277646,0.13954243146055204,0.10554048653440443,0.5560804237173305,0.5295943193029581,-0.27506015410685103,-0.1923044551106847,0.3569602678640647,1.1567107859216008,-0.09165789184199939,0.14831122349725728,-0.6716745049694356,-0.4951096551478829,-0.2403578193265389,-0.011189915624643632,-0.15319642361490157,0.870138985308164,-0.6761098268896562,0.2433750305405554,-0.6375138840907839,-0.9502638093251874,0.8372744899450109,-0.11714183632752985,0.08614833205438499
1714,999000,-0.27775931718925095,-0.5591026827970914,0.5589431988306114,0.10007547991137723,0.9780577567852595,0.7725092535560751,-0.17408619493797664,0.35379776978935684,-0.2782415877133153,-0.02533271047736273,0.026545760363000798,-0.2916616938616695,-0.09785832196356091,0.7277075933605623,0.09015119931316111,0.09132274258109334,0.6294249358255536,1.2498017266206114,-0.10598551189232172,-0.3459125535193674,0.027355263058108675,-0.7309705971815912,-0.35546481858767204,0.08866321135935934,-0.8284424807333124,-0.2866129024118856,0.05745819796568001,-0.49432362529791946,-0.022743077767283394,0.06029577168941942,0.10910973181032446,-0.3323102376701444,-0.20688033342109574,0.5560039034404102,0.929527159250767,-0.16815876358047757,0.4501901108886324,0.15431960207902518,1.39630403136167,-0.17789330761674638,-0.6533323128111361,0.46830342984137,0.4418532354573967,0.10042251618870512,-0.33235254763893435,-0.5983061714132988,1.00261625912474,0.3711743132933456,0.7747035601181588,0.20978334181090064,0.25810736895576275,-0.04191678166634826,-0.5367955740297276,0.26313571826388094,0.35725523580277646,0.13954243146055204,0.10554048653440443,0.5560804237173305,0.5295943193029581,-0.27506015410685103,-0.1923044551106847,0.3569602678640647,1.1567107859216008,-0.09165789184199939,0.14831122349725728,-0.6716745049694356,-0.4951096551478829,-0.2403578193265389,-0.011189915624643632,-0.15319642361490157,0.870138985308164,-0.6761098268896562,0.2433750305405554,-0.6375138840907839,-0.9502638093251874,0.8372744899450109,-0.11714183632752985,0.08617401689391258
