,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
97,990025,0.3130737067414216,0.5222414851590113,0.7182775093881019,0.7701175153799151,0.7947241751004259,0.06860932105540246,0.4986918246469377,0.11735841720396972,-1.0546411386823706,0.25446335649867297,0.33626924793069934,0.13604454422923332,0.4623056773538202,0.5615166610210206,0.09328624178666609,-0.46762351866398266,1.0892502570593967,-1.0880741831725285,0.662081963538854,0.49424928162712506,0.5280959058146732,-0.40414869653918645,-0.5266870211551784,-0.49487992989408575,0.02536744326062761,-0.7592134544817707,0.11395942667758449,-0.8817696658343344,-0.26020723983438687,-0.2651013728462103,0.2256351994088108,-0.2703434029783239,-0.07981205179589519,0.09763189673870812,-0.0441076992712876,-0.10602844885527768,-0.25945757711750295,-0.6013560275781351,-0.37371618272385687,0.9492120473900413,-0.150991484350658,1.3938935845181584,-0.12378664888141146,0.0540541197894012,-0.34703653830962283,0.9994203750880107,0.06810839991841479,0.29668345073816993,0.17357503698075452,-0.010559143920318986,0.30403034099543097,-0.37186332966039287,-0.5639171346839149,1.4388241528102812,1.6191684275644038,0.03705527965391566,1.1741783633058867,-0.032062183092296685,0.1374416307590148,-0.07057225604973497,-0.16514574184456304,0.18621489765575308,0.22084878984752243,0.04083494804930284,-0.2027638658139849,-0.306844378325764,0.5411327102097365,1.041820571876523,0.5553238518864884,0.8800483679175466,-0.24116154531568784,-0.9456407446429386,-0.8668275291328433,-0.00105904498480794,-0.34905505159900446,0.3705601297661958,-0.6609999202244112,0.17462298550943978
288,991020,0.48082526928665936,0.5208073885348107,1.5797686289209887,0.9682620224287655,0.4272497374810739,0.3899055009004649,0.19721432948433443,0.41525208946944975,-0.768899940780778,0.25446335649867297,0.33626924793069934,-0.06661938426125602,0.16575299103671678,0.5400286224608205,0.017724797312360742,-0.5504451105501152,1.2730533415595708,-0.7791282829729812,0.6046438409318404,0.600790542409281,0.4898750792841199,-0.17806646272705312,-0.559288171099614,-0.6470005282391189,0.26743364806516373,-0.9192507393345237,-0.07544921062709378,-0.8969711050970418,-0.24269976389807385,-0.09106910677705712,0.19168993175051866,-0.3354426957239414,0.07483590383603572,0.09418086179027198,0.016905005045991597,-0.13951275605052404,-0.06541726558445156,-0.4728094730235708,-0.41469654290101743,0.657352544031009,-0.0647304851234301,1.4323528443513853,0.36447997729425174,0.14731006564224558,-0.32391120728587497,0.9994203750880107,0.024942216065432947,0.27256024964073206,0.2721852544631485,0.2976542249917304,0.4022792351058035,-0.5183271042445908,-0.5589852830343834,1.4388241528102812,1.6191684275644038,0.12328927166018318,1.1741783633058867,0.06138880131327758,0.21205105607576819,0.1570184044956659,-0.2878862898196123,0.24878700824394767,0.22084878984752243,0.04083494804930284,-0.2027638658139849,-0.306844378325764,0.5411327102097365,1.041820571876523,0.5553238518864884,0.8800483679175466,-0.24116154531568784,-0.9456407446429386,-0.8668275291328433,-0.00105904498480794,-0.49611532695103855,0.21255102349759025,-0.6609999202244112,0.17659899642942045
402,992016,0.71014602686131,0.14681714694269235,0.9749123140928109,0.9513278258086961,0.23213821636719853,0.5115101260333347,0.3320112884342166,0.17766777531172484,-1.0803427467923479,0.25446335649867297,0.33626924793069934,-0.06661938426125602,0.16575299103671678,0.5400286224608205,0.017724797312360742,-0.5504451105501152,1.2730533415595708,-0.7791282829729812,0.6046438409318404,0.600790542409281,0.4898750792841199,-0.17806646272705312,-0.559288171099614,-0.6470005282391189,0.02536744326062761,-0.7592134544817707,0.11395942667758449,-0.8817696658343344,-0.24269976389807385,-0.09106910677705712,0.2256351994088108,-0.3354426957239414,-0.07981205179589519,0.09418086179027198,-0.0441076992712876,-0.10602844885527768,-0.25945757711750295,-0.4728094730235708,-0.41469654290101743,0.657352544031009,-0.0647304851234301,1.4323528443513853,0.36447997729425174,0.14731006564224558,-0.32391120728587497,0.9994203750880107,0.024942216065432947,0.27256024964073206,0.2721852544631485,0.2976542249917304,0.4022792351058035,-0.5183271042445908,-0.5589852830343834,1.4388241528102812,1.6191684275644038,0.12328927166018318,1.1741783633058867,0.06138880131327758,0.21205105607576819,0.1570184044956659,-0.2878862898196123,0.24878700824394767,0.22084878984752243,0.04083494804930284,-0.2027638658139849,-0.306844378325764,0.5411327102097365,1.041820571876523,0.5553238518864884,0.8800483679175466,-0.24116154531568784,-0.9456407446429386,-0.8668275291328433,-0.00105904498480794,-0.49611532695103855,0.21255102349759025,-0.6609999202244112,0.1765223069626105
665,993012,0.7349576887332403,0.5387905202992811,1.267321321898319,0.9056652409713495,1.0606053261961368,0.33421576560339744,0.6684222247657878,0.6608437177930111,-0.6557234522695713,0.25446335649867297,0.33626924793069934,-0.3176996508474885,-0.20634723929421672,0.47452750876500494,-0.08023454562045071,-0.7229900936462237,1.3676448552298692,-0.2765510830465551,0.6348383341412308,0.7635831970486038,0.3843278857173993,-0.011409854528242487,-0.5868544196048701,-0.8174999822692939,0.02536744326062761,-0.7592134544817707,0.11395942667758449,-0.8817696658343344,-0.19489011353406288,0.04607601545670172,0.2256351994088108,-0.4241114824252788,-0.07981205179589519,0.12288261099697559,-0.0441076992712876,-0.10602844885527768,-0.25945757711750295,-0.2586717683323071,-0.3828071584688831,0.16205227012628554,0.09752302566153868,1.4965869282044892,0.9672679027881133,0.06537182937490064,-0.30871849708953225,0.9994203750880107,-0.012864177584126765,0.19629145827568806,0.27005919129946554,0.46033604165813224,0.5287380863535349,-0.8562109384525656,-0.6501887541188939,1.4388241528102812,1.6191684275644038,0.20881847197541564,1.1741783633058867,0.18398730007091607,0.26491518445889173,0.4604750181086699,-0.3851169313986746,0.27230210047323267,0.22084878984752243,0.04083494804930284,-0.2027638658139849,-0.306844378325764,0.5411327102097365,1.041820571876523,0.5553238518864884,0.8800483679175466,-0.24116154531568784,-0.9456407446429386,-0.8668275291328433,-0.00105904498480794,-0.7879257393114629,0.08345193935202706,-0.6609999202244112,0.17869436215825718
871,994009,0.8174359839066337,0.012191986507665124,1.3061582065667174,0.8175560732315635,0.8088925301232283,0.39753287986986396,0.9795412225796738,0.42942762628446796,-1.098852929318343,0.25446335649867297,0.33626924793069934,-0.3176996508474885,-0.20634723929421672,0.47452750876500494,-0.08023454562045071,-0.7229900936462237,1.3676448552298692,-0.2765510830465551,0.6348383341412308,0.7635831970486038,0.3843278857173993,-0.011409854528242487,-0.5868544196048701,-0.8174999822692939,-0.1609463300344133,-0.35810731281043906,0.22485910932596342,-0.8954147497754357,-0.19489011353406288,0.04607601545670172,0.21628812456845434,-0.4241114824252788,-0.39797326992784154,0.12288261099697559,-0.10990381934430746,-0.09212357970903656,-0.3466668464459264,-0.2586717683323071,-0.3828071584688831,0.16205227012628554,0.09752302566153868,1.4965869282044892,0.9672679027881133,0.06537182937490064,-0.30871849708953225,0.9994203750880107,-0.012864177584126765,0.19629145827568806,0.27005919129946554,0.46033604165813224,0.5287380863535349,-0.8562109384525656,-0.6501887541188939,1.4388241528102812,1.6191684275644038,0.20881847197541564,1.1741783633058867,0.18398730007091607,0.26491518445889173,0.4604750181086699,-0.3851169313986746,0.27230210047323267,0.22084878984752243,0.04083494804930284,-0.2027638658139849,-0.306844378325764,0.5411327102097365,1.041820571876523,0.5553238518864884,0.8800483679175466,-0.24116154531568784,-0.9456407446429386,-0.8668275291328433,-0.00105904498480794,-0.7879257393114629,0.08345193935202706,-0.6609999202244112,0.1796854550009057
1006,995006,0.9141736209731036,0.596013505973343,1.6188490806641498,0.8663250106071686,0.5927335641341893,0.568733081227743,0.7407068065193639,0.36434672371719456,-0.7214470666277699,0.25446335649867297,0.33626924793069934,-0.4617656143094162,-0.5169054550960049,0.405561628411936,-0.13995028900574205,-0.8127134848561995,1.3674605913838054,0.23449739558122268,0.7375681965623303,0.90123091822543,0.31700151868123194,0.19105347559942296,-0.6128315477341036,-0.8655309169162055,-0.22286575534283865,-0.14789277458196226,0.23260546339618096,-0.9494521971782002,-0.11080208244685213,0.13826663372366868,0.1729957820698057,-0.4814595617910324,-0.6482577737365692,0.14546814541654746,-0.147585295136558,-0.09316319222972044,-0.46182303525910345,-0.037835752074809645,-0.2799238755705206,-0.17647039330251152,0.25464229261176397,1.5335328972422968,1.4624973655761202,-0.1240724807917834,-0.31781978793204085,1.1683354501095904,-0.01781522201240274,0.09597610504068621,0.1685129818291283,0.6151401509504565,0.6368167916473569,-1.1397811346785174,-0.7463240768529366,1.4294472282414028,1.721479157110206,0.2314398258248986,1.1741783633058867,0.29056544521727845,0.2765577580830242,0.6519434906478938,-0.43523085734195877,0.23965828908594666,0.5317912306101096,0.1459380758580547,-0.2027638658139849,-0.306844378325764,0.5411327102097365,1.041820571876523,0.5955697295649999,0.9361716537466969,-0.3161476804001306,-1.0553696109799504,-0.8384250318773324,-0.08396527659214693,-0.9102289215228975,-0.009143058897225465,-0.721353576875655,0.18069354760959566
1210,996004,0.1352684521553696,0.7516016613207096,1.3307216990551467,0.8474689033653304,0.739310713370757,0.47128388205236427,0.7023136118502517,0.8486867881657851,-0.7259011672114688,0.25446335649867297,0.33626924793069934,-0.33918176054003757,-0.3609840821122552,0.4866586142019711,-0.08965182282161058,-0.7405971847307419,1.4669409249519418,0.13896367377715865,0.5748173179204487,0.7462819518454005,0.3930491847922549,0.002097445471030254,-0.5548179510900839,-0.858425284507691,-0.25096463592825197,-0.24154663122533634,0.308673425347029,-0.8610336853987035,-0.22269121997085928,0.1345589895226459,0.23984068556497606,-0.428965741375875,-0.5283531314541705,0.11824262752181519,-0.15844276865291274,0.0034451951058533203,-0.40031576322481255,-0.24100980452541254,-0.5381280946492347,-0.016237228347396715,0.20335493243876246,1.5034183897836726,1.0319761085545407,0.31585176890215877,-0.2614457963199712,0.9994203750880107,-0.07825025919732626,0.19747015324457887,0.390335281456563,0.523483594017463,0.5961319548512058,-0.8372248413340941,-0.6032837847429957,1.4388241528102812,1.6191684275644038,0.2640230425647283,1.1741783633058867,0.19218827239527442,0.28563653883829554,0.5240535243550977,-0.43854884607022465,0.2860449460571551,0.22084878984752243,0.04083494804930284,-0.2027638658139849,-0.306844378325764,0.5411327102097365,1.041820571876523,0.5553238518864884,0.8800483679175466,-0.24116154531568784,-0.9456407446429386,-0.8668275291328433,-0.00105904498480794,-0.8374399255926613,-0.027953384293976136,-0.6609999202244112,0.18215675227677566
1348,997002,-0.002304205398984299,0.33615345746790365,1.4668986298107758,0.7057112044124343,0.7567342502259015,0.7525062487213069,0.6325931031894031,0.8262398286669279,-0.9203053586395208,0.25446335649867297,0.33626924793069934,-0.33918176054003757,-0.3609840821122552,0.4866586142019711,-0.08965182282161058,-0.7405971847307419,1.4669409249519418,0.13896367377715865,0.5748173179204487,0.7462819518454005,0.3930491847922549,0.002097445471030254,-0.5548179510900839,-0.858425284507691,-0.25096463592825197,-0.24154663122533634,0.308673425347029,-0.8610336853987035,-0.22269121997085928,0.1345589895226459,0.23984068556497606,-0.428965741375875,-0.5283531314541705,0.11824262752181519,-0.15844276865291274,0.0034451951058533203,-0.40031576322481255,-0.24100980452541254,-0.5381280946492347,-0.016237228347396715,0.20335493243876246,1.5034183897836726,1.0319761085545407,0.31585176890215877,-0.2614457963199712,0.2871999642663342,-0.07825025919732626,0.19747015324457887,0.390335281456563,0.523483594017463,0.5961319548512058,-0.8372248413340941,-0.6032837847429957,1.4388241528102812,1.6191684275644038,0.2640230425647283,1.1741783633058867,0.19218827239527442,0.28563653883829554,0.5240535243550977,-0.43854884607022465,0.2860449460571551,0.22084878984752243,0.04083494804930284,-0.2027638658139849,-0.306844378325764,0.5411327102097365,1.041820571876523,0.5553238518864884,0.8800483679175466,-0.24116154531568784,-0.9456407446429386,-0.8668275291328433,-0.00105904498480794,-0.8374399255926613,-0.027953384293976136,-0.6609999202244112,0.18313092685886492
1554,998001,0.8753524254303802,0.783610279061975,1.5974185850602498,1.016871823393525,0.955213626224508,0.5824649085656446,0.23662369041761264,0.9054872614547872,-1.1828231970840237,0.25446335649867297,0.33626924793069934,-0.2019614187703428,-0.338007183789918,0.6540420112993265,-0.05540655477117142,-0.6553226955481379,1.5848067326663584,0.22983952521179243,0.32885766263854144,0.5488904725219699,0.5318900518379891,-0.21085585474398338,-0.49411019696498715,-0.8866449266799443,-0.28133693946821714,-0.3478227725462579,0.34641917341492695,-0.7667913915334792,-0.34579780431427026,0.16076502739605147,0.3720349605808596,-0.36647202973296417,-0.4397000627733263,0.06315398067179334,-0.23497369050205782,0.17789690176014367,-0.4185564364785964,-0.47768186752199804,-0.8106766941920178,-0.1007891155818453,0.17260454760473506,1.4850599359253485,0.7112384577102138,1.1421047597280312,-0.18059930798944454,0.4994493513745902,-0.3539931754070901,0.37232090164097714,0.8940166846869496,0.47747353666533526,0.6267457723261558,-0.5504491329222538,-0.4057355391492151,1.4084374530173682,1.4731550978826005,0.3142841192502549,1.1741783633058867,0.13877125481358463,0.3103392375628578,0.38612345747105503,-0.47595396006427604,0.3390739179101557,-0.0067470591423863715,-0.1221045016721149,-0.2027638658139849,-0.306844378325764,0.5411327102097365,1.041820571876523,0.3976460551057716,0.8461994105309322,-0.18365338775450102,-0.7982664473260824,-0.8906304884023131,0.15926373781775635,-0.712632564660129,-0.13579563628534067,-0.6477174889713154,0.18530098496689296
1709,999000,0.8275276114059678,0.40254719612723716,0.7629043764372526,0.5991207002048244,1.126057985584328,0.8737451768865662,0.586431518088597,0.7226231401380807,-1.4957624704052503,0.25446335649867297,0.33626924793069934,-0.2352541196965635,-0.338007183789918,0.6540420112993265,-0.05540655477117142,-0.6553226955481379,1.5848067326663584,0.22983952521179243,0.32885766263854144,0.5488904725219699,0.5318900518379891,-0.21085585474398338,-0.49411019696498715,-0.8866449266799443,-0.2981817507027744,-0.34127431969032246,0.3666679233093171,-0.748211657198966,-0.34579780431427026,0.16076502739605147,0.37877178506797676,-0.36647202973296417,-0.4608936224261099,0.06315398067179334,-0.22164899378859534,0.1931073242600386,-0.4333252726691751,-0.47768186752199804,-0.8106766941920178,-0.1007891155818453,0.17260454760473506,1.4850599359253485,0.7112384577102138,1.1421047597280312,-0.18059930798944454,0.722476637184956,-0.3539931754070901,0.37232090164097714,0.8940166846869496,0.47747353666533526,0.6267457723261558,-0.5504491329222538,-0.4057355391492151,1.4084374530173682,1.4731550978826005,0.3142841192502549,1.1741783633058867,0.13877125481358463,0.3103392375628578,0.38612345747105503,-0.47595396006427604,0.3390739179101557,-0.0067470591423863715,-0.1221045016721149,-0.2027638658139849,-0.306844378325764,0.5411327102097365,1.041820571876523,0.3976460551057716,0.8461994105309322,-0.18365338775450102,-0.7982664473260824,-0.8906304884023131,0.15926373781775635,-0.712632564660129,-0.13579563628534067,-0.6477174889713154,0.1872097261576986
