,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
54,990025,0.4304509130438475,0.18125547418271964,0.687437701211643,0.46625741043297586,0.37001994288617146,-0.12617541691457929,-0.17499827909378984,-0.10847611730124711,-0.6261301550136839,0.3649503954127816,0.21260354631084977,-1.1355697111074363,-0.1289424434519948,0.9802683077633421,0.225160528322561,0.05734771126376236,1.0687980117054474,0.4374939170185746,-1.311034899970137,-0.0015797706793230831,0.15217107898317947,-0.5308717072053356,-0.31081339754663834,0.45047485141159443,0.23720742826731708,-0.368071053003861,0.5517328935294213,-0.24632219014733078,-0.5921656823243687,-0.0031342881593417428,0.44758665546977733,-0.3728699794989445,-0.2596992946264533,-0.909588305741342,0.09109717711642508,0.03618321236802394,1.1711268905578192,-0.5073340641784769,-0.014852477265764523,-0.38083710873259696,-0.02415257089434305,0.06713539337795292,0.5586855953686551,-1.3039391100263313,-1.0755064590840198,-0.5351145447111854,-0.5428592045191357,-0.3758094996067062,0.13320390970848855,0.2697619533034396,0.08540959146119526,-0.05330934703007824,-0.10150773327907349,0.21991529872409818,0.2703158006284303,0.24924075296617504,-0.2425051916449376,-0.6097348225958903,-0.24429621369846674,-1.1137126707666665,0.03405344427669746,-0.27446706811989946,-0.09893472551653698,0.6349502477922131,-0.2980822075029234,-0.8761139303907111,-0.14031873463641478,0.973049012026137,0.2871687559365688,0.21829815950578638,0.5649542013547092,-0.6370501237701707,-0.41306728965618406,0.13050664606425003,0.055933791755833184,-0.0236870875998292,-0.035938192691045645,0.07772336787209855
337,991020,0.14119481376801293,-0.04165289706291701,-0.754720049218582,-0.07949903779821924,-0.0059591143922462985,-0.11619795832838073,0.2303909357686415,-0.15123923390024177,-0.6157091426599588,0.3649503954127816,0.21260354631084977,-0.9417495076853565,-0.324691435262232,0.8929478607655043,0.049095354146421535,-0.06657123551598147,1.15365378730562,-0.008325143015553826,-1.0343767197419589,0.09910365143384597,0.21674113901399902,-0.17510891822023403,-0.22650466991568016,0.3593894952143474,-0.0888887749301189,-0.44009319428120675,0.494211537739733,-0.31091402287208836,-0.4318482331202997,-0.007458778144421597,0.4398248657135754,-0.21817617525928548,-0.041609570448085026,-0.8053560847473694,0.07562645000373965,-0.00043103291845806435,1.1018046929656713,-0.47845744368092497,-0.1463612166311623,-0.25181385306558846,0.0827549420407261,0.04640626691717806,0.33788697152365205,-1.0991275647936591,-0.8784385308960465,-0.5351145447111854,-0.5624509470614928,-0.21992166609284505,0.06759268927414182,0.2697619533034396,0.08540959146119526,-0.19863378364551354,0.05072399318712658,0.21991529872409818,0.2703158006284303,0.22282468475298536,-0.2368348118687841,-0.4647900831477179,-0.2297201840749582,-1.0902608702523842,0.03405344427669746,-0.2890952568383685,-0.09893472551653698,0.6106927197474306,-0.2980822075029234,-0.8761139303907111,-0.14031873463641478,0.973049012026137,0.2871687559365688,0.21829815950578638,0.5649542013547092,-0.6370501237701707,-0.41306728965618406,0.07924124438547558,-0.13822815929423327,-0.0236870875998292,-0.035938192691045645,0.07722993764796549
419,992016,0.10595062871811627,0.45744029434103345,0.07464657896747251,0.012222008733240157,0.01911431259068329,-0.567348485275781,-0.08468343923401855,-0.12306804176025825,-0.5373616614077716,0.3649503954127816,0.21260354631084977,-0.9417495076853565,-0.324691435262232,0.8929478607655043,0.049095354146421535,-0.06657123551598147,1.15365378730562,-0.008325143015553826,-1.0343767197419589,0.09910365143384597,0.21674113901399902,-0.17510891822023403,-0.22650466991568016,0.3593894952143474,0.23720742826731708,-0.368071053003861,0.5517328935294213,-0.24632219014733078,-0.4318482331202997,-0.007458778144421597,0.44758665546977733,-0.21817617525928548,-0.2596992946264533,-0.8053560847473694,0.09109717711642508,0.03618321236802394,1.1711268905578192,-0.47845744368092497,-0.1463612166311623,-0.25181385306558846,0.0827549420407261,0.04640626691717806,0.33788697152365205,-1.0991275647936591,-0.8784385308960465,-0.5351145447111854,-0.5624509470614928,-0.21992166609284505,0.06759268927414182,0.2697619533034396,0.08540959146119526,-0.19863378364551354,0.05072399318712658,0.21991529872409818,0.2703158006284303,0.22282468475298536,-0.2368348118687841,-0.4647900831477179,-0.2297201840749582,-1.0902608702523842,0.03405344427669746,-0.2890952568383685,-0.09893472551653698,0.6106927197474306,-0.2980822075029234,-0.8761139303907111,-0.14031873463641478,0.973049012026137,0.2871687559365688,0.21829815950578638,0.5649542013547092,-0.6370501237701707,-0.41306728965618406,0.07924124438547558,-0.13822815929423327,-0.0236870875998292,-0.035938192691045645,0.07727974861659681
704,993012,0.1788732347074409,0.1622645387432737,-0.19772841584343845,0.4809740158191116,0.2262559577289083,-0.09858937381197387,0.025546078416603113,0.35756782027704426,-0.19578875706428456,0.3649503954127816,0.21260354631084977,-0.7595412200173166,-0.5506571019955806,0.7912821917152661,-0.1897151186150402,-0.22206976839769454,1.2331579440273017,-0.6780270507269063,-0.8031864641245429,0.16504854745242056,0.282734783496419,0.3277885450481366,-0.06393726667974503,0.26853018505363424,0.23720742826731708,-0.368071053003861,0.5517328935294213,-0.24632219014733078,-0.23395412516946176,-0.03657891543582425,0.44758665546977733,0.1849704056672231,-0.2596992946264533,-0.707713385267424,0.09109717711642508,0.03618321236802394,1.1711268905578192,-0.4512343685894137,-0.33481702511059874,-0.1493860342219671,0.26060013379079233,-0.129503916785789,0.152777892818514,-0.9042067881844403,-0.5607446457321972,-0.5351145447111854,-0.6380871790867205,-0.12621168178486117,-0.006154674139559784,0.2697619533034396,0.08540959146119526,-0.4897155253817758,0.1551637014395559,0.21991529872409818,0.2703158006284303,0.17166504972756175,-0.2484482770778285,-0.3146928376373019,-0.2113529976276511,-1.10782571619825,0.03405344427669746,-0.3159015478682026,-0.09893472551653698,0.6042341438188209,-0.2980822075029234,-0.8761139303907111,-0.14031873463641478,0.973049012026137,0.2871687559365688,0.21829815950578638,0.5649542013547092,-0.6370501237701707,-0.41306728965618406,0.10039172816829484,-0.3838509664795883,-0.0236870875998292,-0.035938192691045645,0.07709336909117748
756,994009,0.1752857997461407,0.20961142754367684,-0.27377498555008817,0.4938078248339772,0.28581751532953287,0.1977199732833926,0.5198223061215427,0.33491143201146983,-0.27600643560933535,0.3649503954127816,0.21260354631084977,-0.7595412200173166,-0.5506571019955806,0.7912821917152661,-0.1897151186150402,-0.22206976839769454,1.2331579440273017,-0.6780270507269063,-0.8031864641245429,0.16504854745242056,0.282734783496419,0.3277885450481366,-0.06393726667974503,0.26853018505363424,0.6676572815236952,-0.2830360698817707,0.5975020422461682,-0.1097895262323169,-0.23395412516946176,-0.03657891543582425,0.4667419232046466,0.1849704056672231,-0.4804053860845255,-0.707713385267424,0.17485070937600042,0.09296365189695893,1.28516159187619,-0.4512343685894137,-0.33481702511059874,-0.1493860342219671,0.26060013379079233,-0.129503916785789,0.152777892818514,-0.9042067881844403,-0.5607446457321972,-0.5351145447111854,-0.6380871790867205,-0.12621168178486117,-0.006154674139559784,0.2697619533034396,0.08540959146119526,-0.4897155253817758,0.1551637014395559,0.21991529872409818,0.2703158006284303,0.17166504972756175,-0.2484482770778285,-0.3146928376373019,-0.2113529976276511,-1.10782571619825,0.03405344427669746,-0.3159015478682026,-0.09893472551653698,0.6042341438188209,-0.2980822075029234,-0.8761139303907111,-0.14031873463641478,0.973049012026137,0.2871687559365688,0.21829815950578638,0.5649542013547092,-0.6370501237701707,-0.41306728965618406,0.10039172816829484,-0.3838509664795883,-0.0236870875998292,-0.035938192691045645,0.07692832585211484
1028,995006,0.183792128134018,0.1732304997686727,-0.11890697662293336,0.16008706003505777,0.6602129090413195,0.5533529401186589,0.3876248391221588,-0.03873612707580832,-0.8350321087383903,0.3649503954127816,0.21260354631084977,-0.6294355786962145,-0.6201721537418843,0.7492099690127996,-0.34343583539520467,-0.37459265785210755,1.3172485014607007,-1.0845558732344982,-0.808447387758365,0.19237580584589617,0.3462700333432381,0.7263719509655906,0.11699555833740105,0.21137140362024495,0.8468717756272239,-0.2275057364759818,0.6467753667955566,-0.026470973049142827,-0.14240634607246433,-0.1354985485748083,0.483359565111006,0.43342318235407257,-0.5671002643958765,-0.6654815570414789,0.24313351452289042,0.14899117636821282,1.4372008733138217,-0.4425172187224974,-0.391764094224637,-0.015023470005378391,0.44386109160583115,-0.284684974027981,0.014247128588836947,-0.8978541587571266,-0.3534749018934544,-0.5651103002480438,-0.7529598490336564,-0.08296579864425715,-0.042385050800324856,0.008649938199759111,0.013269759555741835,-0.6130819272921205,0.2056678792280719,0.2444846959030601,0.30744383415950266,0.150856839455745,-0.268899430756402,-0.1927980295114007,-0.198378247580199,-1.186899528874443,0.03405344427669746,-0.3489289876472157,0.5745652203167255,0.6170097591016291,-0.2980822075029234,-0.8761139303907111,-0.14031873463641478,0.973049012026137,0.37675971182733453,0.03611086780384873,0.49121036344714925,-0.8589752696870427,-0.4122681153632834,0.17857592738883926,-0.5288824158283462,-0.05952104847052487,0.0,0.07677666092985957
1160,996004,0.33124713461516064,0.17033339958607835,-0.30049279360098563,0.13574294240166335,0.009198024637683907,-0.05985334683024111,0.4119802929554634,0.0403681644290658,-0.2372526129524862,0.3649503954127816,0.21260354631084977,-0.678470997976866,-0.6670664478537165,0.7766811720108447,-0.2543727879559155,-0.2677920516225839,1.3027289894476939,-0.8201877307318952,-0.504058995310485,0.22426962182175805,0.33234680671350136,0.4351455833138488,-0.03329691481154185,0.21495140460908096,0.7147600493019413,-0.24751650176321416,0.6382116222948266,-0.12081302393056459,-0.174711612402967,0.004074647325170901,0.4645365729169837,0.21770069673351308,-0.553218136831382,-0.6383673036586487,0.13726463331758193,0.013730587832224677,1.2731309147284287,-0.4624885458607697,-0.3789488773314344,-0.1529455732550207,0.44607637119925975,-0.01030230490545298,-0.038779053218344225,-0.8158703052526134,-0.5180406268663644,-0.5351145447111854,-0.6181225849827884,-0.007463782018035476,-0.09544287569323315,0.2697619533034396,0.08540959146119526,-0.5802251148321415,0.2253377704646493,0.21991529872409818,0.2703158006284303,0.19121678050340385,-0.219463494842418,-0.22151163942919258,-0.19370004983259034,-0.982153852293842,0.03405344427669746,-0.29496611722779326,-0.09893472551653698,0.44165903950819524,-0.2980822075029234,-0.8761139303907111,-0.14031873463641478,0.973049012026137,0.2871687559365688,0.21829815950578638,0.5649542013547092,-0.6370501237701707,-0.41306728965618406,0.053128599360462686,-0.39637008070169527,-0.0236870875998292,-0.035938192691045645,0.07661621872851654
1358,997002,0.5125299269455612,0.30147388213401577,0.7662752449259693,0.6896765188018614,0.5069938519539758,0.26460467923487985,0.04436282671308357,0.025058939567706103,-0.5699661761303929,0.3649503954127816,0.21260354631084977,-0.678470997976866,-0.6670664478537165,0.7766811720108447,-0.2543727879559155,-0.2677920516225839,1.3027289894476939,-0.8201877307318952,-0.504058995310485,0.22426962182175805,0.33234680671350136,0.4351455833138488,-0.03329691481154185,0.21495140460908096,0.7147600493019413,-0.24751650176321416,0.6382116222948266,-0.12081302393056459,-0.174711612402967,0.004074647325170901,0.4645365729169837,0.21770069673351308,-0.553218136831382,-0.6383673036586487,0.13726463331758193,0.013730587832224677,1.2731309147284287,-0.4624885458607697,-0.3789488773314344,-0.1529455732550207,0.44607637119925975,-0.01030230490545298,-0.038779053218344225,-0.8158703052526134,-0.5180406268663644,-0.5505502023339398,-0.6181225849827884,-0.007463782018035476,-0.09544287569323315,0.2697619533034396,0.08540959146119526,-0.5802251148321415,0.2253377704646493,0.21991529872409818,0.2703158006284303,0.19121678050340385,-0.219463494842418,-0.22151163942919258,-0.19370004983259034,-0.982153852293842,0.03405344427669746,-0.29496611722779326,-0.09893472551653698,0.44165903950819524,-0.2980822075029234,-0.8761139303907111,-0.14031873463641478,0.973049012026137,0.2871687559365688,0.21829815950578638,0.5649542013547092,-0.6370501237701707,-0.41306728965618406,0.053128599360462686,-0.39637008070169527,-0.0236870875998292,-0.035938192691045645,0.0767532750918748
1536,998001,0.36709381593352286,0.29830936450943735,0.14680746911513964,0.5583299677213538,0.6690503562992867,0.0380639592649486,0.14893773902879012,0.1933853102286577,-0.764661953952069,0.3649503954127816,0.21260354631084977,-0.6533115154230488,-0.9276326258460691,0.8091852853441489,-0.21322951026160325,-0.18816600395746141,1.3288952591693575,-0.859034488981062,0.3787517452602783,0.312956652286681,0.34010670906114904,0.15369877797656117,-0.12402368024989886,0.19003409880384442,0.4823936129145002,-0.20080749358087638,0.6492547259455922,-0.2867416817075718,-0.16913055982283975,0.0941057227769874,0.44437892442324767,-0.03282244094031356,-0.5922336067238682,-0.5924998992805738,-0.06328572341031666,-0.244120956044279,1.0877458957679942,-0.5533207766585524,-0.43552265004327323,-0.3251984281826419,0.5222213461902555,0.3211318141691866,-0.18694699310301638,-0.42216883863049004,-0.5937784377138282,-0.502835499495855,-0.35135296803123295,0.21671279410723435,-0.23427712292963868,0.521518328703114,0.17018512379049988,-0.5461697863203966,0.3006844190489788,0.1568897754986641,0.21393265764032252,0.24728252149458135,-0.13042749684858898,-0.12317251577418695,-0.178741100464041,-0.7782240391870674,0.03405344427669746,-0.2165337959240471,-0.7615199735469751,0.15864253658863373,-0.2980822075029234,-0.8761139303907111,-0.14031873463641478,0.973049012026137,0.21296636686359335,0.46074674382234415,0.7482508793531576,-0.4430034465887867,-0.5119304090387576,-0.3087926003272904,-0.1753445630643829,0.11080859948357333,-0.09746149740367521,0.07678179765157445
1726,999000,0.4189566469241553,0.34400817084612223,0.06336987929644118,0.7619097647510654,0.46501340927238083,0.3424429764060997,0.4996561918209264,0.1102908159868524,-0.37033568384170934,0.3649503954127816,0.21260354631084977,-0.644206434818497,-0.9276326258460691,0.8091852853441489,-0.21322951026160325,-0.18816600395746141,1.3288952591693575,-0.859034488981062,0.3787517452602783,0.312956652286681,0.34010670906114904,0.15369877797656117,-0.12402368024989886,0.19003409880384442,0.5552772068954748,-0.1994918994761482,0.6618076902177922,-0.28695347348305067,-0.16913055982283975,0.0941057227769874,0.47373625734057456,-0.03282244094031356,-0.5922336067238682,-0.5924998992805738,-0.06283620831971098,-0.2699673689211597,1.0694294078756688,-0.5533207766585524,-0.43552265004327323,-0.3251984281826419,0.5222213461902555,0.3211318141691866,-0.18694699310301638,-0.42216883863049004,-0.5937784377138282,-0.4549779182460312,-0.35135296803123295,0.21671279410723435,-0.23427712292963868,0.521518328703114,0.17018512379049988,-0.5461697863203966,0.3006844190489788,0.1568897754986641,0.21393265764032252,0.24728252149458135,-0.13042749684858898,-0.12317251577418695,-0.178741100464041,-0.7782240391870674,0.03405344427669746,-0.2165337959240471,-0.7615199735469751,0.15864253658863373,-0.2980822075029234,-0.8761139303907111,-0.14031873463641478,0.973049012026137,0.21296636686359335,0.46074674382234415,0.7482508793531576,-0.4430034465887867,-0.5119304090387576,-0.3087926003272904,-0.1753445630643829,0.11080859948357333,-0.09746149740367521,0.07662638030371338
