,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
159,990025,0.5346452433845452,0.8188848438940818,1.1002534281249114,0.43093261415208817,0.27130396847472354,0.7266630841533714,0.5844007986327465,1.0243906245993424,-0.8278726775367057,0.39553455982082947,0.246982211404927,-0.43380812223098797,-0.0671747134818607,0.7706115575606415,-0.2514198927115757,-0.7645810877847723,0.6262326436017346,0.4333692473179438,-0.9020393533711409,0.4534404366227879,-0.05883892201714789,0.10345634868951262,-0.01958493540616033,-0.2305610177693672,-0.6461357949271627,-0.48845980653206456,0.24934873889509768,-0.5020453653004381,0.38655407482550014,-0.22579899606878467,0.4539284354786109,0.34437227409511445,0.013574666837864275,0.2994800399687586,0.30701738796897937,-0.9340219346839562,-0.07139848139188054,-0.02800491101127421,-0.8998238767866122,0.3254612895385491,-0.6371914310824138,0.1498954445386757,-0.1041266064883957,0.6880306075181557,-0.21086310998684277,0.9905333483333358,-0.6677845811247126,0.3793934164049859,1.2460925262669766,0.2657523583414873,0.7532937925192985,-0.5842544507373427,0.5090708375233151,0.7799503998325094,1.1906589811770263,0.4826369094925688,0.7168374494959843,0.39079080380594483,0.11018729320921238,0.2513869035652274,-0.26500394336648353,0.08102371289438853,-0.47717512320328614,0.33036614145363535,-0.22202459438041308,-0.2515576917640974,0.5638916740612139,0.5207689713782746,0.7581204335151587,0.31463459290040907,0.1790225225460115,-0.8441261299236311,-0.6987120492312872,0.35683671583093,-0.8901333772907967,-0.1605271082806411,-0.8242874315916976,0.15894730417027392
182,991020,0.6158574693369369,0.38195686433152365,0.21435945604672696,0.3716495071147752,1.0859907016595913,1.1239237094064214,0.5810556522325797,0.6661293852735913,-1.4896245904141576,0.39553455982082947,0.246982211404927,-0.31362902321081365,-0.5277573741998652,0.7158543400366036,-0.3443617263609164,-0.49537928687373733,0.7192899830778495,0.3401048929780463,-0.5282780926246448,0.42637508616847664,0.1279981324841964,0.05206523720132563,-0.10364092935447972,-0.368460585849169,-1.0692554785926025,-0.3231626026160694,0.3600286026125064,-0.513677827529401,0.27743380128658934,-0.14957756404412353,0.5363172004566567,0.20930803484259544,-0.06291665765058539,0.223796832413274,0.26320114081959295,-1.3007228409476737,-0.06059735034408269,-0.11594892750067183,-0.7956710507882877,0.32844385592754,-0.5311228392943573,0.5047792392961338,0.013216237452593564,0.3414030519456967,-0.2896763930907512,0.9905333483333358,-0.3491910628301648,0.489848315122037,0.9923940513084488,0.600782850223999,0.8325721933939606,-0.6458353007556878,0.35441534228176186,0.7799503998325094,1.1906589811770263,0.34354234063741457,0.7335606544902382,0.41849815339677787,0.28203850040440315,0.03480116781389752,-0.1555363518688221,0.13033200013107923,-0.47717512320328614,0.22227278451754312,-0.22202459438041308,-0.2515576917640974,0.5638916740612139,0.5207689713782746,0.7581204335151587,0.31463459290040907,0.1790225225460115,-0.8441261299236311,-0.6987120492312872,0.35683671583093,-0.676691110201434,-0.1605271082806411,-0.8242874315916976,0.16032811551441473
484,992016,0.3257500069735448,0.4723031146170402,0.822676906311866,0.56070420572307,0.48171696788979224,0.7247209038100976,0.5736538735826292,0.8129787614245428,-1.1468826687619875,0.39553455982082947,0.246982211404927,-0.31362902321081365,-0.5277573741998652,0.7158543400366036,-0.3443617263609164,-0.49537928687373733,0.7192899830778495,0.3401048929780463,-0.5282780926246448,0.42637508616847664,0.1279981324841964,0.05206523720132563,-0.10364092935447972,-0.368460585849169,-0.6461357949271627,-0.48845980653206456,0.24934873889509768,-0.5020453653004381,0.27743380128658934,-0.14957756404412353,0.4539284354786109,0.20930803484259544,0.013574666837864275,0.223796832413274,0.30701738796897937,-0.9340219346839562,-0.07139848139188054,-0.11594892750067183,-0.7956710507882877,0.32844385592754,-0.5311228392943573,0.5047792392961338,0.013216237452593564,0.3414030519456967,-0.2896763930907512,0.9905333483333358,-0.3491910628301648,0.489848315122037,0.9923940513084488,0.600782850223999,0.8325721933939606,-0.6458353007556878,0.35441534228176186,0.7799503998325094,1.1906589811770263,0.34354234063741457,0.7335606544902382,0.41849815339677787,0.28203850040440315,0.03480116781389752,-0.1555363518688221,0.13033200013107923,-0.47717512320328614,0.22227278451754312,-0.22202459438041308,-0.2515576917640974,0.5638916740612139,0.5207689713782746,0.7581204335151587,0.31463459290040907,0.1790225225460115,-0.8441261299236311,-0.6987120492312872,0.35683671583093,-0.676691110201434,-0.1605271082806411,-0.8242874315916976,0.16258870244910495
674,993012,0.350538397389818,0.37605112615167285,0.7926016480650309,0.3626126634849728,1.1334630032598394,0.49800391478845835,1.132567596781253,1.061075531425694,-1.222061375576903,0.39553455982082947,0.246982211404927,-0.14457803554916102,-1.0365247899941954,0.6691566930150934,-0.5857416029128828,-0.08218408431854404,0.839466569286907,0.15182011610412038,-0.22712451895452798,0.35215434277162655,0.29466184040737514,-0.20676628000170086,-0.1770844455186257,-0.47851526937752303,-0.6461357949271627,-0.48845980653206456,0.24934873889509768,-0.5020453653004381,0.10116113377255688,-0.1737240317754191,0.4539284354786109,0.030017626086581622,0.013574666837864275,0.12276830389705994,0.30701738796897937,-0.9340219346839562,-0.07139848139188054,-0.36125986001606947,-0.6720115458815633,0.33690958914866526,-0.3055178092309747,0.6769180730590157,0.13007253671632837,0.15183034784540664,-0.37638134483470154,0.9905333483333358,-0.16207903311085142,0.675212008021405,0.8712791331235752,1.0481896084786413,0.9681629205572232,-0.7462292437673722,0.19373622438798094,0.7799503998325094,1.1906589811770263,0.20708665916726546,0.6343652015236864,0.43122133100658977,0.4270863808424927,-0.18747460303893668,-0.011732438596352908,0.1558119088169064,-0.47717512320328614,0.08491809282326583,-0.22202459438041308,-0.2515576917640974,0.5638916740612139,0.5207689713782746,0.7581204335151587,0.31463459290040907,0.1790225225460115,-0.8441261299236311,-0.6987120492312872,0.35683671583093,-0.3425361285039561,-0.1605271082806411,-0.8242874315916976,0.1645852064339942
859,994009,0.6407610284865725,0.45001354904641694,0.5289753336363778,0.4502649759809049,0.6876634795291591,0.8376774749415347,1.10436961153048,0.9792277701353013,-0.7676416726738866,0.39553455982082947,0.246982211404927,-0.14457803554916102,-1.0365247899941954,0.6691566930150934,-0.5857416029128828,-0.08218408431854404,0.839466569286907,0.15182011610412038,-0.22712451895452798,0.35215434277162655,0.29466184040737514,-0.20676628000170086,-0.1770844455186257,-0.47851526937752303,-0.3151710501829484,-0.6490580676076624,0.16698502488060268,-0.5145249354576648,0.10116113377255688,-0.1737240317754191,0.34955674215836374,0.030017626086581622,0.1356586183012885,0.12276830389705994,0.3671553576700886,-0.36582833152775535,-0.18728366729372886,-0.36125986001606947,-0.6720115458815633,0.33690958914866526,-0.3055178092309747,0.6769180730590157,0.13007253671632837,0.15183034784540664,-0.37638134483470154,0.9905333483333358,-0.16207903311085142,0.675212008021405,0.8712791331235752,1.0481896084786413,0.9681629205572232,-0.7462292437673722,0.19373622438798094,0.7799503998325094,1.1906589811770263,0.20708665916726546,0.6343652015236864,0.43122133100658977,0.4270863808424927,-0.18747460303893668,-0.011732438596352908,0.1558119088169064,-0.47717512320328614,0.08491809282326583,-0.22202459438041308,-0.2515576917640974,0.5638916740612139,0.5207689713782746,0.7581204335151587,0.31463459290040907,0.1790225225460115,-0.8441261299236311,-0.6987120492312872,0.35683671583093,-0.3425361285039561,-0.1605271082806411,-0.8242874315916976,0.16609051815629586
970,995006,0.12295413334387946,0.18455762103763013,0.7959001713913111,0.6618186944928612,1.2314937341109033,0.29433697463880565,0.726732564454953,1.2314694833945465,-1.0187470074137703,0.39553455982082947,0.246982211404927,0.011062897931255538,-1.763066099462962,0.6538674400068669,-0.7542946355281734,0.06180931732561368,0.8874860918822954,0.10874032167324423,-0.1095299489760967,0.2767243809160029,0.49670677106011585,-0.45922086262141426,-0.21285734636443923,-0.5542512634409971,-0.03499065126693217,-0.7457896054465907,0.1312405081277988,-0.5396769320236234,-0.05412759395958076,-0.2660431089542774,0.28781316874178275,-0.045389484070133074,0.25835689883210966,0.11907195333266206,0.44007752229344343,-0.06551935582549767,-0.32397277284828324,-0.43685646520360344,-0.5744041270320737,0.3556960510425674,-0.23432530596923018,0.6561861320765646,0.18801414167094121,0.23666702632698922,-0.48181608418668725,0.9568186363904412,-0.044077815393668195,0.7501208022037223,0.7414470338300029,1.1978497713719911,1.0357744741094281,-0.8631265146586901,0.08623105359231197,0.5888890667767553,1.4822812324514494,0.15774242980173825,0.46884881707960446,0.41623715902556857,0.5130980722039056,-0.2778411222748541,0.09450583981468912,0.1389325962712688,-0.47717512320328614,0.018196387603005418,-0.22202459438041308,-0.2515576917640974,0.5638916740612139,0.5207689713782746,0.7364644337710596,0.2153118477670757,0.1553051656985292,-0.796869831212461,-0.7057562529933841,0.35683671583093,0.09267539240766692,-0.1605271082806411,-0.9232169218130158,0.16697949373144494
1133,996004,0.45194426510556046,0.9953091366635468,0.5775549245215655,0.3163169964665837,0.999732150045221,0.9557940792837232,0.656685323784774,0.8407263585186964,-0.9818987627269447,0.39553455982082947,0.246982211404927,-0.12114987567133886,-0.7324827700469885,0.6461337137142035,-0.6072131599425056,0.012267968213417831,0.8536548018745914,0.03309210273280178,0.1885177441305104,0.36332652283238764,0.37640614695743585,-0.08006999875132109,-0.2785899441745359,-0.5148504502961938,-0.2189825975271952,-0.6815900033863461,0.09993337717974342,-0.49044807212049896,0.07557886779954351,-0.15250447113324678,0.3147129141123122,-0.027094261532887867,0.12551003184260406,0.09810362074814986,0.4318505627407234,-0.3312548754909811,-0.15067722229077077,-0.40431207022040433,-0.6561343469655292,0.32183088036029667,-0.1404678547156657,0.7092904673541603,0.18764339337080443,-0.26330208214476497,-0.3529149345813885,0.9905333483333358,-0.037790278840526874,0.6743940178719647,0.8572341071915394,1.104361933808885,0.964081392588963,-0.7049709240682914,0.11763291710296439,0.7799503998325094,1.1906589811770263,0.2117981474903325,0.6633192599325052,0.4533548980850561,0.5494395268387047,-0.20946352721835793,0.03758697705845885,0.2611351312663057,-0.47717512320328614,0.012215861238285258,-0.22202459438041308,-0.2515576917640974,0.5638916740612139,0.5207689713782746,0.7581204335151587,0.31463459290040907,0.1790225225460115,-0.8441261299236311,-0.6987120492312872,0.35683671583093,-0.49911599427802644,-0.1605271082806411,-0.8242874315916976,0.16826645582702238
1312,997002,0.7074257173426659,0.4400631629685381,0.7464060088018072,0.9421187904954522,1.3455753725803337,0.933107267481094,0.4756803069044284,0.6277180198638261,-0.9941213767879671,0.39553455982082947,0.246982211404927,-0.12114987567133886,-0.7324827700469885,0.6461337137142035,-0.6072131599425056,0.012267968213417831,0.8536548018745914,0.03309210273280178,0.1885177441305104,0.36332652283238764,0.37640614695743585,-0.08006999875132109,-0.2785899441745359,-0.5148504502961938,-0.2189825975271952,-0.6815900033863461,0.09993337717974342,-0.49044807212049896,0.07557886779954351,-0.15250447113324678,0.3147129141123122,-0.027094261532887867,0.12551003184260406,0.09810362074814986,0.4318505627407234,-0.3312548754909811,-0.15067722229077077,-0.40431207022040433,-0.6561343469655292,0.32183088036029667,-0.1404678547156657,0.7092904673541603,0.18764339337080443,-0.26330208214476497,-0.3529149345813885,1.072709693958684,-0.037790278840526874,0.6743940178719647,0.8572341071915394,1.104361933808885,0.964081392588963,-0.7049709240682914,0.11763291710296439,0.7799503998325094,1.1906589811770263,0.2117981474903325,0.6633192599325052,0.4533548980850561,0.5494395268387047,-0.20946352721835793,0.03758697705845885,0.2611351312663057,-0.47717512320328614,0.012215861238285258,-0.22202459438041308,-0.2515576917640974,0.5638916740612139,0.5207689713782746,0.7581204335151587,0.31463459290040907,0.1790225225460115,-0.8441261299236311,-0.6987120492312872,0.35683671583093,-0.49911599427802644,-0.1605271082806411,-0.8242874315916976,0.16910084194352992
1480,998001,0.6748721097436382,0.009100714739675391,0.8288630081073615,0.6647190158058635,0.9476106003113633,0.5315381290239162,1.0016800983207672,0.9513396235523501,-0.7336902052576697,0.39553455982082947,0.246982211404927,-0.16490743983420433,0.49623993764274593,0.6185127278349882,-0.48832193273473856,0.002637617993229514,0.817110294087341,-0.25983553301862405,0.9352647278046244,0.5322204838457868,0.33893821325103807,0.3413606300898515,-0.483794615877482,-0.56413744488213,-0.3213681284793947,-0.6290438750627574,0.0679923339738668,-0.39441168648878244,0.17299182173953676,0.020990763160071327,0.2962939852313338,-0.12912184653474695,-0.0009755743412758694,0.02684395801927732,0.45135461478666783,-0.8471468518485525,0.08025679076323199,-0.4060586700817383,-0.75771664829899,0.27892342914693136,0.0778266168670607,0.749488326449476,0.21562942690921003,-1.0732001784876666,-0.2126048952997356,1.0689495169885483,0.08882942613391555,0.48663051846218247,1.0083169744741458,1.1175396873112187,0.82856569077659,-0.4744874147179996,0.06456798269485389,0.8773746254180714,0.8699202126747845,0.3623882939296827,0.907584359138104,0.5133371916902479,0.6160852235981629,-0.11148655356381187,0.026910630685297084,0.5958172490701498,-0.47717512320328614,-0.05600258482437526,-0.22202459438041308,-0.2515576917640974,0.5638916740612139,0.5207689713782746,0.7788440937154395,0.4121113671216554,0.24649469459718984,-0.9679099257348033,-0.6730196924925231,0.35683671583093,-1.1436634101165513,-0.1605271082806411,-0.7461847823920845,0.16926750652116995
1711,999000,1.099337912945178,0.5823452454989253,1.2330650285144995,0.44027782336028304,1.0315881028416047,1.0987866856202417,0.32040891735533183,0.5280969006929452,-1.2745272518899748,0.39553455982082947,0.246982211404927,-0.13748574553508144,0.49623993764274593,0.6185127278349882,-0.48832193273473856,0.002637617993229514,0.817110294087341,-0.25983553301862405,0.9352647278046244,0.5322204838457868,0.33893821325103807,0.3413606300898515,-0.483794615877482,-0.56413744488213,-0.26659443911490355,-0.6290438750627574,0.036393769402559166,-0.3970194703055964,0.17299182173953676,0.020990763160071327,0.31585415044247556,-0.12912184653474695,0.010549797530347817,0.02684395801927732,0.44347835822938253,-0.8269323878678861,0.08715806768622265,-0.4060586700817383,-0.75771664829899,0.27892342914693136,0.0778266168670607,0.749488326449476,0.21562942690921003,-1.0732001784876666,-0.2126048952997356,1.0961479512050833,0.08882942613391555,0.48663051846218247,1.0083169744741458,1.1175396873112187,0.82856569077659,-0.4744874147179996,0.06456798269485389,0.8773746254180714,0.8699202126747845,0.3623882939296827,0.907584359138104,0.5133371916902479,0.6160852235981629,-0.11148655356381187,0.026910630685297084,0.5958172490701498,-0.47717512320328614,-0.05600258482437526,-0.22202459438041308,-0.2515576917640974,0.5638916740612139,0.5207689713782746,0.7788440937154395,0.4121113671216554,0.24649469459718984,-0.9679099257348033,-0.6730196924925231,0.35683671583093,-1.1436634101165513,-0.1605271082806411,-0.7461847823920845,0.16893600011327106
