,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
40,990025,0.6949249402209539,0.3391542900848728,1.4581235190835622,0.5889317638878966,0.231792229835158,0.16320727536070453,0.12510529528486874,-0.21866323453300637,-0.9662070309953376,0.5357847139256082,0.326993613726559,-0.050236610462068294,0.7116174576634455,0.46660520889812634,-0.36198995879240264,-0.3167915037809699,0.8971873211755655,-0.27623970607543613,-0.1824783705605349,0.11209833754131918,0.2613317057451168,0.8175162880842268,-0.6118366404242358,-0.11476110588538097,0.6668844330510075,-0.2846343052528611,0.42686740654403343,-0.5325389808421435,-0.7381850196724778,-0.6889779460166328,0.33984418197076416,-0.23621913662828536,-1.0658644181016763,-0.030719504535112588,-0.5641604600467549,1.232836813551835,0.991451650741643,-0.3646822365564199,-0.6232909213318839,2.540695506162512,-0.0039081021837654335,0.5346711044475232,1.1405543382764292,-0.10702122711368964,-0.5423285954011335,-0.2014938385444345,0.630285407979864,-0.059275685164720766,0.035129602110385516,0.04831384477762921,0.4445160483237477,-0.12084395966773527,-0.7295330090835394,1.572235422925522,1.3951581370031587,0.49748898672948955,0.7839699633073165,-0.12400184384360058,-0.06274763292879482,-0.09983293481086132,-0.1975775011960513,-0.20721847848519484,0.7464890458211042,-0.9223906459292693,-0.16677915912110017,0.14762476027115984,0.34710667653636107,0.27641892190674033,0.4765099072934742,0.5256566164347828,-0.04127616602056307,-0.678797600728528,-0.7847453506816469,0.020955990734994413,-0.616546300883045,-1.3166964218418407,-0.5871329675141392,0.1513142861893927
250,991020,0.38477609348690395,0.636271985114834,1.2496944549202622,0.8432017974389591,0.1591995728925226,0.1712426538928667,0.656139275134111,0.055508570317640026,-0.678876991667941,0.5357847139256082,0.326993613726559,-0.17312619996690956,0.6156592281463789,0.4491160275791928,-0.40934509406725456,-0.30902800669701225,1.1581149145369836,-0.17855749569033605,0.12415997420146478,0.3332112463644272,0.24989867945740685,0.36357434099305946,-0.6378447643701208,-0.3154692474542989,0.6073769594967232,-0.33644445259957523,0.30829425835914276,-0.46998563097932866,-0.8692662212287151,-0.7942717681984507,0.356354656134249,-0.50126592631091,-1.1057746036023601,-0.007488707500885158,-0.5291863325551432,1.378232423986541,0.8547060509361473,-0.4336654875797834,-0.4976922786592049,2.312501406008359,0.05467068325702817,0.8039804596484268,0.9744997904062935,-0.4350506812099234,-0.5912615398792231,-0.2014938385444345,0.289640805528585,0.008979188787301333,0.033029539889128844,0.093286666293861,0.47554726033120676,-0.09663966084133448,-0.5292094113211187,1.572235422925522,1.3951581370031587,0.39321058156299316,0.7839699633073165,-0.03371774393052484,0.049713790940348765,-0.18096870480411714,-0.404589142615618,-0.13480371183057127,0.7464890458211042,-0.7540431136627981,-0.16677915912110017,0.14762476027115984,0.34710667653636107,0.27641892190674033,0.4765099072934742,0.5256566164347828,-0.04127616602056307,-0.678797600728528,-0.7847453506816469,0.01713575388017055,-0.632323034630461,-1.0974275085354013,-0.5871329675141392,0.15249895383426335
425,992016,0.6378449173187377,0.5302182963218142,1.123810170743636,0.8146992005438738,0.4737364416941793,-0.2810997872602569,0.5320229701013297,-0.47767099337065155,-0.5385432802900618,0.5357847139256082,0.326993613726559,-0.17312619996690956,0.6156592281463789,0.4491160275791928,-0.40934509406725456,-0.30902800669701225,1.1581149145369836,-0.17855749569033605,0.12415997420146478,0.3332112463644272,0.24989867945740685,0.36357434099305946,-0.6378447643701208,-0.3154692474542989,0.6668844330510075,-0.2846343052528611,0.42686740654403343,-0.5325389808421435,-0.8692662212287151,-0.7942717681984507,0.33984418197076416,-0.50126592631091,-1.0658644181016763,-0.007488707500885158,-0.5641604600467549,1.232836813551835,0.991451650741643,-0.4336654875797834,-0.4976922786592049,2.312501406008359,0.05467068325702817,0.8039804596484268,0.9744997904062935,-0.4350506812099234,-0.5912615398792231,-0.2014938385444345,0.289640805528585,0.008979188787301333,0.033029539889128844,0.093286666293861,0.47554726033120676,-0.09663966084133448,-0.5292094113211187,1.572235422925522,1.3951581370031587,0.39321058156299316,0.7839699633073165,-0.03371774393052484,0.049713790940348765,-0.18096870480411714,-0.404589142615618,-0.13480371183057127,0.7464890458211042,-0.7540431136627981,-0.16677915912110017,0.14762476027115984,0.34710667653636107,0.27641892190674033,0.4765099072934742,0.5256566164347828,-0.04127616602056307,-0.678797600728528,-0.7847453506816469,0.01713575388017055,-0.632323034630461,-1.0974275085354013,-0.5871329675141392,0.15239711615508866
638,993012,0.03370761005603876,0.8112081413443232,0.999999430977845,0.4447700870729882,0.37560535289118846,-0.08129881417456082,0.9452661818226749,0.2903605855691422,-0.6380135820995688,0.5357847139256082,0.326993613726559,-0.37754532956131115,0.7560743881358666,0.40293138277566015,-0.47283573400615025,-0.30902800669701225,1.3805223227935846,-0.09657959110371031,0.45232495354780744,0.5549338417571368,0.218542039806924,0.12743118575287218,-0.6875462586814887,-0.4697709541390171,0.6668844330510075,-0.2846343052528611,0.42686740654403343,-0.5325389808421435,-0.9900157925154877,-1.022630736026006,0.33984418197076416,-0.7234687844842068,-1.0658644181016763,0.0806708181977086,-0.5641604600467549,1.232836813551835,0.991451650741643,-0.5880769124557087,-0.346290735783358,2.2322876642078144,0.18734074812604373,1.1452826705866685,0.6437484671140292,-0.75787305485277,-0.6544265460999932,-0.2014938385444345,-0.20922146425061883,0.11567495477410972,0.01714944339900284,0.0784667607184413,0.48482454443187023,-0.02813622113680368,-0.37523374348182464,1.572235422925522,1.3951581370031587,0.2504004530644363,0.7839699633073165,0.023087092903863085,0.18207988960848476,-0.2561457006533901,-0.6037640831697639,-0.10384723825906493,0.7464890458211042,-0.5118090373333402,-0.16677915912110017,0.14762476027115984,0.34710667653636107,0.27641892190674033,0.4765099072934742,0.5256566164347828,-0.04127616602056307,-0.678797600728528,-0.7847453506816469,-0.10866429036484443,-0.8760597317910281,-1.0088075563888599,-0.5871329675141392,0.1530696930050338
857,994009,0.7998748655443931,0.260157053104811,1.4422665547102849,0.8421252487031582,0.07099298466360121,0.16280544750344988,0.3176065053297317,0.1506066714244195,-0.7537568129730517,0.5357847139256082,0.326993613726559,-0.37754532956131115,0.7560743881358666,0.40293138277566015,-0.47283573400615025,-0.30902800669701225,1.3805223227935846,-0.09657959110371031,0.45232495354780744,0.5549338417571368,0.218542039806924,0.12743118575287218,-0.6875462586814887,-0.4697709541390171,0.7712841852658908,-0.11985489670637955,0.6396823728288676,-0.5780190658513046,-0.9900157925154877,-1.022630736026006,0.27096507193046326,-0.7234687844842068,-1.126536478407733,0.0806708181977086,-0.5923807493779999,1.1592933136607628,1.2010112390672338,-0.5880769124557087,-0.346290735783358,2.2322876642078144,0.18734074812604373,1.1452826705866685,0.6437484671140292,-0.75787305485277,-0.6544265460999932,-0.2014938385444345,-0.20922146425061883,0.11567495477410972,0.01714944339900284,0.0784667607184413,0.48482454443187023,-0.02813622113680368,-0.37523374348182464,1.572235422925522,1.3951581370031587,0.2504004530644363,0.7839699633073165,0.023087092903863085,0.18207988960848476,-0.2561457006533901,-0.6037640831697639,-0.10384723825906493,0.7464890458211042,-0.5118090373333402,-0.16677915912110017,0.14762476027115984,0.34710667653636107,0.27641892190674033,0.4765099072934742,0.5256566164347828,-0.04127616602056307,-0.678797600728528,-0.7847453506816469,-0.10866429036484443,-0.8760597317910281,-1.0088075563888599,-0.5871329675141392,0.1542104127738977
975,995006,0.8462529178871487,0.4263636867043636,0.9121334341657105,0.32664865609486093,1.0012321524367689,-0.15859561625627502,0.12587263583645877,0.15175851765868573,-0.951573121380469,0.5357847139256082,0.326993613726559,-0.6514693445632501,1.1504148326305965,0.34506666994146185,-0.47956521793850554,-0.31689443693364033,1.4267287694055666,-0.06050837821589459,0.5988668183593286,0.6664048260230921,0.19600537313994457,0.16156307908370698,-0.7247945820409815,-0.596953939275125,0.844649123621457,0.006845981872261404,0.7516587714525476,-0.6215859143431993,-1.055947049374513,-1.1456958816717446,0.1750938402387206,-0.791726282061528,-1.2321747292399792,0.15294617400362448,-0.6075760251419344,1.1739449242891176,1.4061786517929653,-0.6616272843947378,-0.2027310800100864,2.3497104066374064,0.2845050823140941,1.3472954162052402,0.47905169169190187,-0.9565537893317066,-0.6593008291433,-0.21703930951757092,-0.6168702664681456,0.16300716064113013,-0.006660125495209259,0.0020016398544425505,0.4677092585754062,0.04225946820019509,-0.24835904708574516,1.6327791325048973,1.4643670987782738,0.17292051286913301,0.7839699633073165,0.043071205669305154,0.28558420567156295,-0.3504229209751047,-0.8199991904277568,-0.1161700268042936,0.606240091729443,-0.41773632024289825,-0.16677915912110017,0.14762476027115984,0.34710667653636107,0.27641892190674033,0.354222247687467,0.49131450540466753,-0.16040750548144253,-0.7003053400053382,-0.764519092899751,-0.22096717127464977,-1.104019695204179,-1.0951465414754868,-0.6157707358995753,0.15489661966286705
1124,996004,0.9028974610728864,0.4400205976405507,1.0563596103624073,0.9325379744072134,0.601577962881574,0.5188096806338673,0.6920693811402603,0.5182349756095056,-1.0669904515228024,0.5357847139256082,0.326993613726559,-0.3764047164935067,0.39248589926932065,0.41939402805375897,-0.4980644975737941,-0.3013119329031825,1.4339787462696072,0.015412294038519837,0.5664182989266268,0.6691972505133951,0.22441957357777934,-0.05275217996114232,-0.7456610564569052,-0.6161167582144738,0.7700262511478835,-0.16783667109494904,0.6530493526643381,-0.6081769716327002,-1.0864724130223855,-1.030648931667121,0.30066950043447477,-0.7889620024747507,-1.0493834928592043,0.07531249032616748,-0.6494004643691489,0.9992460925977034,1.2183311388806448,-0.5842477578599258,-0.3148114606640435,2.1185415642931025,0.21052968631587998,1.3373369380244002,0.5686081878509779,-0.7328290921467762,-0.6709196736555246,-0.2014938385444345,-0.5583723452510692,0.1243941469223681,0.014867179026576806,0.13982459855018597,0.5340135557358842,-0.09536857851536469,-0.3089532490807755,1.572235422925522,1.3951581370031587,0.2298001942044289,0.7839699633073165,0.10593372205899133,0.238117991787874,-0.23501441872846107,-0.6116007840351849,-0.029884000102654552,0.7464890458211042,-0.46079440238362823,-0.16677915912110017,0.14762476027115984,0.34710667653636107,0.27641892190674033,0.4765099072934742,0.5256566164347828,-0.04127616602056307,-0.678797600728528,-0.7847453506816469,-0.08695685790617289,-0.8259868197226173,-0.7002046774898153,-0.5871329675141392,0.1569293454137054
1307,997002,0.36125689527922716,0.7249604526084018,1.1592833248371677,1.024433334812177,0.7163566315521659,0.3495443574899997,0.5592179517738526,0.32438028555448034,-0.9659648731658377,0.5357847139256082,0.326993613726559,-0.3764047164935067,0.39248589926932065,0.41939402805375897,-0.4980644975737941,-0.3013119329031825,1.4339787462696072,0.015412294038519837,0.5664182989266268,0.6691972505133951,0.22441957357777934,-0.05275217996114232,-0.7456610564569052,-0.6161167582144738,0.7700262511478835,-0.16783667109494904,0.6530493526643381,-0.6081769716327002,-1.0864724130223855,-1.030648931667121,0.30066950043447477,-0.7889620024747507,-1.0493834928592043,0.07531249032616748,-0.6494004643691489,0.9992460925977034,1.2183311388806448,-0.5842477578599258,-0.3148114606640435,2.1185415642931025,0.21052968631587998,1.3373369380244002,0.5686081878509779,-0.7328290921467762,-0.6709196736555246,-0.18769910432587428,-0.5583723452510692,0.1243941469223681,0.014867179026576806,0.13982459855018597,0.5340135557358842,-0.09536857851536469,-0.3089532490807755,1.572235422925522,1.3951581370031587,0.2298001942044289,0.7839699633073165,0.10593372205899133,0.238117991787874,-0.23501441872846107,-0.6116007840351849,-0.029884000102654552,0.7464890458211042,-0.46079440238362823,-0.16677915912110017,0.14762476027115984,0.34710667653636107,0.27641892190674033,0.4765099072934742,0.5256566164347828,-0.04127616602056307,-0.678797600728528,-0.7847453506816469,-0.08695685790617289,-0.8259868197226173,-0.7002046774898153,-0.5871329675141392,0.15799848234267833
1512,998001,0.5620425311704137,0.5320204043772477,1.5198214565305912,0.8614490783328715,0.39937750962034396,0.24100958136720413,0.5342700944680226,0.45046506047929946,-0.6950325871143214,0.5357847139256082,0.326993613726559,-0.18289994155786576,-0.6099239699099123,0.5027351407876874,-0.5636892633692646,-0.2688874007212228,1.4616216717716324,0.16249266381945773,0.4808722022404119,0.7316400508921206,0.2797608936329834,-0.41832891972413977,-0.7796239776310394,-0.7387760439071765,0.6709242717712981,-0.3751876593271156,0.5383469644298452,-0.6148732994431314,-1.155889971089912,-0.8789506581932421,0.4895184469352256,-0.9595172881748495,-0.8054860562191589,0.0011553542449103905,-0.7098935965888203,0.6967631924579581,1.0410418480714454,-0.475992736851862,-0.39976533326823976,1.6545864152760226,0.17774857445761819,1.4830480092383302,0.6525288652376504,-0.24437817049561425,-0.7328903624540543,-0.22485885360716218,-0.6015615245778315,0.07366993929757051,0.07319746541199207,0.4238943244332375,0.6870146122787648,-0.3897604379763916,-0.3429359932179995,1.4337786058187572,1.3401835818853665,0.29319096146126694,0.7839699633073165,0.25066588694557157,0.2586943652472588,-0.05346461171074328,-0.37061542203874454,0.13888450929786672,0.8880652954578924,-0.40563251933502315,-0.16677915912110017,0.14762476027115984,0.34710667653636107,0.27641892190674033,0.7765591050208722,0.5918706169155006,0.15335112465805056,-0.6595784533847404,-0.8667212811135346,0.09695329099806052,-0.5001754973644137,-0.16672345292331756,-0.5210760207706957,0.15870958408126912
1644,999000,0.9567627280224359,1.0044241040178623,1.5679641751872677,1.1432785685980087,1.107032337903123,0.33560133593008096,1.0990843161407746,0.6057308669574641,-0.33780670364401655,0.5357847139256082,0.326993613726559,-0.1851714450306018,-0.6099239699099123,0.5027351407876874,-0.5636892633692646,-0.2688874007212228,1.4616216717716324,0.16249266381945773,0.4808722022404119,0.7316400508921206,0.2797608936329834,-0.41832891972413977,-0.7796239776310394,-0.7387760439071765,0.6988919502264191,-0.36948223726818147,0.505364366722686,-0.6146536517930269,-1.155889971089912,-0.8789506581932421,0.4913442658659078,-0.9595172881748495,-0.7679299430659937,0.0011553542449103905,-0.7013556854100175,0.6726246714710038,1.0532003618561352,-0.475992736851862,-0.39976533326823976,1.6545864152760226,0.17774857445761819,1.4830480092383302,0.6525288652376504,-0.24437817049561425,-0.7328903624540543,-0.2845472781490684,-0.6015615245778315,0.07366993929757051,0.07319746541199207,0.4238943244332375,0.6870146122787648,-0.3897604379763916,-0.3429359932179995,1.4337786058187572,1.3401835818853665,0.29319096146126694,0.7839699633073165,0.25066588694557157,0.2586943652472588,-0.05346461171074328,-0.37061542203874454,0.13888450929786672,0.8880652954578924,-0.40563251933502315,-0.16677915912110017,0.14762476027115984,0.34710667653636107,0.27641892190674033,0.7765591050208722,0.5918706169155006,0.15335112465805056,-0.6595784533847404,-0.8667212811135346,0.09695329099806052,-0.5001754973644137,-0.16672345292331756,-0.5210760207706957,0.1593962873296142
