,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
82,990025,0.3306471042953525,-0.06882553567981757,0.3028939783335058,1.0496780845187195,0.5429174015948907,-0.5321983384310573,0.23976417583215107,0.04894890175743988,-0.4739308538025437,-0.05873887208721795,0.5886999065338799,-0.3453006813742396,0.5013421157044159,0.20529229833529292,0.22292724891088184,0.5715347103524783,-0.253208869507553,-0.2992684087957221,0.257006417189266,-0.41996723955493853,-0.2854923675557541,0.10632281217699747,0.8238918835373572,-0.542743115341457,0.7920923253005835,-0.6436220364269176,1.5089382236694673,-0.48857166652345596,-1.2131933152148229,-1.617216789582623,0.7574816078199267,0.047454819666215474,-1.185844713805726,-0.7522935822315963,-2.2741324427759393,0.3589218489350121,1.4573888727829258,-0.05946396785975212,-3.710974263229917e-05,0.07370206317692202,0.8047762471191016,0.43499274067173954,-0.7808882599951326,-0.6489192347936565,-0.24948932198654208,-0.8020246437070849,2.549731357718761,-0.7629617988751938,-1.0843850108905173,0.5882505633968238,0.7629216704519355,-0.3492154759351418,-0.6065886790504553,1.1272192269303374,0.46209142965408967,0.19713751420589765,0.894175939019759,-0.42739826775454004,-0.9276229584436712,-0.7197131439594486,0.12840859696247356,-0.7331976508545303,0.834041911386327,0.3422568915182092,-0.3085141855975703,-0.8688002388565647,-0.4703450234962698,-0.7830138347008944,0.22144771042231345,0.37646936832804606,-0.6762539899829305,-0.3203814778780087,-0.2870671670349758,1.9665265601147681,0.6770075586564342,-0.17506670716592412,0.05255019801588878
347,991020,-0.07440844246372882,-0.2600878442190838,0.6588338822171124,0.8423584446602831,0.3506396192152528,-0.48393761229514176,0.0767102706550653,-0.32898223159109496,-0.4849463155982306,-0.05873887208721795,0.5886999065338799,-0.7486889290417577,0.19153666507840783,0.3541410538899181,0.2023128776086478,0.3727565174633423,-0.25781610638780683,-0.1637141595590338,0.36257273285855474,-0.25239265196104066,-0.1721243093714933,-0.19375487087985208,0.6852607946981105,-0.5906840299949376,1.1222130653829898,-0.6158852957835615,1.1784033256570485,-0.4091033709206643,-1.1600499266371913,-1.685142527999742,0.9614909985513586,-0.022374133314492423,-1.0834583167814462,-0.7828552695437943,-2.3054710544657318,0.5862873572471583,1.4106594857824961,-0.03857322550947179,-0.0731352794143583,-0.04195827158987805,0.7133242390051461,0.43499274067173954,-0.7808882599951326,-0.4913903403183675,-0.27835986275411867,-0.8020246437070849,2.549731357718761,-0.6561477430881455,-0.7862624587985222,0.5882505633968238,0.7629216704519355,-0.3325498724413045,-0.5678609752220973,1.1272192269303374,0.46209142965408967,0.19713751420589765,0.7282257962325452,-0.4296267271205539,-0.8816666265227484,-0.7893836653065233,0.12840859696247356,-0.6574415790096358,0.834041911386327,0.3422568915182092,-0.3085141855975703,-0.8688002388565647,-0.4703450234962698,-0.7830138347008944,0.22144771042231345,0.37646936832804606,-0.6762539899829305,-0.3203814778780087,-0.2870671670349758,1.9665265601147681,0.5467259192210744,-0.17506670716592412,0.05215097313346684
503,992016,-0.2088658846440663,0.00020472424962010593,0.554628517909479,1.0808401902801181,0.05777655521348082,-0.6324467804450699,0.2056366773445385,-0.4405782327220876,-0.17232332649835916,-0.05873887208721795,0.5886999065338799,-0.7486889290417577,0.19153666507840783,0.3541410538899181,0.2023128776086478,0.3727565174633423,-0.25781610638780683,-0.1637141595590338,0.36257273285855474,-0.25239265196104066,-0.1721243093714933,-0.19375487087985208,0.6852607946981105,-0.5906840299949376,0.7920923253005835,-0.6436220364269176,1.5089382236694673,-0.48857166652345596,-1.1600499266371913,-1.685142527999742,0.7574816078199267,-0.022374133314492423,-1.185844713805726,-0.7828552695437943,-2.2741324427759393,0.3589218489350121,1.4573888727829258,-0.03857322550947179,-0.0731352794143583,-0.04195827158987805,0.7133242390051461,0.43499274067173954,-0.7808882599951326,-0.4913903403183675,-0.27835986275411867,-0.8020246437070849,2.549731357718761,-0.6561477430881455,-0.7862624587985222,0.5882505633968238,0.7629216704519355,-0.3325498724413045,-0.5678609752220973,1.1272192269303374,0.46209142965408967,0.19713751420589765,0.7282257962325452,-0.4296267271205539,-0.8816666265227484,-0.7893836653065233,0.12840859696247356,-0.6574415790096358,0.834041911386327,0.3422568915182092,-0.3085141855975703,-0.8688002388565647,-0.4703450234962698,-0.7830138347008944,0.22144771042231345,0.37646936832804606,-0.6762539899829305,-0.3203814778780087,-0.2870671670349758,1.9665265601147681,0.5467259192210744,-0.17506670716592412,0.05218874749496627
541,993012,0.05379277502707664,0.1539892718438313,0.2500268308391869,0.4869612038895454,0.524366803624761,-0.5762073789986586,0.002418576804097527,-0.18476579924018524,-0.1679014125395331,-0.05873887208721795,0.5886999065338799,-1.2036969028889004,-0.5010798788378311,0.5168577752549451,0.2520053822218863,0.09489128080711882,-0.22457465670607926,-0.22735982901485138,0.6183205089766807,-0.1679812381827966,-0.12055733037424955,-0.5846582826697385,0.4273339867031081,-0.7048625196780793,0.7920923253005835,-0.6436220364269176,1.5089382236694673,-0.48857166652345596,-1.1310644476966514,-1.7481358313792137,0.7574816078199267,-0.07600603372500181,-1.185844713805726,-0.9622288298774542,-2.2741324427759393,0.3589218489350121,1.4573888727829258,-0.005764404627396694,-0.12417896889495825,-0.12227503446947788,0.4465760384256219,0.43499274067173954,-0.7808882599951326,-0.2791522922085109,-0.2761487592830555,-0.8020246437070849,2.549731357718761,-0.4749327093906397,-0.5662819810417691,0.5882505633968238,0.7629216704519355,-0.3089702780201046,-0.5202262689048851,1.1272192269303374,0.46209142965408967,0.19713751420589765,0.5895306292063212,-0.4456772233527073,-0.91834558459106,-0.8486332061526781,0.12840859696247356,-0.5055224560327559,0.834041911386327,0.3422568915182092,-0.3085141855975703,-0.8688002388565647,-0.4703450234962698,-0.7830138347008944,0.22144771042231345,0.37646936832804606,-0.6762539899829305,-0.3203814778780087,-0.2870671670349758,1.9665265601147681,0.3216035479231008,-0.17506670716592412,0.05194711164743472
797,994009,-0.12469019437709493,0.36976030703887025,0.6555874144992483,0.8472153582712785,0.7163209735742585,-0.6986404405263704,-0.05989346543483471,-0.08482982129938467,-0.43722764039050666,-0.05873887208721795,0.5886999065338799,-1.2036969028889004,-0.5010798788378311,0.5168577752549451,0.2520053822218863,0.09489128080711882,-0.22457465670607926,-0.22735982901485138,0.6183205089766807,-0.1679812381827966,-0.12055733037424955,-0.5846582826697385,0.4273339867031081,-0.7048625196780793,0.17204972903948737,-0.6783647836883617,1.8615356496198294,-0.5482070960854677,-1.1310644476966514,-1.7481358313792137,0.48644841724956295,-0.07600603372500181,-1.3039542224618494,-0.9622288298774542,-2.2682967444997866,-0.11959783881370932,1.447094957433734,-0.005764404627396694,-0.12417896889495825,-0.12227503446947788,0.4465760384256219,0.43499274067173954,-0.7808882599951326,-0.2791522922085109,-0.2761487592830555,-0.8020246437070849,2.549731357718761,-0.4749327093906397,-0.5662819810417691,0.5882505633968238,0.7629216704519355,-0.3089702780201046,-0.5202262689048851,1.1272192269303374,0.46209142965408967,0.19713751420589765,0.5895306292063212,-0.4456772233527073,-0.91834558459106,-0.8486332061526781,0.12840859696247356,-0.5055224560327559,0.834041911386327,0.3422568915182092,-0.3085141855975703,-0.8688002388565647,-0.4703450234962698,-0.7830138347008944,0.22144771042231345,0.37646936832804606,-0.6762539899829305,-0.3203814778780087,-0.2870671670349758,1.9665265601147681,0.3216035479231008,-0.17506670716592412,0.0517063252351726
998,995006,0.26086966427060493,0.13038350536781984,0.5332444102982774,0.5200499327945667,0.8940273439071491,-0.43329397312605533,0.07212803392915915,0.3129288277824274,-0.2714457236122566,-0.05873887208721795,0.5886999065338799,-1.6835594279834825,-0.830612776442197,0.6120841017478594,0.33586475939551474,-0.09004918644805406,-0.18094484846031952,-0.4667570126268208,0.865929693660993,-0.1561815714979262,-0.14225075923007716,-0.7820940328000162,0.3633082978319955,-0.8022396828031431,-0.16954234349429403,-0.7123929270653494,2.106291288684318,-0.5581919448256948,-1.1528069007553645,-1.782988640581232,0.39683851819643434,-0.08662493136005801,-1.3787320884217533,-1.142236104696076,-2.2933133497237437,-0.3707520182502845,1.390071655084112,0.01865227233566473,-0.12764633344413204,-0.14940005593307737,0.3107980978977601,0.43499274067173954,-0.7808882599951326,-0.09039805555719167,-0.24257962363946975,-0.8020246437070849,2.549731357718761,-0.3854304786720558,-0.4733281282328699,0.5882505633968238,0.7629216704519355,-0.29562548861423255,-0.4812341887420019,1.2999063655192964,0.5956010412767819,0.19713751420589765,0.5789596503237958,-0.4622906508679176,-1.0355022468798818,-0.8382122256517578,0.12840859696247356,-0.3879269168161673,0.834041911386327,0.3422568915182092,-0.3085141855975703,-0.8688002388565647,-0.4703450234962698,-0.7830138347008944,0.22144771042231345,0.37646936832804606,-0.6762539899829305,-0.3203814778780087,-0.2870671670349758,1.9665265601147681,0.11420163041150032,-0.17506670716592412,0.051516842370898035
1212,996004,-0.17029930423861306,-0.14426418468590888,0.6828172874948618,0.5321713474593393,1.0986922682174636,-0.4607253611434209,-0.05639041639164083,0.10399999227461093,-0.4607056991117986,-0.05873887208721795,0.5886999065338799,-1.28899731242375,-0.461624984881115,0.5838464984459594,0.17991172191853333,-0.06262367696902908,-0.24100821808063105,-0.13445941382184226,0.5459704303742156,-0.07105674983766541,-0.06561202448444622,-0.6430984454459222,0.32992741401352554,-0.6979353217100794,-0.0542567078409206,-0.6647297124005169,1.9296123140959571,-0.5848924760189657,-1.048586998117443,-1.7262329499438167,0.38260747737469797,-0.13195649166769718,-1.3302971443978813,-0.9545501294287172,-2.218515123836495,-0.11030207158474954,1.5058968636940713,-0.004216351562138126,-0.2014302527820317,-0.19766498666900748,0.4051910242971545,0.43499274067173954,-0.7808882599951326,-0.21344009557216365,-0.3448434739086846,-0.8020246437070849,2.549731357718761,-0.40188119531565875,-0.45625723504055055,0.5882505633968238,0.7629216704519355,-0.24791541323137095,-0.49021934043893667,1.1272192269303374,0.46209142965408967,0.19713751420589765,0.42571381297340993,-0.4291987122167082,-0.7121053259750603,-0.9570085464377722,0.12840859696247356,-0.46429092779065,0.834041911386327,0.3422568915182092,-0.3085141855975703,-0.8688002388565647,-0.4703450234962698,-0.7830138347008944,0.22144771042231345,0.37646936832804606,-0.6762539899829305,-0.3203814778780087,-0.2870671670349758,1.9665265601147681,0.3440689388701309,-0.17506670716592412,0.050740203427081854
1328,997002,-0.3485844891208841,-0.005254537014595774,0.9984090284182532,0.34255864027643274,0.4060132212067149,-0.5092432684842232,0.08953227377306511,-0.056190732426126176,-0.6257982345005909,-0.05873887208721795,0.5886999065338799,-1.28899731242375,-0.461624984881115,0.5838464984459594,0.17991172191853333,-0.06262367696902908,-0.24100821808063105,-0.13445941382184226,0.5459704303742156,-0.07105674983766541,-0.06561202448444622,-0.6430984454459222,0.32992741401352554,-0.6979353217100794,-0.0542567078409206,-0.6647297124005169,1.9296123140959571,-0.5848924760189657,-1.048586998117443,-1.7262329499438167,0.38260747737469797,-0.13195649166769718,-1.3302971443978813,-0.9545501294287172,-2.218515123836495,-0.11030207158474954,1.5058968636940713,-0.004216351562138126,-0.2014302527820317,-0.19766498666900748,0.4051910242971545,0.43499274067173954,-0.7808882599951326,-0.21344009557216365,-0.3448434739086846,-0.8020246437070849,2.549731357718761,-0.40188119531565875,-0.45625723504055055,0.5882505633968238,0.7629216704519355,-0.24791541323137095,-0.49021934043893667,1.1272192269303374,0.46209142965408967,0.19713751420589765,0.42571381297340993,-0.4291987122167082,-0.7121053259750603,-0.9570085464377722,0.12840859696247356,-0.46429092779065,0.834041911386327,0.3422568915182092,-0.3085141855975703,-0.8688002388565647,-0.4703450234962698,-0.7830138347008944,0.22144771042231345,0.37646936832804606,-0.6762539899829305,-0.3203814778780087,-0.2870671670349758,1.9665265601147681,0.3440689388701309,-0.17506670716592412,0.05054304075563587
1605,998001,0.06959341570500058,0.1837112703653079,0.14259401541279168,0.509186073413008,0.7515955269687128,-0.14872126490541898,0.15800868350578423,0.4093638076947097,-0.6578213446513373,-0.05873887208721795,0.5886999065338799,-1.1007535416839518,0.26042551460860763,0.5883379826789198,-0.14029063576159778,-0.05917921043994663,-0.394523046804801,0.5045727317288478,-0.13007025547904832,0.15138423596294323,0.07859249856491428,-0.3968889939965192,0.15050212011985906,-0.5517274757318671,0.04571741110265154,-0.5884044451315742,1.7617944060093687,-0.6255544235278641,-0.8471082951184523,-1.5635133072013565,0.22624936103484458,-0.24850551630792647,-1.3175593234858853,-0.830827802708164,-2.06053948583842,0.3566613719273335,1.6300887820382288,-0.0545041230172675,-0.26870364060464047,-0.33967039450872494,0.48724639103373896,0.43499274067173954,-0.7808882599951326,-0.32208911416534586,-0.5268811704178443,-0.8020246437070849,2.549731357718761,-0.2761086015302446,-0.3553349591939798,0.5882505633968238,0.7629216704519355,-0.16183543452271412,-0.45250135086463916,0.833244707499462,0.37132951917878,0.19713751420589765,0.0932339404415062,-0.2706297911004125,-0.3168240781532388,-1.2747756729912256,0.12840859696247356,-0.45538557116680195,0.834041911386327,0.3422568915182092,-0.3085141855975703,-0.8688002388565647,-0.4703450234962698,-0.7830138347008944,0.22144771042231345,0.37646936832804606,-0.6762539899829305,-0.3203814778780087,-0.2870671670349758,1.9665265601147681,0.6222135376515084,-0.17506670716592412,0.05024192728183618
1670,999000,-0.015843863729467635,-0.14274670067480144,0.5396068883327991,0.43247884296181066,0.8833277448180046,-0.7615515334750681,0.3700571867670442,0.13830229002958888,-0.7210515043217206,-0.05873887208721795,0.5886999065338799,-1.1012373982196808,0.26042551460860763,0.5883379826789198,-0.14029063576159778,-0.05917921043994663,-0.394523046804801,0.5045727317288478,-0.13007025547904832,0.15138423596294323,0.07859249856491428,-0.3968889939965192,0.15050212011985906,-0.5517274757318671,0.03567647845583476,-0.5913374561503801,1.8148646379094595,-0.6245582081005245,-0.8471082951184523,-1.5635133072013565,0.21437110337449286,-0.24850551630792647,-1.3629927431424174,-0.830827802708164,-2.0458816131138473,0.36963792787819555,1.6331013526387264,-0.0545041230172675,-0.26870364060464047,-0.33967039450872494,0.48724639103373896,0.43499274067173954,-0.7808882599951326,-0.32208911416534586,-0.5268811704178443,-0.8020246437070849,2.549731357718761,-0.2761086015302446,-0.3553349591939798,0.5882505633968238,0.7629216704519355,-0.16183543452271412,-0.45250135086463916,0.833244707499462,0.37132951917878,0.19713751420589765,0.0932339404415062,-0.2706297911004125,-0.3168240781532388,-1.2747756729912256,0.12840859696247356,-0.45538557116680195,0.834041911386327,0.3422568915182092,-0.3085141855975703,-0.8688002388565647,-0.4703450234962698,-0.7830138347008944,0.22144771042231345,0.37646936832804606,-0.6762539899829305,-0.3203814778780087,-0.2870671670349758,1.9665265601147681,0.6222135376515084,-0.17506670716592412,0.050004856434533895
