,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
175,990025,-0.5784885161153146,-0.13115156367255576,1.4341881414920683,0.7393169888468555,-1.1099959749153556,-0.6265042877649865,0.2703627318878858,-0.3672311779635599,-0.4747721629486323,-0.7522477905419421,0.016943121402541214,-0.9286071089057039,-0.49051987269075603,0.17442804504697845,-0.07053230286772282,-0.006850275824721925,-0.6071951605406428,-0.31353374336478507,0.15743640970620232,-0.1130863632166097,-0.3414008008681663,1.3112144104027783,0.6981758618820947,0.47736106170743237,0.8296772696680086,-0.5260824708330464,-0.4388599774379012,-0.5891341863974876,-0.33661964534212824,-1.6909896744016304,0.9510614069600579,0.7473909041769983,-0.0024668137060721044,-0.8427710686633535,-2.3572341945987616,0.9210428317261968,0.012143711286913009,0.31871038518313605,0.08841424406029855,-0.05696404082449829,-0.30734432293728375,1.263180558478834,-0.004881400305355096,-0.810359946188222,-0.09264506536280764,-0.7732918090357233,4.727015327035607,-0.4390316884606622,-0.20488419104975114,-1.0337147681389955,-0.9983776536845159,-0.5235770054322849,-0.7722606195897314,1.8182650373806188,0.2307325743684,0.10437373236344151,0.023693912550294002,-0.2187966604149525,-0.32085364292679874,-1.0114655848631269,-0.19129919040123494,-0.08770607221822305,-0.912013670828518,-2.0470875927349144,-0.8614430055348921,-0.7447624055010877,-0.286738679670863,-1.1971619995424247,0.021377373455370788,-0.03917408896047169,-0.6309285102554408,-0.1711891180818365,-0.4127673483802905,-2.3699716953578327,0.4246670008983972,-0.0799038934650091,0.09205498997987473
289,991020,-0.49347153684190304,-0.13715499748983367,0.5327797129974516,0.7813048580067313,-1.3493076063113145,-0.6265042877649865,0.2703627318878858,-0.3672311779635599,-0.4747721629486323,-0.7522477905419421,0.016943121402541214,-0.7647695507740777,-0.0485348825372878,0.18506059544116765,-0.07125777018051306,-0.094851167946623,-0.5371186818332896,-0.0662169406369474,0.18247841556816397,0.01560793317197664,-0.22353093616457387,0.8263122825247574,0.6823736330371802,0.42699859746486674,0.6464514666103455,-0.4523099908945513,-0.3488283403743436,-0.6764183117775677,-0.3766253248274383,-1.5161593128959263,1.0589159878918397,0.7189424334095391,0.18219689449075313,-0.8191637260236827,-2.3248202690762056,1.0612025913545926,0.02470495310537935,0.1499324998480225,-0.07315591559735123,-0.3785089725063721,-0.3240257643144521,1.3033586892308267,0.05999502602921217,-0.7515554550265336,-0.16959060111022115,-0.7732918090357233,4.384972687249023,-0.4390316884606622,-0.20488419104975114,-0.9845862809491203,-0.7464201961163522,-0.4589172982416111,-0.6943484298768229,1.8182650373806188,0.2307325743684,0.10437373236344151,-0.06266672455079886,-0.2187966604149525,-0.32085364292679874,-0.8968684617998357,-0.1844496660995344,-0.08770607221822305,-0.912013670828518,-1.6619137167314528,-0.8614430055348921,-0.7447624055010877,-0.286738679670863,-1.1971619995424247,0.021377373455370788,-0.03917408896047169,-0.6309285102554408,-0.1711891180818365,-0.4127673483802905,-2.2116022327012526,0.4246670008983972,-0.0799038934650091,0.0940270415354697
468,992016,0.011894570808914092,-0.3226771853233738,2.1181536431041272,0.6775395259087851,-0.7020508588485556,-0.6265042877649865,0.2703627318878858,-0.3672311779635599,-0.4747721629486323,-0.7522477905419421,0.016943121402541214,-0.7647695507740777,-0.0485348825372878,0.18506059544116765,-0.07125777018051306,-0.094851167946623,-0.5371186818332896,-0.0662169406369474,0.18247841556816397,0.01560793317197664,-0.22353093616457387,0.8263122825247574,0.6823736330371802,0.42699859746486674,0.8296772696680086,-0.5260824708330464,-0.4388599774379012,-0.5891341863974876,-0.3766253248274383,-1.5161593128959263,0.9510614069600579,0.7189424334095391,-0.0024668137060721044,-0.8191637260236827,-2.3572341945987616,0.9210428317261968,0.012143711286913009,0.1499324998480225,-0.07315591559735123,-0.3785089725063721,-0.3240257643144521,1.3033586892308267,0.05999502602921217,-0.7515554550265336,-0.16959060111022115,-0.7732918090357233,4.384972687249023,-0.4390316884606622,-0.20488419104975114,-0.9845862809491203,-0.7464201961163522,-0.4589172982416111,-0.6943484298768229,1.8182650373806188,0.2307325743684,0.10437373236344151,-0.06266672455079886,-0.2187966604149525,-0.32085364292679874,-0.8968684617998357,-0.1844496660995344,-0.08770607221822305,-0.912013670828518,-1.6619137167314528,-0.8614430055348921,-0.7447624055010877,-0.286738679670863,-1.1971619995424247,0.021377373455370788,-0.03917408896047169,-0.6309285102554408,-0.1711891180818365,-0.4127673483802905,-2.2116022327012526,0.4246670008983972,-0.0799038934650091,0.09441497449809877
646,993012,-0.36806449460334784,-0.1510848966172552,1.607508344296903,1.1337935888469701,-0.40950880796268085,-0.6265042877649865,0.2703627318878858,-0.3672311779635599,-0.4747721629486323,-0.7522477905419421,0.016943121402541214,-0.6358341818563864,0.8359139956864509,0.20231848953877357,-0.043085267939217166,-0.2207857271710899,-0.44607721333915257,0.700805372192829,0.328332815217152,0.089208160137941,-0.14500286810056978,-0.010667026091421991,0.7184184081617113,0.3844191553732774,0.8296772696680086,-0.5260824708330464,-0.4388599774379012,-0.5891341863974876,-0.3419199121003396,-1.3221076359654043,0.9510614069600579,0.7161259688630208,-0.0024668137060721044,-0.8149401791025571,-2.3572341945987616,0.9210428317261968,0.012143711286913009,-0.031156631695136102,-0.16271833689541726,-0.6521714740208624,-0.337158420513109,1.3136123749893758,0.18823395380983446,-0.582300881106818,-0.3950565812611081,-0.7732918090357233,3.2292963670543116,-0.4390316884606622,-0.20488419104975114,-0.9783793138684322,-0.6477086588960657,-0.46280538742396066,-0.659779395647993,1.8182650373806188,0.2307325743684,0.10437373236344151,-0.23402144845624914,-0.2187966604149525,-0.32085364292679874,-0.7382160329049854,-0.15031198870561585,-0.08770607221822305,-0.912013670828518,-1.3866938426643518,-0.8614430055348921,-0.7447624055010877,-0.286738679670863,-1.1971619995424247,0.021377373455370788,-0.03917408896047169,-0.6309285102554408,-0.1711891180818365,-0.4127673483802905,-2.1615141794354753,0.4246670008983972,-0.0799038934650091,0.09422465751661024
787,994009,0.20354579382531568,0.011548197203917936,1.6908133175330164,0.9096533192918074,-0.6399523050423062,-0.6265042877649865,0.2703627318878858,-0.3672311779635599,-0.4747721629486323,-0.7522477905419421,0.016943121402541214,-0.6358341818563864,0.8359139956864509,0.20231848953877357,-0.043085267939217166,-0.2207857271710899,-0.44607721333915257,0.700805372192829,0.328332815217152,0.089208160137941,-0.14500286810056978,-0.010667026091421991,0.7184184081617113,0.3844191553732774,1.3195822634668373,-0.6109096135766535,-0.5802460384890618,-0.5451090874824568,-0.3419199121003396,-1.3221076359654043,0.8860535658968822,0.7161259688630208,-0.22865442549136436,-0.8149401791025571,-2.557507418262422,0.7865734391771306,0.05389258100527214,-0.031156631695136102,-0.16271833689541726,-0.6521714740208624,-0.337158420513109,1.3136123749893758,0.18823395380983446,-0.582300881106818,-0.3950565812611081,-0.7732918090357233,3.2292963670543116,-0.4390316884606622,-0.20488419104975114,-0.9783793138684322,-0.6477086588960657,-0.46280538742396066,-0.659779395647993,1.8182650373806188,0.2307325743684,0.10437373236344151,-0.23402144845624914,-0.2187966604149525,-0.32085364292679874,-0.7382160329049854,-0.15031198870561585,-0.08770607221822305,-0.912013670828518,-1.3866938426643518,-0.8614430055348921,-0.7447624055010877,-0.286738679670863,-1.1971619995424247,0.021377373455370788,-0.03917408896047169,-0.6309285102554408,-0.1711891180818365,-0.4127673483802905,-2.1615141794354753,0.4246670008983972,-0.0799038934650091,0.09402061861661416
1065,995006,-0.08974588450500773,0.037236577982658815,1.6547365919520347,0.6014144936756446,-0.5629094508934432,-0.6265042877649865,0.2703627318878858,-0.3672311779635599,-0.4747721629486323,-0.7522477905419421,0.016943121402541214,-0.5493854356183765,1.5195912141813774,0.21757278029099328,-0.00010104726448311612,-0.3566684958926852,-0.4251122235523677,1.1068779470607268,0.4275371497969209,0.1033848925656383,-0.14508063070815633,-0.43249248254759504,0.7800958053469385,0.3922021775242541,1.5536829366081744,-0.636716822945872,-0.7208969220879232,-0.5541263703469265,-0.24985611352438167,-1.1803273666897303,0.84222318434792,0.7399791553703718,-0.38327213497247736,-0.8339720125776742,-2.6824510256184584,0.725029109981928,0.11546336553659482,-0.21390470759085986,-0.2101271602665883,-0.8618537511612346,-0.340175963433926,1.2933384577686873,0.3958652490090893,-0.4256904600070494,-0.6294688276268247,-0.7732918090357233,2.5868739933417033,-0.4390316884606622,-0.20488419104975114,-1.0196080247737935,-0.6458364493263508,-0.5374630382263905,-0.6812894768822834,1.8247749545340943,0.24639190083664225,0.10437373236344151,-0.5117895996542384,-0.2187966604149525,-0.32085364292679874,-0.614834512626001,-0.07750693242150647,-0.08770607221822305,-1.185351998877599,-1.3228247662425434,-0.8614430055348921,-0.7447624055010877,-0.286738679670863,-1.1971619995424247,0.021377373455370788,-0.03917408896047169,-0.6309285102554408,-0.1711891180818365,-0.4127673483802905,-2.2381610288689475,0.4246670008983972,-0.0799038934650091,0.09387735383757144
1151,996004,0.4963700422838851,-0.18180973692931693,1.545334967961513,0.8467490806673196,-0.49182821206127236,-0.6265042877649865,0.2703627318878858,-0.3672311779635599,-0.4747721629486323,-0.7522477905419421,0.016943121402541214,-0.5660298034285165,0.7901505015983983,0.17560934992180105,-0.0651824202494083,-0.22537484596905305,-0.4023702290433427,0.7609581689720963,0.36640409817563097,0.14197080142480437,-0.03483515921279383,-0.2839749882872904,0.6712273021565107,0.2986448101884696,1.3420587776645447,-0.624651501981708,-0.5911481039378219,-0.4513209690176065,-0.4175599367558132,-1.282554444326968,0.8189446588435177,0.6254739796509927,-0.3403816401765071,-0.7513235368224807,-2.5095680022798437,0.6328658294221962,-0.027305806657026147,-0.05364002545242304,-0.24286200867483415,-0.7227622619134749,-0.34920135780026507,1.3441399779686156,0.1628621618467146,-0.6076820496111831,-0.38928421318697465,-0.7732918090357233,3.230429600758942,-0.4390316884606622,-0.20488419104975114,-0.8559707923504394,-0.46532069953027866,-0.34365135994247953,-0.587433138836031,1.8182650373806188,0.2307325743684,0.10437373236344151,-0.21953887776242711,-0.2187966604149525,-0.32085364292679874,-0.7287749053399294,-0.15802195311807807,-0.08770607221822305,-0.912013670828518,-1.2034371727704187,-0.8614430055348921,-0.7447624055010877,-0.286738679670863,-1.1971619995424247,0.021377373455370788,-0.03917408896047169,-0.6309285102554408,-0.1711891180818365,-0.4127673483802905,-1.913316800696536,0.4246670008983972,-0.0799038934650091,0.09405527436601736
1300,997002,0.35033419275080857,-0.23925540299798462,1.7073890181029938,0.9954566608248511,-0.26830388343142514,-0.6265042877649865,0.2703627318878858,-0.3672311779635599,-0.4747721629486323,-0.7522477905419421,0.016943121402541214,-0.5660298034285165,0.7901505015983983,0.17560934992180105,-0.0651824202494083,-0.22537484596905305,-0.4023702290433427,0.7609581689720963,0.36640409817563097,0.14197080142480437,-0.03483515921279383,-0.2839749882872904,0.6712273021565107,0.2986448101884696,1.3420587776645447,-0.624651501981708,-0.5911481039378219,-0.4513209690176065,-0.4175599367558132,-1.282554444326968,0.8189446588435177,0.6254739796509927,-0.3403816401765071,-0.7513235368224807,-2.5095680022798437,0.6328658294221962,-0.027305806657026147,-0.05364002545242304,-0.24286200867483415,-0.7227622619134749,-0.34920135780026507,1.3441399779686156,0.1628621618467146,-0.6076820496111831,-0.38928421318697465,-0.7732918090357233,3.230429600758942,-0.4390316884606622,-0.20488419104975114,-0.8559707923504394,-0.46532069953027866,-0.34365135994247953,-0.587433138836031,1.8182650373806188,0.2307325743684,0.10437373236344151,-0.21953887776242711,-0.2187966604149525,-0.32085364292679874,-0.7287749053399294,-0.15802195311807807,-0.08770607221822305,-0.912013670828518,-1.2034371727704187,-0.8614430055348921,-0.7447624055010877,-0.286738679670863,-1.1971619995424247,0.021377373455370788,-0.03917408896047169,-0.6309285102554408,-0.1711891180818365,-0.4127673483802905,-1.913316800696536,0.4246670008983972,-0.0799038934650091,0.09390065893323464
1486,998001,-0.21053811032070224,0.1111137470799825,1.8852530780500085,0.8605156301150936,-0.3488668493233412,-0.6265042877649865,0.2703627318878858,-0.3672311779635599,-0.4747721629486323,-0.7522477905419421,0.016943121402541214,-0.5232629693693943,-0.020448753901902025,0.12164738413632036,-0.13112940172856924,-0.0889423589868758,-0.33043001146597467,0.2611669882337283,0.3671021563998862,0.2507828681326537,0.09116171332475168,-0.18933667170516053,0.454730024456153,0.19541649501414987,1.150314533651571,-0.6478563154921606,-0.4999689021401732,-0.2779966435708013,-0.6939865317963076,-1.3021351181212193,0.7500137845600512,0.42151694111519794,-0.31733441872783835,-0.5958015535565603,-2.1461475752092496,0.44647306320648583,-0.19620092590954635,0.07167570362140245,-0.37288626088439986,-0.5457827463566156,-0.3753314898478568,1.4054907264949568,-0.1491842842370774,-0.6983601466935583,-0.09205995120169996,-0.7732918090357233,3.89029159766735,-0.4390316884606622,-0.20488419104975114,-0.6154111184136154,-0.25539870467308007,0.0123459805817297,-0.41162718861090936,1.796467508092978,0.2161241567917399,0.10437373236344151,-0.05477062338361031,-0.2187966604149525,-0.32085364292679874,-0.8229774253345419,-0.23960250284959128,-0.08770607221822305,-0.3533533756823825,-0.5894790807693472,-0.8614430055348921,-0.7447624055010877,-0.286738679670863,-1.1971619995424247,0.021377373455370788,-0.03917408896047169,-0.6309285102554408,-0.1711891180818365,-0.4127673483802905,-1.409818373909351,0.4246670008983972,-0.0799038934650091,0.0936631623004658
1652,999000,0.0032468261319544864,-0.04316770333201474,2.129765909227207,0.6742879581173942,-0.7082049710758657,-0.6265042877649865,0.2703627318878858,-0.3672311779635599,-0.4747721629486323,-0.7522477905419421,0.016943121402541214,-0.4977148669076544,-0.020448753901902025,0.12164738413632036,-0.13112940172856924,-0.0889423589868758,-0.33043001146597467,0.2611669882337283,0.3671021563998862,0.2507828681326537,0.09116171332475168,-0.18933667170516053,0.454730024456153,0.19541649501414987,1.184893103268649,-0.6664346582649522,-0.5112928036063795,-0.26393471564189164,-0.6939865317963076,-1.3021351181212193,0.7198895141439947,0.42151694111519794,-0.3333998687320514,-0.5958015535565603,-2.1351314722757557,0.3947492138453711,-0.20546394700466977,0.07167570362140245,-0.37288626088439986,-0.5457827463566156,-0.3753314898478568,1.4054907264949568,-0.1491842842370774,-0.6983601466935583,-0.09205995120169996,-0.7732918090357233,3.89029159766735,-0.4390316884606622,-0.20488419104975114,-0.6154111184136154,-0.25539870467308007,0.0123459805817297,-0.41162718861090936,1.796467508092978,0.2161241567917399,0.10437373236344151,-0.05477062338361031,-0.2187966604149525,-0.32085364292679874,-0.8229774253345419,-0.23960250284959128,-0.08770607221822305,-0.3533533756823825,-0.5894790807693472,-0.8614430055348921,-0.7447624055010877,-0.286738679670863,-1.1971619995424247,0.021377373455370788,-0.03917408896047169,-0.6309285102554408,-0.1711891180818365,-0.4127673483802905,-1.409818373909351,0.4246670008983972,-0.0799038934650091,0.09347983964963412
