,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
162,990025,-0.6319785183967427,-0.7049133729255647,-0.5206249973577528,-0.47274502289625187,-1.5443222715881788,-1.1700850330680905,-1.0404104585185383,-1.3130491702672624,0.3361987277607103,-1.1065063679604774,-0.9553587903744304,-0.30932792382170887,0.7458924663323035,-0.591078700538662,1.4799048851319612,1.1882629659296158,-0.6392340494314421,-0.5301452959045562,-0.5383783727140873,-1.334763631050096,-1.1264958408535706,-0.6164912930164532,0.6528028272304945,0.7427647479741936,1.1469044836325764,0.8613065314158027,-0.4175375709233331,0.4798914572047968,-0.42237558476395615,-1.099826465185708,-0.3912734536341814,-0.17257271658051385,-0.4499473196954802,0.5472975152898104,-1.3664737126159048,0.7194279128421067,-0.23034223207407797,1.0023742929656152,0.19804641650189198,2.270283949757892,1.6716276432179968,-0.6685454675121419,-0.9207486432802876,-0.43330181258653694,-0.0583279126652029,-0.2595296602800827,-1.048928928908402,-0.7733715341966046,-1.0795432467090083,-1.9507069469896001,-1.6593132848118632,1.354357941918836,0.512440744867437,-0.15445731397518034,-0.003282012529201148,-1.4873019662108162,-0.13369726150540498,-0.8831553443005279,-1.0298458443381604,-0.36239037697743126,-0.47747538529378564,-1.250470677725087,-0.11729865194947185,-3.4989663130880553,0.4676821461340958,-1.15431697132963,-0.6133249977945413,-0.1958190661112387,-0.9575149853427288,-1.2370643209444863,-1.8110407918157332,0.7351846817508298,0.3639111274275023,-0.7574238715311197,-1.5875704530063208,1.552729246985004,0.8267101311976327,0.049048377693971634
294,991020,-0.9577299519642848,-0.44228923980926127,-0.10436680328265698,-0.696985020459776,-1.4581967581006325,-1.1783711656959464,-0.9747892360131339,-1.3994531051935444,0.3688552918833854,-1.1065063679604774,-0.9553587903744304,-0.32140250855053965,0.5150629349527894,-0.5805752678870086,1.5367309393537887,1.0844175850817452,-0.49176083340621674,-0.5187069199405177,-0.6402722700463357,-1.1825938675921597,-1.117130297466894,-0.40136938857647453,0.7471202715979122,0.6877838506833502,1.1915405106470973,0.8214394415919871,-0.5360864333787051,0.42830946668305314,-0.5117855099607158,-1.0567186451766568,-0.32920658755556254,-0.17384389122735655,-0.508618835185678,0.4907361181526608,-1.642850874037232,0.603756062406251,-0.3843481313615259,0.8629105476673382,0.300896980073082,1.8224110961084463,1.055059878674818,-0.5018617844222902,-0.4953366179028139,-0.11624153801771507,-0.2313575032582398,-0.2595296602800827,-0.5939263558488648,-0.8226744157588786,-1.1261427355618503,-1.7324768477342494,-1.6760909240499677,1.2622444054517654,0.4635668784996678,-0.15445731397518034,-0.003282012529201148,-1.4873019662108162,-0.06437122796509714,-0.8632928231955878,-1.0892535510536343,-0.21535569136498275,0.05973313480255713,-1.0849193156953714,-0.11729865194947185,-3.215301720363863,0.4676821461340958,-1.15431697132963,-0.6133249977945413,-0.1958190661112387,-0.9575149853427288,-1.2370643209444863,-1.8110407918157332,0.7351846817508298,0.3639111274275023,-0.6474514371821666,-0.9888588612353221,1.0217418085104626,0.8267101311976327,0.04807752029375534
379,992016,-0.4502063496765928,-0.7010212715384211,-0.35622774688417586,-0.8063974032625585,-1.9606567691531174,-0.9673863016753119,-1.2184746472119035,-1.4655538496238525,0.3126954596229226,-1.1065063679604774,-0.9553587903744304,-0.32140250855053965,0.5150629349527894,-0.5805752678870086,1.5367309393537887,1.0844175850817452,-0.49176083340621674,-0.5187069199405177,-0.6402722700463357,-1.1825938675921597,-1.117130297466894,-0.40136938857647453,0.7471202715979122,0.6877838506833502,1.1469044836325764,0.8613065314158027,-0.4175375709233331,0.4798914572047968,-0.5117855099607158,-1.0567186451766568,-0.3912734536341814,-0.17384389122735655,-0.4499473196954802,0.4907361181526608,-1.3664737126159048,0.7194279128421067,-0.23034223207407797,0.8629105476673382,0.300896980073082,1.8224110961084463,1.055059878674818,-0.5018617844222902,-0.4953366179028139,-0.11624153801771507,-0.2313575032582398,-0.2595296602800827,-0.5939263558488648,-0.8226744157588786,-1.1261427355618503,-1.7324768477342494,-1.6760909240499677,1.2622444054517654,0.4635668784996678,-0.15445731397518034,-0.003282012529201148,-1.4873019662108162,-0.06437122796509714,-0.8632928231955878,-1.0892535510536343,-0.21535569136498275,0.05973313480255713,-1.0849193156953714,-0.11729865194947185,-3.215301720363863,0.4676821461340958,-1.15431697132963,-0.6133249977945413,-0.1958190661112387,-0.9575149853427288,-1.2370643209444863,-1.8110407918157332,0.7351846817508298,0.3639111274275023,-0.6474514371821666,-0.9888588612353221,1.0217418085104626,0.8267101311976327,0.04798182521025851
577,993012,-0.5693548287976508,-0.6426345056068791,-0.49811155804481844,-0.6334342822842797,-1.3362967409925264,-1.1413232729772713,-1.2557513634456543,-1.1619334516443522,0.5359318736274177,-1.1065063679604774,-0.9553587903744304,-0.4509836814918582,0.47666809814727157,-0.6019702885028431,1.672851237159324,0.9469048777125644,-0.3283142889893684,-0.5380808208240311,-0.8935309353106898,-1.0765493288538177,-1.0880598696872292,-0.2801803836074934,0.8586178672150457,0.6441224615493252,1.1469044836325764,0.8613065314158027,-0.4175375709233331,0.4798914572047968,-0.6531247881667562,-0.9452552615810105,-0.3912734536341814,-0.1706093747726059,-0.4499473196954802,0.36672465264302206,-1.3664737126159048,0.7194279128421067,-0.23034223207407797,0.6742555009950801,0.46858988823597164,1.245309934155669,0.05203902423932044,-0.24831095104426115,0.1091659513916737,0.03619517268107557,-0.47188408863043013,-0.2595296602800827,-0.16010622518227366,-0.8575707052177753,-1.1617016602161834,-1.409860683890355,-1.7801748172875964,1.2178746209950422,0.426551338387313,-0.15445731397518034,-0.003282012529201148,-1.4873019662108162,0.21284290871066677,-0.8658976125373151,-1.1690567998807935,-0.09590388847687588,0.9104589185117764,-0.8301797440069043,-0.11729865194947185,-2.9239886116003735,0.4676821461340958,-1.15431697132963,-0.6133249977945413,-0.1958190661112387,-0.9575149853427288,-1.2370643209444863,-1.8110407918157332,0.7351846817508298,0.3639111274275023,-0.5576115002589984,-0.6252407650332319,0.32862468004426726,0.8267101311976327,0.047628287756655285
821,994009,-0.415868230303073,-1.1979364291910406,-0.8889480982540259,-0.44227989027839004,-1.6176465676043241,-0.90410695739973,-0.9308877835667226,-1.491538236888804,0.23573723949461065,-1.1065063679604774,-0.9553587903744304,-0.4509836814918582,0.47666809814727157,-0.6019702885028431,1.672851237159324,0.9469048777125644,-0.3283142889893684,-0.5380808208240311,-0.8935309353106898,-1.0765493288538177,-1.0880598696872292,-0.2801803836074934,0.8586178672150457,0.6441224615493252,1.107720721303826,0.9247316681940728,-0.2249188148922238,0.5797738193505156,-0.6531247881667562,-0.9452552615810105,-0.5670159172510868,-0.1706093747726059,-0.3264389473873133,0.36672465264302206,-1.2043575577709127,0.9771129502811963,-0.10970725028097021,0.6742555009950801,0.46858988823597164,1.245309934155669,0.05203902423932044,-0.24831095104426115,0.1091659513916737,0.03619517268107557,-0.47188408863043013,-0.2595296602800827,-0.16010622518227366,-0.8575707052177753,-1.1617016602161834,-1.409860683890355,-1.7801748172875964,1.2178746209950422,0.426551338387313,-0.15445731397518034,-0.003282012529201148,-1.4873019662108162,0.21284290871066677,-0.8658976125373151,-1.1690567998807935,-0.09590388847687588,0.9104589185117764,-0.8301797440069043,-0.11729865194947185,-2.9239886116003735,0.4676821461340958,-1.15431697132963,-0.6133249977945413,-0.1958190661112387,-0.9575149853427288,-1.2370643209444863,-1.8110407918157332,0.7351846817508298,0.3639111274275023,-0.5576115002589984,-0.6252407650332319,0.32862468004426726,0.8267101311976327,0.04726255590175055
906,995006,-0.9583428539853207,-0.9517279096077638,-0.4410235682985241,-0.4176397278908131,-1.2215752714388868,-0.7496798388554855,-1.0223094457655948,-1.3900590285697607,0.4466861703838358,-1.1065063679604774,-0.9553587903744304,-0.5407228755026349,0.6448534221072573,-0.6420192258144596,1.8040008322879963,0.860851757907757,-0.15850891879365311,-0.5762736313414938,-1.1139662483148922,-1.0033744474927766,-1.063299258723865,-0.3530369343882331,0.9182732929855749,0.6214831114907896,1.1131729859895962,0.9655874797244186,-0.0774703475903499,0.65531483519605,-0.7588976757307192,-0.8575147617169103,-0.6806915147893732,-0.16406083117327538,-0.16554002321854921,0.31764665323492336,-1.1024636912205905,1.163940926404271,-0.06688765295861085,0.5922546262867928,0.5625962168559993,0.5729275910732541,-0.7165172482950939,-0.03466838406706934,0.8572000899387936,0.201851148658424,-0.6049792430565449,-0.1781138000545358,-0.01602385589270949,-0.8564579376701682,-1.164207353028848,-1.1017170421372444,-1.8761547290569236,1.2487155979742575,0.42430850650468754,0.1261691514901647,-0.008188515073524895,-1.5063864892695,0.344258146556257,-0.8878067538393258,-1.2293539664060602,-0.10271254461198143,1.2948699974337545,-0.7409915343481557,-0.114705952574182,-2.805363673174988,0.4676821461340958,-1.15431697132963,-0.6133249977945413,-0.1958190661112387,-0.9456205892193914,-1.3727537828735714,-2.0046499475352446,0.4729103406382744,0.0014802121528590057,-0.4766740686462201,-0.37551013233269054,-0.3725961098655408,0.8294497204598041,0.04696496218774071
1125,996004,-0.5932454096623856,-0.9182311144218582,-0.6069883764217752,-0.2972522506508853,-1.6297216407886796,-1.0245513922951313,-0.8744954739858073,-1.4445643416972564,0.21418555623064278,-1.1065063679604774,-0.9553587903744304,-0.4529525733753134,0.37698043609684534,-0.5743642339516498,1.7147431063454126,0.9502024834916191,-0.26739993447144317,-0.28466376702386653,-0.7752917448247751,-1.018860164498739,-1.0898500530970103,-0.07526678688602961,0.8993738465433695,0.6347243324534121,1.1247147246821827,0.9298047626315983,-0.18846176570927908,0.5856907778579971,-0.6787498968068765,-0.952219316659043,-0.5560215092259979,-0.15765935434480785,-0.3483961417743199,0.32134054629271475,-0.9727437596117402,0.9442610456647748,-0.07637254724329985,0.6475678144394017,0.4870704695937886,1.407877117138944,0.03488975287241559,-0.18804734012456825,0.13550958337420332,0.17877292391370792,-0.47430432126298533,-0.2595296602800827,0.021208880877525454,-0.8908632956157843,-1.1942132849336722,-1.3824509563224754,-1.7256916023645552,1.1816696165703502,0.417902378443854,-0.15445731397518034,-0.003282012529201148,-1.4873019662108162,0.17077945505230627,-0.8361162716066205,-1.200965692708946,-0.05034058264057854,1.0887225998818686,-0.7685772082858309,-0.11729865194947185,-2.790344118960338,0.4676821461340958,-1.15431697132963,-0.6133249977945413,-0.1958190661112387,-0.9575149853427288,-1.2370643209444863,-1.8110407918157332,0.7351846817508298,0.3639111274275023,-0.5219434732242709,-0.20207247300919312,0.10332544792704722,0.8267101311976327,0.046096408249714386
1368,997002,-1.041893802010382,-0.43147488673532414,-1.0533097306084898,-0.3065632816231172,-1.3087113878095598,-1.060009655092599,-1.2874492508090247,-1.3401792833937274,0.2460590594880018,-1.1065063679604774,-0.9553587903744304,-0.4529525733753134,0.37698043609684534,-0.5743642339516498,1.7147431063454126,0.9502024834916191,-0.26739993447144317,-0.28466376702386653,-0.7752917448247751,-1.018860164498739,-1.0898500530970103,-0.07526678688602961,0.8993738465433695,0.6347243324534121,1.1247147246821827,0.9298047626315983,-0.18846176570927908,0.5856907778579971,-0.6787498968068765,-0.952219316659043,-0.5560215092259979,-0.15765935434480785,-0.3483961417743199,0.32134054629271475,-0.9727437596117402,0.9442610456647748,-0.07637254724329985,0.6475678144394017,0.4870704695937886,1.407877117138944,0.03488975287241559,-0.18804734012456825,0.13550958337420332,0.17877292391370792,-0.47430432126298533,-0.5871963003908351,0.021208880877525454,-0.8908632956157843,-1.1942132849336722,-1.3824509563224754,-1.7256916023645552,1.1816696165703502,0.417902378443854,-0.15445731397518034,-0.003282012529201148,-1.4873019662108162,0.17077945505230627,-0.8361162716066205,-1.200965692708946,-0.05034058264057854,1.0887225998818686,-0.7685772082858309,-0.11729865194947185,-2.790344118960338,0.4676821461340958,-1.15431697132963,-0.6133249977945413,-0.1958190661112387,-0.9575149853427288,-1.2370643209444863,-1.8110407918157332,0.7351846817508298,0.3639111274275023,-0.5219434732242709,-0.20207247300919312,0.10332544792704722,0.8267101311976327,0.045768879357487864
1595,998001,-0.3880521755064304,-1.0885856351641061,-0.5618980813203031,-0.6055602044204629,-1.501303801949391,-1.0686000280706036,-0.7501075868318934,-1.2742130707113655,0.5556607033716294,-1.1065063679604774,-0.9553587903744304,-0.3009375565799511,-0.3381788186595087,-0.44716558090532454,1.690300095702957,1.0923250092507422,-0.2899448366820385,0.1260008046693734,-0.1257163192331469,-0.962248044057386,-1.118112324965194,0.39402534092136415,0.9077213780732835,0.6436218468245642,1.1926308341274556,0.880165403956833,-0.30501221710252496,0.5056467368300372,-0.7051707657140228,-1.0209841617485216,-0.33241297439980044,-0.1423864595936746,-0.5385993510132281,0.27469212156781475,-0.6762564917817134,0.6422213419580973,-0.06906473333535751,0.7320313105473398,0.41481212959093505,2.1759947032106224,0.8050628995795698,-0.26322444468060335,-0.20820401787345402,0.2544782666538943,-0.20100824914147622,-0.34382739136305174,0.25137808321752003,-0.9659798571978772,-1.3175756616512078,-1.4994647036732223,-1.5338344964179533,0.979217254436828,0.39863656807575104,-0.745751116146355,0.02225506498963898,-1.483114262323801,-0.26540190037532896,-0.6515273254633398,-1.2225556003519418,0.12186834104859937,0.9404338793088769,-0.5999639506310736,-0.16829669635768363,-2.5454853729751616,0.4676821461340958,-1.15431697132963,-0.6133249977945413,-0.1958190661112387,-0.9756613922779885,-1.025171466222465,-1.65280514625938,1.0099151919321279,0.5857496761792089,-0.5397251847852429,0.49426620058232457,0.3148451775723343,0.9118722481723691,0.04536721404472298
1789,999000,-0.8808383559943973,-0.9255486653336303,0.3860886826259771,-0.05211750760974736,-1.77385069204777,-1.440760109062165,-1.1887705558146817,-1.2613373470481706,0.6725771471610453,-1.1065063679604774,-0.9553587903744304,-0.30243186693946245,-0.3381788186595087,-0.44716558090532454,1.690300095702957,1.0923250092507422,-0.2899448366820385,0.1260008046693734,-0.1257163192331469,-0.962248044057386,-1.118112324965194,0.39402534092136415,0.9077213780732835,0.6436218468245642,1.1385536004632342,0.8915838682786685,-0.25732098253088526,0.5131403291062695,-0.7051707657140228,-1.0209841617485216,-0.3320360036210067,-0.1423864595936746,-0.5460777409292071,0.27469212156781475,-0.5973342263156113,0.612692843552969,-0.06647834798242142,0.7320313105473398,0.41481212959093505,2.1759947032106224,0.8050628995795698,-0.26322444468060335,-0.20820401787345402,0.2544782666538943,-0.20100824914147622,0.08108960617051614,0.25137808321752003,-0.9659798571978772,-1.3175756616512078,-1.4994647036732223,-1.5338344964179533,0.979217254436828,0.39863656807575104,-0.745751116146355,0.02225506498963898,-1.483114262323801,-0.26540190037532896,-0.6515273254633398,-1.2225556003519418,0.12186834104859937,0.9404338793088769,-0.5999639506310736,-0.16829669635768363,-2.5454853729751616,0.4676821461340958,-1.15431697132963,-0.6133249977945413,-0.1958190661112387,-0.9756613922779885,-1.025171466222465,-1.65280514625938,1.0099151919321279,0.5857496761792089,-0.5397251847852429,0.49426620058232457,0.3148451775723343,0.9118722481723691,0.04502161858887888
1849,1000000,-0.5919481515487861,-0.7633650398025654,0.4450101704656394,-0.6260322230772811,-1.6590317028663217,-0.9515497961889148,-1.326215325654048,-1.0994251130528354,0.6846309079671875,-1.142408166342531,-0.9894393832727627,-0.3339390723648994,-0.9155685678414679,-0.3610282459453841,1.7417290675450159,1.2118172929228628,-0.30082096877630254,0.4445356802499221,0.11850601887432492,-0.9742063538308534,-1.1339549383943264,0.6642186864926948,0.8792249346100712,0.66444700550825,1.3129262490639302,0.8576758304314511,-0.38418206178310177,0.45520473262615163,-0.6786266711651568,-1.149569715743083,-0.2506751016620701,-0.09163508890677607,-0.6184048071207101,0.26364685060039,-0.4847818832413695,0.3690996008603832,-0.0510011009848231,0.7799769050016298,0.3828522300800621,3.083119864674265,1.5287170484937893,-0.2918978992640617,-0.7890304833676397,0.358796805372532,-0.0885808205721423,0.26263769467630066,0.4620302882565909,-1.0111757513252388,-1.4046594938838985,-1.7549231786476,-1.356628757461637,0.9017953866101786,0.4043287455741989,-1.0564184528521843,0.098215974588309,-1.4983332125637028,-0.4842260419917423,-0.585341934993581,-1.2071174711612302,0.20715094597628508,0.795836624492585,-0.48043898121166684,-0.22095187842462338,-2.5443627942306546,0.39107118240027483,-1.1563614857715652,-0.7903461299440211,-0.25964384705718363,-0.9888263200176277,-0.8430216460685189,-1.6606594137170838,1.159736616091518,0.6176984031298224,-0.5952964759187218,0.7633645026827848,0.5286418282703681,1.095581336005856,0.044715494682770585
2063,1001000,-0.5629398523234576,-0.6081740572285487,-0.18272466112410574,-0.35468119552169936,-1.2122568811080134,-0.5874624292798701,-0.8459311939336467,-1.3752313344268112,0.8583350845971146,-1.1170841521708232,-0.7761903588298957,-0.18506713479332887,-0.6785217455743164,-0.42848329061037715,1.6112903930743028,1.0947074252707985,-0.30461830923082817,0.1943437822632202,0.05761942920327941,-0.94212266805858,-1.0610556479695326,0.4552461871340223,0.9333229281261649,0.6327030435944588,1.0190340212341806,0.8980462263577442,-0.13357047559684465,0.5397216932600201,-0.7520944853740099,-0.9195005992299444,-0.26875059809440527,-0.20672843697078458,-0.6751374363271022,0.25336193697950277,-0.4877502523111124,0.45012939345531144,-0.06676333648233906,0.7497986681160502,0.3471517863791361,2.1640265601411093,0.8973788642300516,-0.478347686589743,-0.42938476846248674,0.2728774098508554,0.0354461635817714,0.1103517264611463,0.2029780473145334,-0.9896095941981032,-1.3952370705901316,-1.4362900155399898,-1.4475113685297856,0.8415348872383019,0.34332249904955275,-0.8480370786964961,-0.06560728609131723,-1.4356543224614722,-0.3661692941122599,-0.6686046055651677,-1.2352026991019371,0.19900675994442824,1.006742569775855,-0.6123423646243329,0.056984475754740326,-2.330435840237686,0.4676821461340958,-1.15431697132963,-0.6133249977945413,-0.1958190661112387,-0.9832864959367936,-1.032375612603205,-1.5071922558108557,1.1358485631062933,0.7628888877317093,-0.40620493590729767,0.6784222456339688,0.36941459448914993,0.841403703309371,0.04302296030151587
