,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
63,990025,0.2650636622637313,0.11728982406375783,1.2449607010211752,0.9364443455809717,-0.07537393039439637,0.8482075000732009,-0.030526923723340434,0.4133670603818173,-1.0535425639511742,0.1788113650571426,0.5247196285271158,0.5494619436392953,0.04158682082363259,0.7001885073745465,-0.1313232189907581,-0.8652877537425308,2.4901007610225476,0.526857913205281,-0.9471912236276908,0.943263459656782,0.4816458335937835,0.22928974290489035,-0.44384288272415734,-1.1098760421969796,-0.678645921355908,-0.5908779731651961,-0.2617829847606456,-0.5478551814735019,0.5575484006088764,-0.0013477717059796274,0.6667917142560236,-0.2460121523805614,0.45080099228180837,1.3657575128895743,0.8421289859461664,0.010915911850615136,-0.04220056973091812,-0.6670566978623962,-1.0967134394238662,-0.7719701475278824,-0.818069011740821,0.742049434014771,0.08879621714804152,-0.6513214747908006,-0.39364180471679583,1.344422933344201,-0.3983621002811216,0.8123144814103146,0.25527035239499873,0.05340634036065875,-0.43310332482784264,-0.7932888616774414,-0.14839338511213068,0.5356334501150615,1.5173217383123956,0.29964654669091284,0.365977530888118,0.10040509209256375,0.3305831205057596,0.3850899745575192,0.3744031118108927,0.0844983173144778,-0.19013619462542533,-0.35306444395115716,-0.5974356756484596,-0.20129156158993658,0.3837767322040185,0.4297778124387889,0.6817929943187808,0.5274634377253966,0.5669431871223861,-0.9245659365936515,-0.8314862571222765,0.5664572154068593,0.5778024717060266,-0.9668435248605666,0.26887654956233764
267,991020,0.6378144571778624,0.5729728686819882,1.7973196378634073,0.7721760192608187,-0.06995499476193767,0.6716958162792374,0.6114791511001615,0.8460727501486018,-0.8242359124136851,0.1788113650571426,0.5247196285271158,0.36081402685327,0.11450494481709252,0.6622302788679443,-0.22883972221217697,-0.8244929964428855,2.0713280680341635,0.247911722459115,-0.6700834366792222,0.8972267186434213,0.453836616082744,0.11866740176695562,-0.44856030165034527,-0.9112520457051744,-0.5113262179400893,-0.5829468186544836,-0.5368654134943135,-0.6685201747020179,0.324651156030594,0.1376263831068934,0.6531293047356598,-0.4040273425078585,0.48360030553910366,1.1710782640534916,0.8813586532175652,0.3392771738239334,-0.2657675919534203,-0.6251774258087948,-0.9668277011726496,-0.6014759938238684,-0.6883767826955536,0.9093531383607495,0.14944771524884704,-0.1688956129150394,-0.20318303156411918,1.344422933344201,-0.35571370801280566,0.7414093109416565,0.42205800138763877,0.370097124654872,0.040381535595092846,-0.654022551324436,-0.0863623838042859,0.5356334501150615,1.5173217383123956,0.2764618809154307,0.28564624066761163,0.2045471716576197,0.27783416807106764,0.17002293719295558,0.07952871875577557,0.2633199566837746,-0.19013619462542533,-0.15591579050564253,-0.5974356756484596,-0.20129156158993658,0.3837767322040185,0.4297778124387889,0.6817929943187808,0.5274634377253966,0.5669431871223861,-0.9245659365936515,-0.8314862571222765,0.5134611521362205,0.5584528598543039,-0.9668435248605666,0.2725679288331637
413,992016,0.6267091590275295,0.6812574657208168,1.0119584679075233,0.7008220221728338,0.24307902336097698,0.38840343410914857,0.5822111526094342,0.35873357293094826,-0.9647268309451478,0.1788113650571426,0.5247196285271158,0.36081402685327,0.11450494481709252,0.6622302788679443,-0.22883972221217697,-0.8244929964428855,2.0713280680341635,0.247911722459115,-0.6700834366792222,0.8972267186434213,0.453836616082744,0.11866740176695562,-0.44856030165034527,-0.9112520457051744,-0.678645921355908,-0.5908779731651961,-0.2617829847606456,-0.5478551814735019,0.324651156030594,0.1376263831068934,0.6667917142560236,-0.4040273425078585,0.45080099228180837,1.1710782640534916,0.8421289859461664,0.010915911850615136,-0.04220056973091812,-0.6251774258087948,-0.9668277011726496,-0.6014759938238684,-0.6883767826955536,0.9093531383607495,0.14944771524884704,-0.1688956129150394,-0.20318303156411918,1.344422933344201,-0.35571370801280566,0.7414093109416565,0.42205800138763877,0.370097124654872,0.040381535595092846,-0.654022551324436,-0.0863623838042859,0.5356334501150615,1.5173217383123956,0.2764618809154307,0.28564624066761163,0.2045471716576197,0.27783416807106764,0.17002293719295558,0.07952871875577557,0.2633199566837746,-0.19013619462542533,-0.15591579050564253,-0.5974356756484596,-0.20129156158993658,0.3837767322040185,0.4297778124387889,0.6817929943187808,0.5274634377253966,0.5669431871223861,-0.9245659365936515,-0.8314862571222765,0.5134611521362205,0.5584528598543039,-0.9668435248605666,0.26949917820775826
666,993012,0.1659230506153237,0.6169536611564266,1.5564987217437702,0.5064890827852222,0.7436291704750269,0.6889283796559611,0.5435105107682068,0.7256789719945141,-0.8697294053905172,0.1788113650571426,0.5247196285271158,0.1643862376320344,0.3037036770241056,0.5618583027625487,-0.3662776320290185,-0.7086585060874369,1.7284987691129652,-0.12243348052689951,-0.09902945400733987,0.8546726779562858,0.3812523014953799,0.01757312674272151,-0.45486678497817173,-0.6344472473592822,-0.678645921355908,-0.5908779731651961,-0.2617829847606456,-0.5478551814735019,0.028094669374353405,0.29757236457404396,0.6667917142560236,-0.5737675965351174,0.45080099228180837,0.996407109690281,0.8421289859461664,0.010915911850615136,-0.04220056973091812,-0.6112877297090139,-0.8205886271914463,-0.329406791418305,-0.41655701959507296,1.0950748317427927,0.3324939543305645,1.0142021806077677,0.22381794575941194,1.344422933344201,-0.29381190354219305,0.6148333112503476,0.5823249204739369,0.8055482745328129,0.5207900742389878,-0.45830703048678534,0.03064321065900357,0.5356334501150615,1.5173217383123956,0.23089841469940597,0.14961096166538856,0.2888804816115556,0.17141876363340636,-0.020866085154661106,-0.34822243875374936,0.4365644701787511,-0.19013619462542533,0.026517895612090586,-0.5974356756484596,-0.20129156158993658,0.3837767322040185,0.4297778124387889,0.6817929943187808,0.5274634377253966,0.5669431871223861,-0.9245659365936515,-0.8314862571222765,0.3412962596760172,0.37597651928407233,-0.9668435248605666,0.27777123526515
726,994009,0.5841589183358618,1.0068361832651882,0.9242164729880522,0.7563255787147581,0.611621841459359,0.7962618917810027,0.3052599424736282,1.1708927210587443,-1.3991177422811392,0.1788113650571426,0.5247196285271158,0.1643862376320344,0.3037036770241056,0.5618583027625487,-0.3662776320290185,-0.7086585060874369,1.7284987691129652,-0.12243348052689951,-0.09902945400733987,0.8546726779562858,0.3812523014953799,0.01757312674272151,-0.45486678497817173,-0.6344472473592822,-1.0174692000872934,-0.5702971348682929,0.12640273266120894,-0.393181673171626,0.028094669374353405,0.29757236457404396,0.7240993648649902,-0.5737675965351174,0.476969773562104,0.996407109690281,0.8476411335169101,-0.4001099642339552,0.3242168747750251,-0.6112877297090139,-0.8205886271914463,-0.329406791418305,-0.41655701959507296,1.0950748317427927,0.3324939543305645,1.0142021806077677,0.22381794575941194,1.344422933344201,-0.29381190354219305,0.6148333112503476,0.5823249204739369,0.8055482745328129,0.5207900742389878,-0.45830703048678534,0.03064321065900357,0.5356334501150615,1.5173217383123956,0.23089841469940597,0.14961096166538856,0.2888804816115556,0.17141876363340636,-0.020866085154661106,-0.34822243875374936,0.4365644701787511,-0.19013619462542533,0.026517895612090586,-0.5974356756484596,-0.20129156158993658,0.3837767322040185,0.4297778124387889,0.6817929943187808,0.5274634377253966,0.5669431871223861,-0.9245659365936515,-0.8314862571222765,0.3412962596760172,0.37597651928407233,-0.9668435248605666,0.2806571427729544
1056,995006,0.5337922738048996,0.8054835020388872,0.7266699168477805,1.0775725074945608,0.9898426863368961,0.7333267533581733,0.9074541966782803,0.7517420905863897,-1.04261045984687,0.1788113650571426,0.5247196285271158,0.058392470586206356,0.49205999274509277,0.5143144775497398,-0.45855633760228554,-0.6507794382694767,1.5377971529081085,-0.3549163796185629,0.150989512279775,0.8368783579389439,0.23969811830256998,-0.06804636010756315,-0.4648644938169126,-0.45081699851628587,-1.3180483101576743,-0.5287867178731598,0.3873862946529596,-0.2614846265391863,-0.2662196178806803,0.4429466212583277,0.7777111538855876,-0.7452481936372052,0.5490222587398427,0.8805598618806557,0.8966701742474096,-0.6393558644726631,0.6502760193114379,-0.626204650510099,-0.6397163332326051,-0.18051535968970012,-0.29533869808605046,1.1641441917012323,0.5246205959140351,1.5396003650662506,0.4603601499302665,1.2414142368985182,-0.20491896131045725,0.510943053573863,0.6195133503184032,1.0901947924509923,0.8311296716034604,-0.18167785905978404,0.10596660285154212,0.27539374160486485,1.426914303575991,0.16563635193789836,0.007989954566478257,0.26907171200043567,0.08872992860198367,-0.2512067666012031,-0.6949747819629197,0.62588742198628,-0.2973529855872827,0.1030197713431756,-0.5974356756484596,-0.20129156158993658,0.3837767322040185,0.4297778124387889,0.7378578042829662,0.33424486647064156,0.5755387072010008,-1.005000461122662,-0.8078812094056909,0.17517336890639867,0.1976434288513771,-0.9318049835727943,0.28322585417871793
1140,996004,0.6750948144408996,0.5926037729826809,1.3910241703178985,0.6921457339512739,1.138265169375376,1.0418509764765853,0.5565238941002086,0.9567189160078017,-1.1911197191282143,0.1788113650571426,0.5247196285271158,0.10239562532688659,0.1134375692725704,0.5585574234381258,-0.4419725404575091,-0.6892382256155679,1.6252273712368366,-0.3821894897336591,0.0314400118708721,0.8257863371748597,0.4468803869101339,0.005771309613763336,-0.44783354679594356,-0.6516305019013311,-1.008510188585098,-0.5935836764814417,0.2631869542113238,-0.402147130976003,0.011899000556583798,0.33212174680984796,0.7163176431348569,-0.6358379992163701,0.40706857460541485,0.9335422544635114,0.7670264109031365,-0.5473997321363759,0.2668857095469037,-0.45520451936279016,-0.8412632499592982,-0.21421523602191528,-0.3879348592676882,1.2260539575928429,0.20384109365251915,1.0175866374654448,0.23251033548118863,1.344422933344201,-0.3079936105721661,0.6107443508636364,0.6102992812739014,0.9940514215357189,0.8305792310947107,-0.5175998125869609,0.10875623666477505,0.5356334501150615,1.5173217383123956,0.23134894730048342,0.23773209285691693,0.3526158415613352,0.1419185048526421,-0.11185420703737002,-0.5529951831054108,0.5303128325745345,-0.19013619462542533,0.06764681728455021,-0.5974356756484596,-0.20129156158993658,0.3837767322040185,0.4297778124387889,0.6817929943187808,0.5274634377253966,0.5669431871223861,-0.9245659365936515,-0.8314862571222765,0.3983243985444405,0.4085428508140206,-0.9668435248605666,0.2873379944745986
1318,997002,0.2513455109476166,0.5255014808552382,0.8166430461201116,0.666548313119297,1.47170604182572,1.0624470644651844,0.8283427562635215,1.0146831657816204,-0.6093390895447036,0.1788113650571426,0.5247196285271158,0.10239562532688659,0.1134375692725704,0.5585574234381258,-0.4419725404575091,-0.6892382256155679,1.6252273712368366,-0.3821894897336591,0.0314400118708721,0.8257863371748597,0.4468803869101339,0.005771309613763336,-0.44783354679594356,-0.6516305019013311,-1.008510188585098,-0.5935836764814417,0.2631869542113238,-0.402147130976003,0.011899000556583798,0.33212174680984796,0.7163176431348569,-0.6358379992163701,0.40706857460541485,0.9335422544635114,0.7670264109031365,-0.5473997321363759,0.2668857095469037,-0.45520451936279016,-0.8412632499592982,-0.21421523602191528,-0.3879348592676882,1.2260539575928429,0.20384109365251915,1.0175866374654448,0.23251033548118863,1.4629031323614399,-0.3079936105721661,0.6107443508636364,0.6102992812739014,0.9940514215357189,0.8305792310947107,-0.5175998125869609,0.10875623666477505,0.5356334501150615,1.5173217383123956,0.23134894730048342,0.23773209285691693,0.3526158415613352,0.1419185048526421,-0.11185420703737002,-0.5529951831054108,0.5303128325745345,-0.19013619462542533,0.06764681728455021,-0.5974356756484596,-0.20129156158993658,0.3837767322040185,0.4297778124387889,0.6817929943187808,0.5274634377253966,0.5669431871223861,-0.9245659365936515,-0.8314862571222765,0.3983243985444405,0.4085428508140206,-0.9668435248605666,0.29181413806304235
1576,998001,0.45383414422987667,0.4414165686833153,1.6207968738842782,0.9022915982952094,1.3981395589339423,0.7380830189523234,0.8215831300358748,1.0536296038640183,-1.1570291655929277,0.1788113650571426,0.5247196285271158,0.05416220086607406,-0.5910701548565966,0.6217408830957536,-0.47306227141356333,-0.7297854050197935,1.6469214018706675,-0.4664173028594737,0.040391643694155356,0.802407812368395,0.6514712496689343,0.05002435356889578,-0.43250713135375723,-0.8900406428916677,-0.6320590615444924,-0.6549970876663861,0.23267281188933978,-0.643020979242323,0.25399743493335164,0.2579736196522353,0.655700193459858,-0.5745667842411134,0.2061467959333961,0.8865396133219055,0.40973395530793266,-0.5767744251103687,-0.4021398847727135,-0.3033370207567894,-0.9959057922953748,-0.05081588593515976,-0.4975357562791068,1.4587271222705325,-0.4988790637308279,-0.08698830212705605,-0.04433475298631711,1.467051406450211,-0.3850083838798642,0.7307459823335853,0.7041720649099458,1.1373734995469975,1.0642564796205531,-0.8238628149799184,0.3080668857633981,0.7144644595345394,1.5226241046589508,0.27346388866993215,0.5584266724056839,0.5568473916441721,0.19602458067157838,-0.023405734507930608,-0.6129945988927191,0.4947753831032998,-0.028101471163994814,0.09624157501176367,-0.5974356756484596,-0.20129156158993658,0.3837767322040185,0.4297778124387889,0.6492412396207244,0.7862982939548679,0.5343502845079687,-0.7832821130980423,-0.9052284398245872,0.7507183346604137,0.747951187940144,-0.913760104498015,0.2976833255854717
1755,999000,0.7425424158209337,0.8239523730921139,1.4806108675846543,0.3570819551532049,1.377587597198199,0.6404127231336126,0.4632356808611067,1.3424429903399697,-1.0879930238543523,0.1788113650571426,0.5247196285271158,0.049075791432461616,-0.5910701548565966,0.6217408830957536,-0.47306227141356333,-0.7297854050197935,1.6469214018706675,-0.4664173028594737,0.040391643694155356,0.802407812368395,0.6514712496689343,0.05002435356889578,-0.43250713135375723,-0.8900406428916677,-0.6412230916933845,-0.655145183419646,0.2847512455570234,-0.6496188754911211,0.25399743493335164,0.2579736196522353,0.6527583886703877,-0.5745667842411134,0.19017255521628854,0.8865396133219055,0.32191390422315846,-0.5919291072592066,-0.379863711635049,-0.3033370207567894,-0.9959057922953748,-0.05081588593515976,-0.4975357562791068,1.4587271222705325,-0.4988790637308279,-0.08698830212705605,-0.04433475298631711,1.463928498998599,-0.3850083838798642,0.7307459823335853,0.7041720649099458,1.1373734995469975,1.0642564796205531,-0.8238628149799184,0.3080668857633981,0.7144644595345394,1.5226241046589508,0.27346388866993215,0.5584266724056839,0.5568473916441721,0.19602458067157838,-0.023405734507930608,-0.6129945988927191,0.4947753831032998,-0.028101471163994814,0.09624157501176367,-0.5974356756484596,-0.20129156158993658,0.3837767322040185,0.4297778124387889,0.6492412396207244,0.7862982939548679,0.5343502845079687,-0.7832821130980423,-0.9052284398245872,0.7507183346604137,0.747951187940144,-0.913760104498015,0.2988837665083991
