,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
145,990025,-0.8199966401412557,-0.3807655671973399,-0.5804625273740623,-0.8474443918243018,-0.23488378248326508,-1.0447219857632581,-0.4440655089416358,-0.47238156649249285,0.33904307875013195,-0.49609578854417535,-0.7954794872818315,3.260029156281785,0.2753085029071508,-0.34362789888890605,0.486191272374312,0.6499465199172032,-0.14415139912372804,-0.12294163246855322,-0.6059050149869566,-0.5524244518450455,-0.7136697581286795,0.44270395559904946,1.0130386769808262,0.967043762677914,0.03378132136979414,0.13463592696338544,0.8057884729119074,0.07002665020029246,-0.6216529782957959,-0.5634894324071821,0.18136814726466977,1.131560717773072,0.23198134640259563,-0.44332553134358405,0.18080224900646413,-0.25879399290185395,0.36725361981430027,0.13795327325100085,0.21424005961046688,0.4751630804399318,-0.4839991005179821,-0.8907443822489817,0.6613665356039259,-1.110743550117926,0.12177071902255837,-0.3852569518672916,-0.6134011475760586,-0.6715255248046542,-0.9442520712203004,-0.2709451927319185,-0.42735996995945486,0.403764343243424,0.2262773460571761,-0.4875905940393735,-0.23513934718133242,-0.6147044086513573,0.0651833316439545,-0.7135378300629269,-0.4962895933195064,2.664889682309737,3.0220250519629945,-0.550970280960783,-0.01989555693760829,2.1018085663240917,0.22115750542596962,-0.7310735933004608,-0.43748090599688033,-0.5411046229099583,-0.4522109745276542,-0.5904471589227398,0.10747944613013968,0.48810270027059033,0.6045986423267267,0.6064124776878731,-0.29470950746563995,0.13744551768022442,-0.06304397310317156,0.05799413435116485
198,991020,-0.2571584750674348,-0.3213732858888255,-0.38709223805746595,-0.482176989876685,-0.23488378248326508,-1.0447219857632581,-0.4440655089416358,-0.47238156649249285,0.33904307875013195,-0.49609578854417535,-0.7954794872818315,3.260029156281785,0.16076414126799388,-0.3445670044517659,0.4944256498395512,0.6994493542418677,-0.061465971725094874,-0.33146799474703575,-0.504657954690427,-0.5284588543889096,-0.5756277843696982,0.41114486774268405,0.9429131696420199,0.8570464681478555,-0.088958277175197,-0.02004616759434307,1.005726671161737,0.23229013633402668,-0.35905654061638054,-0.41892866319791894,0.2251507145763487,0.9408333700928594,0.27083589830134386,-0.45873860697546215,0.17923218546697306,-0.6516545735486585,0.4389998646627603,0.22808237289705485,0.15279806541522156,0.352057279344559,-0.10172585849489099,-0.7125284656279846,0.20659594868747921,-0.4503524564807854,0.12380849906964808,-0.3852569518672916,-0.5530999535879717,-0.6715255248046542,-0.9442520712203004,-0.2709451927319185,-0.42735996995945486,0.29484600736769473,0.23212382010321522,-0.4875905940393735,-0.23513934718133242,-0.6147044086513573,0.07464619899374875,-0.7135378300629269,-0.4962895933195064,2.664889682309737,2.784766097231829,-0.550970280960783,-0.01989555693760829,1.7131809220684937,0.22115750542596962,-0.7310735933004608,-0.43748090599688033,-0.5411046229099583,-0.4522109745276542,-0.5904471589227398,0.10747944613013968,0.48810270027059033,0.6045986423267267,0.6064124776878731,-0.09138822655423981,0.13744551768022442,-0.06304397310317156,0.057320459825417676
443,992016,-0.7437177808668901,-0.19702710756858682,-0.6488566202397619,-0.15855237403538913,-0.23488378248326508,-1.0447219857632581,-0.4440655089416358,-0.47238156649249285,0.33904307875013195,-0.49609578854417535,-0.7954794872818315,3.260029156281785,0.16076414126799388,-0.3445670044517659,0.4944256498395512,0.6994493542418677,-0.061465971725094874,-0.33146799474703575,-0.504657954690427,-0.5284588543889096,-0.5756277843696982,0.41114486774268405,0.9429131696420199,0.8570464681478555,0.03378132136979414,0.13463592696338544,0.8057884729119074,0.07002665020029246,-0.35905654061638054,-0.41892866319791894,0.18136814726466977,0.9408333700928594,0.23198134640259563,-0.45873860697546215,0.18080224900646413,-0.25879399290185395,0.36725361981430027,0.22808237289705485,0.15279806541522156,0.352057279344559,-0.10172585849489099,-0.7125284656279846,0.20659594868747921,-0.4503524564807854,0.12380849906964808,-0.3852569518672916,-0.5530999535879717,-0.6715255248046542,-0.9442520712203004,-0.2709451927319185,-0.42735996995945486,0.29484600736769473,0.23212382010321522,-0.4875905940393735,-0.23513934718133242,-0.6147044086513573,0.07464619899374875,-0.7135378300629269,-0.4962895933195064,2.664889682309737,2.784766097231829,-0.550970280960783,-0.01989555693760829,1.7131809220684937,0.22115750542596962,-0.7310735933004608,-0.43748090599688033,-0.5411046229099583,-0.4522109745276542,-0.5904471589227398,0.10747944613013968,0.48810270027059033,0.6045986423267267,0.6064124776878731,-0.09138822655423981,0.13744551768022442,-0.06304397310317156,0.057290083402660175
654,993012,-0.2615755999102712,-0.5697603778380006,-0.3067222436569925,-0.5464224574145765,-0.23488378248326508,-1.0447219857632581,-0.4440655089416358,-0.47238156649249285,0.33904307875013195,-0.49609578854417535,-0.7954794872818315,3.260029156281785,-0.15582066327224384,-0.382582621386795,0.5120737923671411,0.766937407064751,0.02591728195986811,-0.7278529741173003,-0.48099477089767556,-0.5769504758051083,-0.5619864091525405,0.4411551279590345,0.8615783424357495,0.7503418948588347,0.03378132136979414,0.13463592696338544,0.8057884729119074,0.07002665020029246,-0.010252403278385482,-0.35875830046161683,0.18136814726466977,0.635501862088808,0.23198134640259563,-0.5199547173995207,0.18080224900646413,-0.25879399290185395,0.36725361981430027,0.40484039791272636,0.09660059977326459,0.17055486696056704,0.3639193523378835,-0.41652918091680113,-0.5484951123749326,0.7687018672562078,0.15491182577283072,-0.3852569518672916,-0.47137812165746795,-0.6715255248046542,-0.9442520712203004,-0.2709451927319185,-0.42735996995945486,0.19562314666011493,0.35529551319992586,-0.4875905940393735,-0.23513934718133242,-0.6147044086513573,0.06481755267816344,-0.7135378300629269,-0.4962895933195064,2.664889682309737,2.787172338649313,-0.550970280960783,-0.01989555693760829,1.7131809220684937,0.22115750542596962,-0.7310735933004608,-0.43748090599688033,-0.5411046229099583,-0.4522109745276542,-0.5904471589227398,0.10747944613013968,0.48810270027059033,0.6045986423267267,0.6064124776878731,0.1304790132391471,0.13744551768022442,-0.06304397310317156,0.0569582801061701
760,994009,-0.3697386091071894,0.036159042507171356,-0.6052161603817017,-0.6469528698378973,-0.23488378248326508,-1.0447219857632581,-0.4440655089416358,-0.47238156649249285,0.33904307875013195,-0.49609578854417535,-0.7954794872818315,3.260029156281785,-0.15582066327224384,-0.382582621386795,0.5120737923671411,0.766937407064751,0.02591728195986811,-0.7278529741173003,-0.48099477089767556,-0.5769504758051083,-0.5619864091525405,0.4411551279590345,0.8615783424357495,0.7503418948588347,0.05415571666678987,0.39245202424257924,0.4443507541225506,-0.21766875266578317,-0.010252403278385482,-0.35875830046161683,0.16104233199747586,0.635501862088808,0.1353620438857358,-0.5199547173995207,0.1910668919002205,0.10879615875099308,0.26204541578909046,0.40484039791272636,0.09660059977326459,0.17055486696056704,0.3639193523378835,-0.41652918091680113,-0.5484951123749326,0.7687018672562078,0.15491182577283072,-0.3852569518672916,-0.47137812165746795,-0.6715255248046542,-0.9442520712203004,-0.2709451927319185,-0.42735996995945486,0.19562314666011493,0.35529551319992586,-0.4875905940393735,-0.23513934718133242,-0.6147044086513573,0.06481755267816344,-0.7135378300629269,-0.4962895933195064,2.664889682309737,2.787172338649313,-0.550970280960783,-0.01989555693760829,1.7131809220684937,0.22115750542596962,-0.7310735933004608,-0.43748090599688033,-0.5411046229099583,-0.4522109745276542,-0.5904471589227398,0.10747944613013968,0.48810270027059033,0.6045986423267267,0.6064124776878731,0.1304790132391471,0.13744551768022442,-0.06304397310317156,0.05661639981998845
929,995006,-0.5877647620831479,-0.43645276796435184,0.5192412135019466,-0.6348148372407777,-0.23488378248326508,-1.0447219857632581,-0.4440655089416358,-0.47238156649249285,0.33904307875013195,-0.49609578854417535,-0.7954794872818315,3.260029156281785,-0.44420241650248066,-0.4492268348195427,0.5352138905065064,0.8275466589247917,0.08580453162617432,-1.2887798070869785,-0.5436334786902417,-0.6390166329454007,-0.6735480663135104,0.5079436517215498,0.7989996580169572,0.6113618517145111,-0.02104362618521125,0.5404236090995569,0.0545747796107987,-0.34310066939812495,0.10502230782502751,-0.39634953591745314,0.1616325418663676,0.4376254723093179,0.07759729326762445,-0.5824530550346266,0.20256091931641929,0.4294929313126566,0.1759793545997362,0.4914693232823438,0.07374639550557438,0.08059261873560171,0.7413830332524771,-0.2740792057673505,-1.4361086340138831,1.3273650973560607,0.18158480883637113,-0.5637817595641335,-0.38639605888021533,-0.6715255248046542,-0.9442520712203004,-0.2709451927319185,-0.42735996995945486,0.11193239998583583,0.4726207322505976,-0.46350854742833675,-0.18957285092009635,-0.6147044086513573,0.03788153632288412,-0.7135378300629269,-0.4962895933195064,2.664889682309737,3.0295445563926324,-0.550970280960783,-0.2524603157219487,1.7131809220684937,0.22115750542596962,-0.7310735933004608,-0.43748090599688033,-0.5411046229099583,-0.4522109745276542,-0.5904471589227398,0.10747944613013968,0.48810270027059033,0.6045986423267267,0.6064124776878731,0.2095342193375122,0.13744551768022442,-0.06304397310317156,0.05633892708064725
1088,996004,-0.49747137109706596,-0.35677067964749615,-0.3321221376742533,-0.5919659807520061,-0.23488378248326508,-1.0447219857632581,-0.4440655089416358,-0.47238156649249285,0.33904307875013195,-0.49609578854417535,-0.7954794872818315,3.260029156281785,-0.08655444396553252,-0.32957590363281364,0.4958927724310939,0.6969636516860982,0.03746955464824113,-0.6491903921150716,-0.3029115201511373,-0.5542489482572271,-0.42582422166480344,0.36619295429772264,0.8055081412766693,0.7758977807392382,0.3885707046441428,0.4411752438716061,0.44249995491698724,-0.32029712395561094,0.102015368551831,-0.3003161821749279,0.13130441582535204,0.4815420700079045,0.11966145134775966,-0.47751009132185396,0.18292405697720635,0.1273727264997823,0.25420764331581996,0.4123019849518673,0.08811837425690261,0.14268767379261654,0.444048349101644,-0.3460245409641871,-0.46882864549832354,0.8941102309951807,0.11408280388518076,-0.3852569518672916,-0.4531360951749055,-0.6715255248046542,-0.9442520712203004,-0.2709451927319185,-0.42735996995945486,0.11786580767229901,0.26845110681463563,-0.4875905940393735,-0.23513934718133242,-0.6147044086513573,0.07909453358425697,-0.7135378300629269,-0.4962895933195064,2.664889682309737,2.5454864001814035,-0.550970280960783,-0.01989555693760829,1.3360817418155424,0.22115750542596962,-0.7310735933004608,-0.43748090599688033,-0.5411046229099583,-0.4522109745276542,-0.5904471589227398,0.10747944613013968,0.48810270027059033,0.6045986423267267,0.6064124776878731,0.27280712229764925,0.13744551768022442,-0.06304397310317156,0.05652949488974901
1331,997002,-0.4566826513095243,0.0166876094660664,-0.7933562842438686,-0.4632065592148147,-0.23488378248326508,-1.0447219857632581,-0.4440655089416358,-0.47238156649249285,0.33904307875013195,-0.49609578854417535,-0.7954794872818315,3.260029156281785,-0.08655444396553252,-0.32957590363281364,0.4958927724310939,0.6969636516860982,0.03746955464824113,-0.6491903921150716,-0.3029115201511373,-0.5542489482572271,-0.42582422166480344,0.36619295429772264,0.8055081412766693,0.7758977807392382,0.3885707046441428,0.4411752438716061,0.44249995491698724,-0.32029712395561094,0.102015368551831,-0.3003161821749279,0.13130441582535204,0.4815420700079045,0.11966145134775966,-0.47751009132185396,0.18292405697720635,0.1273727264997823,0.25420764331581996,0.4123019849518673,0.08811837425690261,0.14268767379261654,0.444048349101644,-0.3460245409641871,-0.46882864549832354,0.8941102309951807,0.11408280388518076,0.23458595948256586,-0.4531360951749055,-0.6715255248046542,-0.9442520712203004,-0.2709451927319185,-0.42735996995945486,0.11786580767229901,0.26845110681463563,-0.4875905940393735,-0.23513934718133242,-0.6147044086513573,0.07909453358425697,-0.7135378300629269,-0.4962895933195064,2.664889682309737,2.5454864001814035,-0.550970280960783,-0.01989555693760829,1.3360817418155424,0.22115750542596962,-0.7310735933004608,-0.43748090599688033,-0.5411046229099583,-0.4522109745276542,-0.5904471589227398,0.10747944613013968,0.48810270027059033,0.6045986423267267,0.6064124776878731,0.27280712229764925,0.13744551768022442,-0.06304397310317156,0.0562443926855819
1532,998001,-0.07277513099539282,-0.28429818211932406,-0.04669593637684778,-0.31424037263084914,-0.23488378248326508,-1.0447219857632581,-0.4440655089416358,-0.47238156649249285,0.33904307875013195,-0.49609578854417535,-0.7954794872818315,3.260029156281785,0.4281112628674569,-0.15517955515592158,0.46499595152408363,0.32317183814592676,-0.017311331918448847,0.13918509058280798,0.16149746003087442,-0.3612002223242224,-0.11281664071948418,0.16485040390551883,0.732639573488279,0.9302488658488612,0.6398031787884286,0.33070291861287926,0.7222931247655785,-0.3176805302279454,0.15821074863928153,-0.019722175035036864,0.02372836088017367,0.3731096499365359,0.1521096249673969,-0.32837964946615583,0.13550749737576637,-0.24868764099705543,0.3526935683023553,0.2911843100538343,0.031004660610740555,0.16248960267086296,0.24309042334230624,-0.40255484365995287,0.5737892144742274,0.40471311186283826,-0.05710289060360582,0.034919043732079234,-0.4868359529717328,-0.6715255248046542,-0.9442520712203004,-0.2709451927319185,-0.42735996995945486,0.02166173794565374,-0.02233580317738861,-0.5853647661732,-0.28538520903919923,-0.6147044086513573,0.133081031142126,-0.7135378300629269,-0.4962895933195064,2.664889682309737,1.8968312874719873,-0.550970280960783,0.5730533117282551,1.1204735872361642,0.22115750542596962,-0.7310735933004608,-0.43748090599688033,-0.5411046229099583,-0.4522109745276542,-0.5904471589227398,0.10747944613013968,0.48810270027059033,0.6045986423267267,0.6064124776878731,0.36770849393745386,0.13744551768022442,-0.06304397310317156,0.055882887907161886
1623,999000,0.0965914324253969,-0.17737899199317853,-0.6621357152903824,-0.1410822210135427,-0.2637595090422175,-1.0447219857632581,-0.4440655089416358,-0.47238156649249285,0.33904307875013195,-0.49609578854417535,-0.7954794872818315,3.260029156281785,0.4281112628674569,-0.15517955515592158,0.46499595152408363,0.32317183814592676,-0.017311331918448847,0.13918509058280798,0.16149746003087442,-0.3612002223242224,-0.11281664071948418,0.16485040390551883,0.732639573488279,0.9302488658488612,0.6277399594098473,0.350516250919162,0.6986029904717859,-0.3176805302279454,0.15821074863928153,-0.019722175035036864,0.045311547802687493,0.3731096499365359,0.13044379383302998,-0.32837964946615583,0.14847134638298998,-0.195032566007677,0.3374703117031354,0.2911843100538343,0.031004660610740555,0.16248960267086296,0.24309042334230624,-0.40255484365995287,0.5737892144742274,0.40471311186283826,-0.05710289060360582,-0.2102669388872899,-0.4868359529717328,-0.6715255248046542,-0.9442520712203004,-0.2709451927319185,-0.42735996995945486,0.02166173794565374,-0.02233580317738861,-0.5853647661732,-0.28538520903919923,-0.6147044086513573,0.133081031142126,-0.7135378300629269,-0.4962895933195064,2.664889682309737,1.8968312874719873,-0.550970280960783,0.5730533117282551,1.1204735872361642,0.22115750542596962,-0.7310735933004608,-0.43748090599688033,-0.5411046229099583,-0.4522109745276542,-0.5904471589227398,0.10747944613013968,0.48810270027059033,0.6045986423267267,0.6064124776878731,0.36770849393745386,0.13744551768022442,-0.06304397310317156,0.05558045594899996
