,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
28,990025,-0.04147669357745913,-0.034728775576022546,0.7775420872613515,0.8106628462414799,0.35707203255823244,0.8910226784227305,0.2438642102206432,0.6623304575675921,-0.511800142370081,0.3318337192899412,0.06691634076715844,0.8910146526146924,0.7386243176283636,0.5296483882533652,-0.4146877076663266,-0.18002754516995878,-0.02304719055878562,-0.5529354124105972,-0.6480498096976122,-0.12771057870489735,0.35419325436927246,0.6735310674269872,-0.18677193605538905,0.2308714374757933,0.09452559897683972,-0.559719382379771,0.8089300875734606,-0.5760695557605571,0.6309187356618391,0.3700763582374258,0.988159872013371,0.41493633053374923,0.6008442261415464,0.8231199819980113,0.21898102857805957,-0.05516342252885027,0.4820783607709311,-0.14046053359134938,0.2555256185950188,-0.40259695461769557,-0.10887587137065037,0.6808837383997028,1.0711611939898882,-1.6095718217278647,0.44202471362368173,0.35471890056657357,-0.8370174803599277,0.7721320259765903,0.4983363058311801,0.33768771066902525,-0.018506197874765578,0.1332217033793572,-0.15779379229546894,0.8956006899806883,1.5216126825690928,0.5873399571171969,0.5331009577976719,0.663839124248486,0.4985177112263488,0.5664324425364419,0.4554470829667762,0.3427503201348305,-0.16813614849170114,-0.16862275081003417,-0.6984320937566983,-0.3270910445202636,-0.3131148052027498,0.4927928295519451,0.255280244696627,0.5683041250101627,-0.5041261639877276,-0.5245505489859436,1.771223687258274,-0.7443138168572028,-0.1759358035877273,-0.27732823368484455,0.08912155822824275
333,991020,-0.035787385884622,0.023960565185657937,1.0205411072513761,0.9008847069964626,0.21645389558609712,0.8910226784227305,0.2438642102206432,0.6623304575675921,-0.511800142370081,0.3318337192899412,0.06691634076715844,0.8123768059713931,0.3658012171293932,0.5771212940265779,-0.29240248089177223,-0.21067095105924175,-0.069527768388819,-0.4865403823682018,-0.4768945641858594,-0.12575740834879873,0.2527300652483313,0.39435766922414683,-0.10798258360463342,0.19245921185977155,-0.08571589530944593,-0.5373999529156688,0.9885503410067297,-0.6163422754991279,0.7342196153666236,0.5064508642657831,0.9896364090084673,0.5206684800293451,0.35404555827304895,0.749850455784793,0.2380475692759119,-0.1528754664357496,0.5296663810793134,-0.15419188999555414,0.06891228912939625,-0.26459049390841605,-0.14741586734088322,0.7141484259362345,0.45679135384083547,-1.1771452322553102,0.3972207706702487,0.35471890056657357,-0.6274982579602957,0.7721320259765903,0.4983363058311801,0.16577052978125376,-0.19781657842361053,0.11857811687538587,-0.2185310966990921,0.8956006899806883,1.5216126825690928,0.48182973041181176,0.5122496728998243,0.663839124248486,0.4985177112263488,0.5284137991685848,0.4554470829667762,0.3427503201348305,0.02347304784694937,-0.16862275081003417,-0.6984320937566983,-0.3270910445202636,-0.3131148052027498,0.4927928295519451,0.255280244696627,0.5683041250101627,-0.5041261639877276,-0.5245505489859436,1.771223687258274,-0.20290401424618426,-0.1759358035877273,-0.27732823368484455,0.08876017265570235
373,992016,-0.03375043086750235,0.14319452179691258,0.8328541637958397,0.684280975678647,-0.1566563154778893,0.8910226784227305,0.2438642102206432,0.6623304575675921,-0.511800142370081,0.3318337192899412,0.06691634076715844,0.8123768059713931,0.3658012171293932,0.5771212940265779,-0.29240248089177223,-0.21067095105924175,-0.069527768388819,-0.4865403823682018,-0.4768945641858594,-0.12575740834879873,0.2527300652483313,0.39435766922414683,-0.10798258360463342,0.19245921185977155,0.09452559897683972,-0.559719382379771,0.8089300875734606,-0.5760695557605571,0.7342196153666236,0.5064508642657831,0.988159872013371,0.5206684800293451,0.6008442261415464,0.749850455784793,0.21898102857805957,-0.05516342252885027,0.4820783607709311,-0.15419188999555414,0.06891228912939625,-0.26459049390841605,-0.14741586734088322,0.7141484259362345,0.45679135384083547,-1.1771452322553102,0.3972207706702487,0.35471890056657357,-0.6274982579602957,0.7721320259765903,0.4983363058311801,0.16577052978125376,-0.19781657842361053,0.11857811687538587,-0.2185310966990921,0.8956006899806883,1.5216126825690928,0.48182973041181176,0.5122496728998243,0.663839124248486,0.4985177112263488,0.5284137991685848,0.4554470829667762,0.3427503201348305,0.02347304784694937,-0.16862275081003417,-0.6984320937566983,-0.3270910445202636,-0.3131148052027498,0.4927928295519451,0.255280244696627,0.5683041250101627,-0.5041261639877276,-0.5245505489859436,1.771223687258274,-0.20290401424618426,-0.1759358035877273,-0.27732823368484455,0.08911595776225477
559,993012,0.12822723338006042,-0.15945797015618424,1.3169375491079187,0.6435834874035602,0.1754244048279553,0.8910226784227305,0.2438642102206432,0.6623304575675921,-0.511800142370081,0.3318337192899412,0.06691634076715844,0.6982475764744879,0.3541296562364855,0.6061941408127586,-0.19025947469077,-0.2494194847343214,-0.13385551627174253,-0.225428571452121,-0.49092791944471187,-0.16898608543978202,0.13968112184916884,-0.07860952389504038,-0.0053643941961599014,0.16695342272734148,0.09452559897683972,-0.559719382379771,0.8089300875734606,-0.5760695557605571,0.7771744817864934,0.9391242501371062,0.988159872013371,0.6001714004209355,0.6008442261415464,0.5883078159096933,0.21898102857805957,-0.05516342252885027,0.4820783607709311,-0.2013924490511446,-0.10855370406922543,0.14831370815822315,-0.13987230166721892,0.705468206077973,0.09745660695716345,0.07057307184087849,0.4408451932132637,0.35471890056657357,-0.5526320432442531,0.7721320259765903,0.4983363058311801,-0.11451954509807936,-0.39578086082802877,0.07023772802737631,-0.3129209709736485,0.8956006899806883,1.5216126825690928,0.3400401555703636,0.47871606925741583,0.663839124248486,0.4985177112263488,0.4822361799237484,0.4554470829667762,0.3427503201348305,0.26506934411793553,-0.16862275081003417,-0.6984320937566983,-0.3270910445202636,-0.3131148052027498,0.4927928295519451,0.255280244696627,0.5683041250101627,-0.5041261639877276,-0.5245505489859436,1.771223687258274,0.1959944476101138,-0.1759358035877273,-0.27732823368484455,0.08884177511403424
784,994009,0.25355913539311903,0.11993955123286268,0.5636803449196583,0.7542344221630476,0.07297048206422485,0.8910226784227305,0.2438642102206432,0.6623304575675921,-0.511800142370081,0.3318337192899412,0.06691634076715844,0.6982475764744879,0.3541296562364855,0.6061941408127586,-0.19025947469077,-0.2494194847343214,-0.13385551627174253,-0.225428571452121,-0.49092791944471187,-0.16898608543978202,0.13968112184916884,-0.07860952389504038,-0.0053643941961599014,0.16695342272734148,0.27079105711834184,-0.6128553427808153,0.4771040900581116,-0.5387644904912257,0.7771744817864934,0.9391242501371062,0.9661271615579112,0.6001714004209355,0.7920641311471011,0.5883078159096933,0.1644144916350269,-0.021245480558089343,0.4638241179674098,-0.2013924490511446,-0.10855370406922543,0.14831370815822315,-0.13987230166721892,0.705468206077973,0.09745660695716345,0.07057307184087849,0.4408451932132637,0.35471890056657357,-0.5526320432442531,0.7721320259765903,0.4983363058311801,-0.11451954509807936,-0.39578086082802877,0.07023772802737631,-0.3129209709736485,0.8956006899806883,1.5216126825690928,0.3400401555703636,0.47871606925741583,0.663839124248486,0.4985177112263488,0.4822361799237484,0.4554470829667762,0.3427503201348305,0.26506934411793553,-0.16862275081003417,-0.6984320937566983,-0.3270910445202636,-0.3131148052027498,0.4927928295519451,0.255280244696627,0.5683041250101627,-0.5041261639877276,-0.5245505489859436,1.771223687258274,0.1959944476101138,-0.1759358035877273,-0.27732823368484455,0.08854520337054073
935,995006,0.023991749765961322,0.7356260378361124,1.0562429743541009,0.6083669851552984,-0.21832755931228737,0.8910226784227305,0.2438642102206432,0.6623304575675921,-0.511800142370081,0.3318337192899412,0.06691634076715844,0.6316300401217263,0.7062033151480646,0.5902168190579083,-0.13095713488576452,-0.27689887935765767,-0.1628901207390541,0.06875937548483298,-0.6761165202153169,-0.21777032264444587,0.04016841159382133,-0.35465848283211576,0.06977353746579477,0.17014336811286454,0.2668150209735579,-0.6395844921484464,0.29724617951641874,-0.5417321449604653,0.8098973457446281,1.0461285236613695,0.9455709880975482,0.6633829567574686,0.9164570435835032,0.47194033009562136,0.07755775473758023,-0.06361772440743128,0.4840307740705099,-0.2792857072842624,-0.1881393644015356,0.3093068420489232,-0.08792152227713863,0.662799947028324,-0.05175989002158737,0.6184965784439026,0.5632036651320558,0.6116978841277234,-0.6030605593722956,0.7721320259765903,0.4983363058311801,-0.2716385390686557,-0.5394648357811301,0.023357183270244487,-0.35443936370079543,0.7175618646214923,1.5435749201280573,0.24974573130422567,0.4602018194446101,0.663839124248486,0.4985177112263488,0.4509883944243513,0.4554470829667762,0.2543347212109745,0.38094634303326763,-0.16862275081003417,-0.6984320937566983,-0.3270910445202636,-0.3131148052027498,0.4927928295519451,0.255280244696627,0.5683041250101627,-0.5041261639877276,-0.5245505489859436,1.8689014782726276,0.36373746607695867,-0.1759358035877273,-0.27732823368484455,0.08829840539375211
1226,996004,0.4907578270114523,0.2083873730953628,1.963677932476124,0.687403347281495,-0.023200041497645353,0.8910226784227305,0.2438642102206432,0.6623304575675921,-0.511800142370081,0.3318337192899412,0.06691634076715844,0.6576839398604386,0.08405787595119918,0.6373475789240767,-0.22361500268996426,-0.2742832173808834,-0.18272065731068934,-0.29580639474672016,-0.3457824044120841,-0.1455789564413571,0.06880771747844172,-0.07200464425711994,0.017543278361763975,0.13291464794333335,0.3697516490834034,-0.6041149180181745,0.20177071100411,-0.5282062674690986,0.8309595740779369,1.0094378641299124,0.9719373036173995,0.650313747002928,0.9169844867876784,0.5803663572523673,0.17090193552333702,0.18364335463563594,0.34814762507704294,-0.16222229422701573,-0.126837832899895,0.16475333700703712,-0.20746449086411192,0.7542536291196548,-0.2710123739640583,0.35294156881559763,0.35761355063538786,0.35471890056657357,-0.3679567911371548,0.7721320259765903,0.4983363058311801,-0.19971670847541267,-0.5797116514708741,0.026026654620666192,-0.40771754183806225,0.8956006899806883,1.5216126825690928,0.2809807252505378,0.4568170900895581,0.663839124248486,0.4985177112263488,0.5237939817940762,0.4554470829667762,0.3427503201348305,0.26506934411793553,-0.16862275081003417,-0.6984320937566983,-0.3270910445202636,-0.3131148052027498,0.4927928295519451,0.255280244696627,0.5683041250101627,-0.5041261639877276,-0.5245505489859436,1.771223687258274,0.35514866000997053,-0.1759358035877273,-0.27732823368484455,0.08757635842799992
1367,997002,0.16327198693428552,0.11548987902258559,1.409043624061699,1.0496181146030878,-0.23584446542534374,0.8910226784227305,0.2438642102206432,0.6623304575675921,-0.511800142370081,0.3318337192899412,0.06691634076715844,0.6576839398604386,0.08405787595119918,0.6373475789240767,-0.22361500268996426,-0.2742832173808834,-0.18272065731068934,-0.29580639474672016,-0.3457824044120841,-0.1455789564413571,0.06880771747844172,-0.07200464425711994,0.017543278361763975,0.13291464794333335,0.3697516490834034,-0.6041149180181745,0.20177071100411,-0.5282062674690986,0.8309595740779369,1.0094378641299124,0.9719373036173995,0.650313747002928,0.9169844867876784,0.5803663572523673,0.17090193552333702,0.18364335463563594,0.34814762507704294,-0.16222229422701573,-0.126837832899895,0.16475333700703712,-0.20746449086411192,0.7542536291196548,-0.2710123739640583,0.35294156881559763,0.35761355063538786,-0.08140912049462853,-0.3679567911371548,0.7721320259765903,0.4983363058311801,-0.19971670847541267,-0.5797116514708741,0.026026654620666192,-0.40771754183806225,0.8956006899806883,1.5216126825690928,0.2809807252505378,0.4568170900895581,0.663839124248486,0.4985177112263488,0.5237939817940762,0.4554470829667762,0.3427503201348305,0.26506934411793553,-0.16862275081003417,-0.6984320937566983,-0.3270910445202636,-0.3131148052027498,0.4927928295519451,0.255280244696627,0.5683041250101627,-0.5041261639877276,-0.5245505489859436,1.771223687258274,0.35514866000997053,-0.1759358035877273,-0.27732823368484455,0.08728216818733225
1603,998001,0.35195550720870444,0.13821785823297042,1.6570451646481303,0.882192263686507,0.24070550687722345,0.8910226784227305,0.2438642102206432,0.6623304575675921,-0.511800142370081,0.3318337192899412,0.06691634076715844,0.646836006300932,-0.6443742787420065,0.7565300014199445,-0.3801830074223234,-0.2933774219267253,-0.28121078582045334,-0.7770357291606353,0.000540672776035136,-0.02653972210956975,0.031389288668871626,0.1043247638810962,0.011908030432368384,0.04345102549642078,0.5869363634592915,-0.5169040760629496,-0.1134961465345514,-0.5075539108634453,0.8779725800050234,0.9679893883406572,1.0339337972544518,0.6691024312189032,1.008687596513803,0.6766024522419072,0.2596483711540828,0.5541476185306273,0.1350488820998309,0.06104697340891443,-0.008528113888476557,-0.000843430079171612,-0.42888117906070183,0.8487025572690018,-0.8556867240574019,0.17757514770067584,0.12112803590344162,0.02528108595156946,-0.030082439655095747,0.7721320259765903,0.4983363058311801,-0.12899219725744845,-0.7120496238683611,-0.00728220513896803,-0.6035010688367997,1.1641785967445306,1.6231187854276217,0.25684356595336516,0.3645080947659386,0.663839124248486,0.4985177112263488,0.5899036071395112,0.4554470829667762,0.40826799655208973,0.45930010319758574,-0.16862275081003417,-0.6984320937566983,-0.3270910445202636,-0.3131148052027498,0.4927928295519451,0.255280244696627,0.5683041250101627,-0.5041261639877276,-0.5245505489859436,1.7739086149363987,0.6553887822224111,-0.1759358035877273,-0.27732823368484455,0.0868981439728237
1730,999000,0.2941403414378178,0.35585746050343475,1.400169284264063,0.7997149162786086,0.05564016546394795,0.8910226784227305,0.2438642102206432,0.6623304575675921,-0.511800142370081,0.3318337192899412,0.06691634076715844,0.646836006300932,-0.6443742787420065,0.7565300014199445,-0.3801830074223234,-0.2933774219267253,-0.28121078582045334,-0.7770357291606353,0.000540672776035136,-0.02653972210956975,0.031389288668871626,0.1043247638810962,0.011908030432368384,0.04345102549642078,0.5869363634592915,-0.5335790797526848,-0.18841789819577578,-0.49822002332163684,0.8779725800050234,0.9679893883406572,1.0327028705777581,0.6691024312189032,1.009933466001102,0.6766024522419072,0.31543963163088345,0.5821629805379986,0.1237750289812965,0.06104697340891443,-0.008528113888476557,-0.000843430079171612,-0.42888117906070183,0.8487025572690018,-0.8556867240574019,0.17757514770067584,0.12112803590344162,0.12854051191363264,-0.030082439655095747,0.7721320259765903,0.4983363058311801,-0.12899219725744845,-0.7120496238683611,-0.00728220513896803,-0.6035010688367997,1.1641785967445306,1.6231187854276217,0.25684356595336516,0.3645080947659386,0.663839124248486,0.4985177112263488,0.5899036071395112,0.4554470829667762,0.40826799655208973,0.45930010319758574,-0.16862275081003417,-0.6984320937566983,-0.3270910445202636,-0.3131148052027498,0.4927928295519451,0.255280244696627,0.5683041250101627,-0.5041261639877276,-0.5245505489859436,1.7739086149363987,0.6553887822224111,-0.1759358035877273,-0.27732823368484455,0.08656264444664374
