,galactic year,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y
148,990025,0.5588044534395354,0.24234675313197782,0.5521749246081366,0.38251653444099604,0.8841399341282855,0.199906173426226,0.6091815419627963,0.6668161644585902,-0.9990272310695085,0.32127942275861554,0.29901485968174235,0.296551359035299,-1.471132281185979,0.6930109617262494,-0.4602205030060225,-0.5383756366619674,1.4483596502063782,-0.8625473983713203,-0.5524666675149441,0.25327599822286445,0.7528739733022156,0.15012641068521015,-0.5092762074945552,-0.4212324639412754,-0.8066535973910492,-0.35828928769027635,0.304231345176234,-0.31072624839929175,0.10201746155689805,0.7584390360946544,0.36836952834233394,-0.31459075305368805,0.07658019593482127,1.5278252469917901,0.5000768264691661,-0.15970158139835308,0.5445691805003104,-0.28817040713388326,-0.08964789893967108,-0.5528552613101456,-0.451231579360904,1.0856555638629177,0.8148358984022581,-0.5136070220650855,-0.21806612223570143,1.0485271399453255,-0.983732346808548,-0.21653011883778275,-0.024540538268786192,0.8040611451261158,0.6188059286890679,0.5568932878622852,-0.07919495357974836,1.0040783426640334,1.5878444536848062,0.2866009067033727,0.9546326989247119,0.5061606811375581,0.4319179280223367,0.9780989614987721,0.04334358313088098,-0.3340757208486331,-0.2785984304211339,-0.48479293951723446,-0.7409951734092158,0.0070559559229185454,0.6736128476960519,0.437935009543921,0.5762944606472392,0.38200082970225013,0.570923044949346,-0.8044813823538027,-0.6902907409676942,0.4605272568096921,-0.11442621495263122,-0.7871882981801563,0.2200514862616452
342,991020,0.08762376878504359,0.7067906180564253,1.0116264880826742,0.7036212535954642,0.11198779277800605,-0.23702868173392294,0.3704449537328415,0.3266423644996146,-0.868537053385037,0.32127942275861554,0.29901485968174235,0.16770433153567102,-0.7778206784025647,0.6687065432875111,-0.3671157869453694,-0.5034436902359043,1.3179836519241337,-0.5383165481161892,-0.4482202765911724,0.2905257301552815,0.6291080355250869,0.3285452528060563,-0.4975541990071518,-0.3550378265407927,-0.7093147184316093,-0.330310246308027,-0.10516519077796126,-0.236367718097483,0.044675189124880985,0.5715805581250674,0.4133021192862161,-0.4705464309809703,0.34327967298217255,1.2736371267870854,0.5590498347762886,-0.291400116631511,0.2684786148067193,-0.3268995076192167,-0.1652709659534101,-0.5493821258744654,-0.4843095160871676,1.2150531491625307,0.3860267187418376,-0.37974766943274463,-0.4230099608561016,1.0485271399453255,-0.5645379251623642,-0.06088727691291996,0.08217847426909883,0.7098170343359976,0.7665528612880845,0.3319116806927053,0.002456974230916292,1.0040783426640334,1.5878444536848062,0.24830463261819918,0.9546326989247119,0.6020774051181265,0.5989539660215913,0.4457890523191391,-0.17143692516206305,-0.21316561670937215,-0.2785984304211339,-0.569888705229279,-0.7409951734092158,0.0070559559229185454,0.6736128476960519,0.437935009543921,0.5762944606472392,0.38200082970225013,0.570923044949346,-0.8044813823538027,-0.6902907409676942,0.4056219546992019,-0.2077200742178002,-0.7871882981801563,0.22296371043054164
396,992016,0.3712777920844708,0.5743363076548812,1.1819161074459918,0.8004762878347492,1.1707209261627078,0.36816641167172676,0.7786907144920039,0.7187572518879553,-0.5024483311947034,0.32127942275861554,0.29901485968174235,0.16770433153567102,-0.7778206784025647,0.6687065432875111,-0.3671157869453694,-0.5034436902359043,1.3179836519241337,-0.5383165481161892,-0.4482202765911724,0.2905257301552815,0.6291080355250869,0.3285452528060563,-0.4975541990071518,-0.3550378265407927,-0.8066535973910492,-0.35828928769027635,0.304231345176234,-0.31072624839929175,0.044675189124880985,0.5715805581250674,0.36836952834233394,-0.4705464309809703,0.07658019593482127,1.2736371267870854,0.5000768264691661,-0.15970158139835308,0.5445691805003104,-0.3268995076192167,-0.1652709659534101,-0.5493821258744654,-0.4843095160871676,1.2150531491625307,0.3860267187418376,-0.37974766943274463,-0.4230099608561016,1.0485271399453255,-0.5645379251623642,-0.06088727691291996,0.08217847426909883,0.7098170343359976,0.7665528612880845,0.3319116806927053,0.002456974230916292,1.0040783426640334,1.5878444536848062,0.24830463261819918,0.9546326989247119,0.6020774051181265,0.5989539660215913,0.4457890523191391,-0.17143692516206305,-0.21316561670937215,-0.2785984304211339,-0.569888705229279,-0.7409951734092158,0.0070559559229185454,0.6736128476960519,0.437935009543921,0.5762944606472392,0.38200082970225013,0.570923044949346,-0.8044813823538027,-0.6902907409676942,0.4056219546992019,-0.2077200742178002,-0.7871882981801563,0.22002941940372966
578,993012,0.4325491330952263,0.16356357507988395,1.157876325417961,0.3685293561930032,1.426982259286405,0.4025046327930017,0.870382954601292,0.5403530501956605,-0.9159285027933722,0.32127942275861554,0.29901485968174235,-0.049854612632522485,0.1713158078664293,0.5999740963053682,-0.3462995740429933,-0.43428268750057925,1.0468547179135408,-0.34016819864306364,-0.18135113029865077,0.2786482941665408,0.4857293388308244,0.6794114091344648,-0.48155504482904926,-0.28411574547685453,-0.8066535973910492,-0.35828928769027635,0.304231345176234,-0.31072624839929175,-0.049044603819029566,0.15238234454467917,0.36836952834233394,-0.7170398205982083,0.07658019593482127,1.0282331014610775,0.5000768264691661,-0.15970158139835308,0.5445691805003104,-0.3360480995964503,-0.22224391231115562,-0.5441834119701572,-0.4484049825055345,1.4354717185233608,0.09862631319381986,-0.4376584551969263,-0.8394069920568864,1.0485271399453255,-0.2971495721234504,0.04901140868973083,0.19422924532529645,0.5784448194071294,0.9584930293470454,0.1848814251391625,0.10906507356032023,1.0040783426640334,1.5878444536848062,0.22964762504145292,0.9546326989247119,0.6888975722095878,0.8058599779067296,0.004447830944184541,-0.5812822151400667,-0.12000420248271919,-0.2785984304211339,-0.871829545322624,-0.7409951734092158,0.0070559559229185454,0.6736128476960519,0.437935009543921,0.5762944606472392,0.38200082970225013,0.570923044949346,-0.8044813823538027,-0.6902907409676942,0.2362730397079584,-0.4195559142411485,-0.7871882981801563,0.22145842909137906
842,994009,0.3724832348256244,0.5638028345519691,0.09108118134912362,0.5790977032610967,0.8229057588772951,0.15298822113941818,0.43414350337910484,0.6025539880130919,-1.2258086151358667,0.32127942275861554,0.29901485968174235,-0.049854612632522485,0.1713158078664293,0.5999740963053682,-0.3462995740429933,-0.43428268750057925,1.0468547179135408,-0.34016819864306364,-0.18135113029865077,0.2786482941665408,0.4857293388308244,0.6794114091344648,-0.48155504482904926,-0.28411574547685453,-0.9962106604937933,-0.3626900603208516,0.9195864191834867,-0.3977568724484938,-0.049044603819029566,0.15238234454467917,0.2936802027027966,-0.7170398205982083,-0.3313171351542624,1.0282331014610775,0.40256158906192935,0.12450273374626644,1.055009072177402,-0.3360480995964503,-0.22224391231115562,-0.5441834119701572,-0.4484049825055345,1.4354717185233608,0.09862631319381986,-0.4376584551969263,-0.8394069920568864,1.0485271399453255,-0.2971495721234504,0.04901140868973083,0.19422924532529645,0.5784448194071294,0.9584930293470454,0.1848814251391625,0.10906507356032023,1.0040783426640334,1.5878444536848062,0.22964762504145292,0.9546326989247119,0.6888975722095878,0.8058599779067296,0.004447830944184541,-0.5812822151400667,-0.12000420248271919,-0.2785984304211339,-0.871829545322624,-0.7409951734092158,0.0070559559229185454,0.6736128476960519,0.437935009543921,0.5762944606472392,0.38200082970225013,0.570923044949346,-0.8044813823538027,-0.6902907409676942,0.2362730397079584,-0.4195559142411485,-0.7871882981801563,0.22388317212610265
1005,995006,0.5504231974730092,0.14151714431412638,0.9036444099714015,0.4532256346887074,0.5006791065974052,-0.2444645718201873,0.15117369623212779,0.7183376473367536,-1.1886943718958778,0.32127942275861554,0.29901485968174235,-0.3077790414319049,0.788716495644958,0.5368008549486519,-0.414967866261727,-0.34626174017495415,0.7348624554416606,-0.390765613911497,0.003510720594475876,0.22499638872586267,0.3545998158181526,0.8810975697027286,-0.45213637114418864,-0.2345954085098586,-1.1401262254833004,-0.3407882763808251,1.6041544592421848,-0.46539567612169935,-0.06533931155722797,-0.07995739106612268,0.216751262340065,-0.8075775322881652,-0.4411382714199115,0.8461473988639885,0.3470601882388181,0.45650597585432984,1.4285692777091978,-0.31358316262619884,-0.2572153882271583,-0.539858476549375,-0.34563001000315996,1.665704430601943,-0.14316545342446796,-0.6660038267076696,-1.0508601846372698,0.9975383145925151,-0.09243783667883586,0.08874400783624707,0.2088985680982921,0.4176722776882677,1.002686264806989,0.1244513597636299,0.23435827974202786,0.907868846044264,1.5350332826463295,0.23995838776150688,0.9546326989247119,0.7346348050624574,0.9491829577351822,-0.5981196862689225,-0.8105007709899595,-0.02353767342645603,-0.848515377313445,-1.088674619703925,-0.7409951734092158,0.0070559559229185454,0.6736128476960519,0.437935009543921,0.3677345519992749,0.2228820328905478,0.5396640477298043,-0.6750497227570001,-0.7320993405652877,0.03715496933158357,-0.6718889518561798,-0.6986447440381334,0.2256410501631705
1178,996004,0.5313266535360335,0.8404373166807179,1.0112513757999733,0.5660188261548783,0.5020167890728159,0.3343461147678259,0.5962424499288913,0.8325959821744778,-0.8811809885392802,0.32127942275861554,0.29901485968174235,-0.30074010322301464,0.368693920894467,0.5818150516508513,-0.26315043806608523,-0.43111644305384705,1.0757604059711923,-0.20275518581817167,-0.2030778216861146,0.3262808635136526,0.4880935458175861,0.6445104314633383,-0.5714313842529889,-0.2134824827273948,-1.0456926797191328,-0.4353109119889772,1.0640866752991278,-0.41659068209697275,-0.09652185769348472,0.1188187576041746,0.2839271993190614,-0.7724548381765212,-0.3502586223104986,0.9387225073683635,0.39099448843978857,-0.013562773642686937,1.1298212840903559,-0.3502160120358548,-0.3385185704226309,-0.5436665692818159,-0.5594300935528891,1.4860816351698174,-0.28592027409950754,-0.1485209187979052,-0.8446116381149872,1.0485271399453255,-0.0975086040513173,0.21944049044508337,0.2412420227891827,0.609640978422021,1.0374968060115335,-0.012684240001919901,0.1875156438606205,1.0040783426640334,1.5878444536848062,0.1556472945107137,0.9546326989247119,0.7336292564336485,0.8724654669457034,-0.0599610125075757,-0.6182871732730052,-0.1329104816675413,-0.2785984304211339,-0.8161189310595334,-0.7409951734092158,0.0070559559229185454,0.6736128476960519,0.437935009543921,0.5762944606472392,0.38200082970225013,0.570923044949346,-0.8044813823538027,-0.6902907409676942,0.26716552799109716,0.16924455214271913,-0.7871882981801563,0.2297195810512791
1395,997002,0.5755662484178415,0.6653402044030808,0.2734856132317115,0.9194306326757654,1.3476214397098427,0.22305557475981383,0.6996241530619384,0.6051380459169164,-1.069793334125779,0.32127942275861554,0.29901485968174235,-0.30074010322301464,0.368693920894467,0.5818150516508513,-0.26315043806608523,-0.43111644305384705,1.0757604059711923,-0.20275518581817167,-0.2030778216861146,0.3262808635136526,0.4880935458175861,0.6445104314633383,-0.5714313842529889,-0.2134824827273948,-1.0456926797191328,-0.4353109119889772,1.0640866752991278,-0.41659068209697275,-0.09652185769348472,0.1188187576041746,0.2839271993190614,-0.7724548381765212,-0.3502586223104986,0.9387225073683635,0.39099448843978857,-0.013562773642686937,1.1298212840903559,-0.3502160120358548,-0.3385185704226309,-0.5436665692818159,-0.5594300935528891,1.4860816351698174,-0.28592027409950754,-0.1485209187979052,-0.8446116381149872,1.165789360553217,-0.0975086040513173,0.21944049044508337,0.2412420227891827,0.609640978422021,1.0374968060115335,-0.012684240001919901,0.1875156438606205,1.0040783426640334,1.5878444536848062,0.1556472945107137,0.9546326989247119,0.7336292564336485,0.8724654669457034,-0.0599610125075757,-0.6182871732730052,-0.1329104816675413,-0.2785984304211339,-0.8161189310595334,-0.7409951734092158,0.0070559559229185454,0.6736128476960519,0.437935009543921,0.5762944606472392,0.38200082970225013,0.570923044949346,-0.8044813823538027,-0.6902907409676942,0.26716552799109716,0.16924455214271913,-0.7871882981801563,0.2315561889386123
1488,998001,0.8051876517826617,0.6893991274540199,1.1231542413319733,1.017844330704991,1.041379002382828,0.6113654574020797,0.8002850941531545,0.5093361089704095,-0.7414320084411442,0.32127942275861554,0.29901485968174235,-0.32410789724034444,0.028650583271100944,0.6173562793563873,0.05280732134882657,-0.49774165822579397,1.431743873503741,0.4371616471321927,-0.43241979051610313,0.4288870759590106,0.6505231703335665,0.10969186563136347,-0.7000898173698527,-0.20295356555420052,-0.9760001435676352,-0.7445526935796675,0.6949508563580855,-0.3599499399886076,-0.18269063663438295,0.3023449158050448,0.3341743849284031,-0.7293079604544903,-0.19481823956240862,1.0074283978832654,0.4395452878080333,-0.42620574782792103,0.8294767781701501,-0.4075334966265217,-0.5563980594240491,-0.5086232836523128,-0.7896232995875475,1.451001790848281,-0.7765305182781446,0.4788250726413722,-0.4315953467272343,1.1278539599819883,-0.07068630871294185,0.3499310492596912,0.340083611751797,0.8935815887885439,1.207372317699462,-0.49305813867779585,0.2045349775092616,1.1627525886450683,1.555094964667882,0.054708375894042184,0.9546326989247119,0.7570547100498345,0.8283886540055324,0.3015409660900659,-0.3752068500050257,-0.25610125874828726,0.26734827821982005,-0.30074788343132147,-0.7409951734092158,0.0070559559229185454,0.6736128476960519,0.437935009543921,0.7643345102197883,0.5205716833754614,0.6395368674883395,-0.885244602982196,-0.6354341768969981,0.6171767834301641,1.4259045553824412,-0.8972657288625231,0.2336335046514061
1749,999000,0.6444937185384346,0.4596386929207399,1.4889231450471136,0.8481707837285003,0.7068602396795731,0.5190828943063541,0.48953233698236687,0.9209041831446184,-1.1225236320112781,0.32127942275861554,0.29901485968174235,-0.31706469853393554,0.028650583271100944,0.6173562793563873,0.05280732134882657,-0.49774165822579397,1.431743873503741,0.4371616471321927,-0.43241979051610313,0.4288870759590106,0.6505231703335665,0.10969186563136347,-0.7000898173698527,-0.20295356555420052,-0.9584152627718061,-0.7506068560828892,0.739012040955528,-0.3812869186376861,-0.18269063663438295,0.3023449158050448,0.3419226585358753,-0.7293079604544903,-0.1957622012698205,1.0074283978832654,0.4381846613234402,-0.42663277634981545,0.841225358498351,-0.4075334966265217,-0.5563980594240491,-0.5086232836523128,-0.7896232995875475,1.451001790848281,-0.7765305182781446,0.4788250726413722,-0.4315953467272343,1.0916833861359003,-0.07068630871294185,0.3499310492596912,0.340083611751797,0.8935815887885439,1.207372317699462,-0.49305813867779585,0.2045349775092616,1.1627525886450683,1.555094964667882,0.054708375894042184,0.9546326989247119,0.7570547100498345,0.8283886540055324,0.3015409660900659,-0.3752068500050257,-0.25610125874828726,0.26734827821982005,-0.30074788343132147,-0.7409951734092158,0.0070559559229185454,0.6736128476960519,0.437935009543921,0.7643345102197883,0.5205716833754614,0.6395368674883395,-0.885244602982196,-0.6354341768969981,0.6171767834301641,1.4259045553824412,-0.8972657288625231,0.2355719877530501
